"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20142",2746074,12,0,"1","150","D","05","D",11,"D"
"20142",2746074,13,0,"2","170","D","03","D",100,"D"
"20142",2746124,1,0,"1","170","D","13","D",300,"D"
"20142",2746254,1,0,"1","170","D","03","D",25,"D"
"20142",2746354,1,0,"1","150","D","13","D",100,"D"
"20142",2746354,2,0,"1","160","D","13","D",20,"D"
"20142",2746394,6,0,"1","160","D","13","D",250,"D"
"20142",2746414,8,0,"1","170","D","13","D",500,"D"
"20142",2746444,4,0,"1","160","D","13","D",5,"D"
"20142",2746444,5,0,"2","160","D","03","D",15,"D"
"20142",2746454,5,0,"1","130","D","04","D",35,"D"
"20142",2746454,6,0,"1","160","D","13","D",10,"D"
"20142",2746494,5,0,"1","110","D","13","D",30,"D"
"20142",2746504,1,0,"1","160","D","04","D",50,"D"
"20142",2746504,2,0,"1","160","D","05","D",50,"D"
"20142",2746514,2,0,"1","110","D","13","D",148,"D"
"20142",2746604,3,0,"1","170","D","05","D",50,"D"
"20142",2746604,4,0,"1","170","D","05","D",50,"D"
"20142",2746604,5,0,"1","150","D","03","D",500,"D"
"20142",2746604,6,0,"1","150","D","04","D",500,"D"
"20142",2746604,7,0,"1","150","D","05","D",500,"D"
"20142",2746624,5,0,"1","150","D","13","D",50,"D"
"20142",2746624,6,0,"1","160","D","13","D",10,"D"
"20142",2746624,7,0,"1","160","D","13","D",15,"D"
"20142",2746624,8,0,"1","160","D","13","D",10,"D"
"20142",2746624,9,0,"1","160","D","13","D",5,"D"
"20142",2746624,10,0,"1","160","D","05","D",10,"D"
"20142",2746654,4,0,"1","150","D","04","D",15,"D"
"20142",2746694,4,0,"1","150","D","03","D",100,"D"
"20142",2746734,4,0,"1","140","D","13","D",20,"D"
"20142",2746814,12,0,"1","170","D","03","D",500,"D"
"20142",2746814,13,0,"1","170","D","05","D",1000,"D"
"20142",2746814,14,0,"1","150","D","13","D",2000,"D"
"20142",2746814,15,0,"1","160","D","04","D",1000,"D"
"20142",2746904,2,0,"1","160","D","13","D",100,"D"
"20142",2746914,5,0,"1","150","D","03","D",650,"D"
"20142",2746914,6,0,"2","170","D","03","D",50,"D"
"20142",2746944,5,0,"1","170","D","13","D",4,"D"
"20142",2746994,8,0,"1","170","D","05","D",50,"D"
"20142",2746994,9,0,"1","170","D","03","D",120,"D"
"20142",2746994,10,0,"1","150","D","13","D",460,"D"
"20142",2746994,11,0,"1","150","D","13","D",75,"D"
"20142",2747074,1,0,"1","150","D","13","D",150,"D"
"20142",2747104,1,0,"1","150","D","13","D",600,"D"
"20142",2747124,4,0,"1","150","D","13","D",25,"D"
"20142",2747263,1,0,"1","160","D","03","D",1,"D"
"20142",2747285,7,0,"1","130","D","03","D",25,"D"
"20142",2747383,1,0,"1","160","D","13","D",20,"D"
"20142",2747393,4,0,"1","170","D","02","D",40,"D"
"20142",2747393,5,0,"1","170","D","02","D",40,"D"
"20142",2747393,6,0,"1","140","D","13","D",10,"D"
"20142",2747393,7,0,"1","160","D","13","D",10,"D"
"20142",2747393,8,0,"1","160","D","01","D",20,"D"
"20142",2747413,1,0,"1","100","D","13","D",100,"D"
"20142",2747413,2,0,"1","160","D","13","D",50,"D"
"20142",2747423,1,0,"1","150","D","13","D",25,"D"
"20142",2747423,2,0,"1","160","D","02","D",25,"D"
"20142",2747433,3,0,"1","150","D","13","D",7,"D"
"20142",2747453,4,0,"1","150","D","13","D",230,"D"
"20142",2747473,1,0,"1","170","D","02","D",87,"D"
"20142",2747473,2,0,"1","150","D","13","D",250,"D"
"20142",2747503,4,0,"1","170","D","03","D",25,"D"
"20142",2747503,5,0,"1","170","D","03","D",40,"D"
"20142",2747503,6,0,"1","150","D","13","D",20,"D"
"20142",2747503,7,0,"1","160","D","02","D",20,"D"
"20142",2747523,14,0,"1","100","D","01","D",652,"D"
"20142",2747523,15,0,"1","170","D","01","D",6000,"D"
"20142",2747523,16,0,"1","170","D","01","D",100,"D"
"20142",2747523,17,0,"1","150","D","13","D",425,"D"
"20142",2747523,18,0,"1","150","D","01","D",63,"D"
"20142",2747563,5,0,"1","170","D","01","D",100,"D"
"20142",2747653,4,0,"1","160","D","13","D",10,"D"
"20142",2747793,2,0,"1","170","D","03","D",250,"D"
"20142",2747793,3,0,"1","150","D","13","D",80,"D"
"20142",2747803,5,0,"1","100","D","03","D",170,"D"
"20142",2747823,2,0,"1","160","D","02","D",25,"D"
"20142",2747853,7,0,"1","170","D","03","D",1000,"D"
"20142",2747853,8,0,"1","140","D","02","D",100,"D"
"20142",2747853,9,0,"1","160","D","03","D",500,"D"
"20142",2747853,10,0,"2","160","D","01","D",8000,"D"
"20142",2747935,3,0,"1","110","D","13","D",319,"D"
"20142",2747973,1,0,"1","150","D","13","D",375,"D"
"20142",2747973,2,0,"1","150","D","13","D",100,"D"
"20142",2747973,3,0,"1","150","D","13","D",100,"D"
"20142",2747993,5,0,"1","150","D","13","D",20,"D"
"20142",2748073,2,0,"1","150","D","03","D",600,"D"
"20142",2748143,6,0,"1","160","D","02","D",75,"D"
"20142",2748143,7,0,"1","160","D","03","D",15,"D"
"20142",2748143,8,0,"1","150","D","13","D",105,"D"
"20142",2748153,9,0,"1","170","D","01","D",100,"D"
"20142",2748153,10,0,"1","150","D","13","D",100,"D"
"20142",2748153,11,0,"1","160","D","01","D",300,"D"
"20142",2748193,4,0,"1","170","D","02","D",200,"D"
"20142",2748193,5,0,"1","170","D","03","D",200,"D"
"20142",2748193,6,0,"1","160","D","13","D",115,"D"
"20142",2748343,5,0,"1","170","D","03","D",150,"D"
"20142",2748343,6,0,"1","150","D","13","D",40,"D"
"20142",2748343,7,0,"2","170","D","01","D",100,"D"
"20142",2748363,1,0,"1","150","D","13","D",50,"D"
"20142",2748403,9,0,"1","150","D","13","D",12,"D"
"20142",2748403,10,0,"1","160","D","01","D",25,"D"
"20142",2748533,6,0,"1","150","D","13","D",450,"D"
"20142",2748553,1,0,"1","100","D","13","D",100,"D"
"20142",2748553,2,0,"1","150","D","13","D",25,"D"
"20142",2748603,4,0,"1","150","D","13","D",20,"D"
"20142",2748643,5,0,"1","170","D","03","D",200,"D"
"20142",2748713,3,0,"1","160","D","03","D",50,"D"
"20142",2748753,1,0,"1","160","D","13","D",121,"F"
"20142",2748773,2,0,"1","160","D","01","D",2,"D"
"20142",2748803,3,0,"1","170","D","01","D",100,"D"
"20142",2748803,4,0,"1","170","D","02","D",100,"D"
"20142",2748803,5,0,"1","170","D","03","D",100,"D"
"20142",2748823,3,0,"2","130","D","01","D",25,"D"
"20142",2748853,6,0,"1","120","D","13","D",1000,"D"
"20142",2748853,7,0,"1","150","D","13","D",125,"D"
"20142",2748873,3,0,"1","160","D","13","D",100,"D"
"20142",2748903,4,0,"1","150","D","13","D",55,"D"
"20142",2748923,4,0,"1","150","D","13","D",300,"D"
"20142",2748943,3,0,"1","110","D","13","D",318,"D"
"20142",2749003,10,0,"1","150","D","01","D",2000,"D"
"20142",2749003,11,0,"1","160","D","02","D",10000,"D"
"20142",2749003,12,0,"1","130","D","02","D",950,"D"
"20142",2749003,13,0,"1","160","D","02","D",3000,"D"
"20142",2749003,14,0,"1","160","D","02","D",200,"D"
"20142",2749013,2,0,"1","160","D","13","D",50,"D"
"20142",2749023,4,0,"1","110","D","13","D",500,"D"
"20142",2749033,1,0,"1","160","D","13","D",20,"D"
"20142",2749043,1,0,"1","160","D","13","D",30,"D"
"20142",2749123,1,0,"1","160","D","13","D",25,"D"
"20142",2749123,2,0,"2","170","D","01","D",10,"D"
"20142",2749173,1,0,"1","100","D","13","D",100,"D"
"20142",2749173,2,0,"1","170","D","03","D",20,"D"
"20142",2749193,5,0,"1","150","D","13","D",50,"D"
"20142",2749213,27,0,"1","160","D","03","D",88,"D"
"20142",2749243,6,0,"1","150","D","13","D",100,"D"
"20142",2749243,7,0,"1","150","D","02","D",500,"D"
"20142",2749243,8,0,"1","150","D","13","D",160,"D"
"20142",2749243,9,0,"1","160","D","03","D",20,"D"
"20142",2749243,10,0,"1","160","D","03","D",10,"D"
"20142",2749283,3,0,"1","170","D","01","D",200,"D"
"20142",2749283,4,0,"1","170","D","03","D",100,"D"
"20142",2749283,5,0,"1","150","D","01","D",20,"D"
"20142",2749333,2,0,"1","110","D","13","D",400,"D"
"20142",2749393,7,0,"1","160","D","02","D",20,"D"
"20142",2749493,1,0,"1","150","D","13","D",160,"D"
"20142",2749513,6,0,"1","160","D","13","D",15,"D"
"20142",2749563,1,0,"1","160","D","13","D",38,"D"
"20142",2749623,3,0,"1","170","D","01","D",4500,"D"
"20142",2749623,4,0,"1","160","D","13","D",50,"D"
"20142",2749693,1,0,"1","150","D","02","D",40,"D"
"20142",2749693,2,0,"2","160","D","01","D",20,"D"
"20142",2749743,2,0,"1","150","D","03","D",25,"D"
"20142",2749753,3,0,"1","110","D","13","D",560,"D"
"20142",2749783,5,0,"1","150","D","13","D",300,"D"
"20142",2749813,3,0,"1","150","D","13","D",200,"D"
"20142",2749823,4,0,"1","170","D","13","D",100,"D"
"20142",2749833,4,0,"1","160","D","13","D",100,"D"
"20142",2749833,5,0,"1","160","D","03","D",25,"D"
"20142",2749833,6,0,"1","160","D","02","D",25,"D"
"20142",2749863,10,0,"1","170","D","02","D",300,"D"
"20142",2749863,11,0,"1","170","D","02","D",100,"D"
"20142",2749903,5,0,"1","150","D","13","D",100,"D"
"20142",2750073,3,0,"1","140","D","03","D",1500,"D"
"20142",2750123,18,0,"1","100","D","13","D",200,"D"
"20142",2750123,19,0,"1","170","D","02","D",200,"D"
"20142",2750133,4,0,"1","170","D","13","D",200,"D"
"20142",2750163,2,0,"1","170","D","01","D",100,"D"
"20142",2750163,3,0,"1","170","D","02","D",100,"D"
"20142",2750193,1,0,"1","150","D","13","D",200,"D"
"20142",2750193,2,0,"1","150","D","13","D",10,"D"
"20142",2750233,4,0,"1","150","D","13","D",700,"D"
"20142",2750373,2,0,"1","150","D","13","D",30,"D"
"20142",2750383,3,0,"1","130","D","01","D",20,"D"
"20142",2750553,1,0,"1","150","D","13","D",320,"D"
"20142",2750593,5,0,"1","160","D","13","D",2,"D"
"20142",2750613,8,0,"1","160","D","02","D",100,"D"
"20142",2750633,2,0,"1","150","D","13","D",50,"D"
"20142",2750633,3,0,"1","160","D","13","D",25,"D"
"20142",2750653,1,0,"1","170","D","13","D",40,"D"
"20142",2750653,2,0,"1","150","D","13","D",20,"D"
"20142",2750653,3,0,"1","160","D","13","D",15,"D"
"20142",2750703,3,0,"1","150","D","13","D",200,"D"
"20142",2750733,1,0,"1","150","D","13","D",30,"D"
"20142",2750763,1,0,"1","150","D","13","D",150,"D"
"20142",2750833,3,0,"1","170","D","02","D",85,"D"
"20142",2750863,1,0,"1","150","D","13","D",30,"D"
"20142",2750943,4,0,"1","150","D","13","D",120,"D"
"20142",2750953,7,0,"1","170","D","03","D",175,"D"
"20142",2750993,2,0,"1","140","D","02","D",250,"D"
"20142",2750993,3,0,"1","160","D","02","D",300,"D"
"20142",2751023,3,0,"1","150","D","13","D",250,"D"
"20142",2751033,3,0,"1","150","D","13","D",10,"D"
"20142",2751193,9,0,"1","150","D","01","D",20,"D"
"20142",2751193,10,0,"1","150","D","02","D",20,"D"
"20142",2751203,5,0,"1","170","D","13","D",80,"D"
"20142",2751203,6,0,"1","150","D","13","D",100,"D"
"20142",2751243,2,0,"1","150","D","13","D",185,"F"
"20142",2751273,10,0,"1","110","D","13","D",779,"D"
"20142",2751293,5,0,"1","130","D","03","D",30,"D"
"20142",2751303,8,0,"1","160","D","03","D",25,"D"
"20142",2751333,3,0,"1","150","D","13","D",50,"D"
"20142",2751373,9,0,"1","160","D","03","D",200,"D"
"20142",2751493,3,0,"1","160","D","13","D",160,"D"
"20142",2751503,14,0,"1","160","D","03","D",310,"D"
"20142",2751503,15,0,"1","140","D","03","D",150,"D"
"20142",2751563,4,0,"1","150","D","13","D",30,"D"
"20142",2751573,8,0,"1","150","D","13","D",500,"D"
"20142",2751644,2,0,"1","170","D","13","D",300,"D"
"20142",2751673,6,0,"1","150","D","13","D",260,"D"
"20142",2751683,4,0,"1","150","D","13","D",80,"D"
"20142",2751703,3,0,"1","170","D","03","D",100,"D"
"20142",2751703,4,0,"1","160","D","02","D",30,"D"
"20142",2751713,1,0,"1","150","D","02","D",1000,"D"
"20142",2751713,2,0,"1","160","D","03","D",100,"D"
"20142",2751783,1,0,"1","150","D","13","D",100,"D"
"20142",2751803,16,0,"1","170","D","02","D",2000,"D"
"20142",2751803,17,0,"1","150","D","13","D",238,"F"
"20142",2751823,1,0,"1","170","D","02","D",200,"D"
"20142",2751823,2,0,"1","150","D","02","D",550,"D"
"20142",2751823,3,0,"1","150","D","03","D",50,"D"
"20142",2751823,4,0,"1","160","D","02","D",20,"D"
"20142",2751873,4,0,"1","150","D","13","D",80,"D"
"20142",2751883,2,0,"1","170","D","13","D",40,"D"
"20142",2751913,3,0,"1","160","D","03","D",30,"D"
"20142",2751913,4,0,"1","160","D","13","D",30,"D"
"20142",2751913,5,0,"1","160","D","01","D",30,"D"
"20142",2751953,2,0,"1","150","D","13","D",185,"F"
"20142",2751963,5,0,"1","170","D","02","D",5,"D"
"20142",2751963,6,0,"1","160","D","13","D",20,"D"
"20142",2752043,6,0,"1","150","D","13","D",800,"D"
"20142",2752123,6,0,"1","110","D","13","D",400,"D"
"20142",2752123,7,0,"1","150","D","02","D",60,"D"
"20142",2752133,11,0,"1","160","D","02","D",10,"D"
"20142",2752163,5,0,"1","170","D","02","D",40,"D"
"20142",2752163,6,0,"1","150","D","13","D",50,"D"
"20142",2752183,3,0,"1","160","D","02","D",25,"D"
"20142",2752183,4,0,"1","150","D","13","D",80,"D"
"20142",2752233,3,0,"1","130","D","01","D",250,"D"
"20142",2752233,4,0,"1","130","D","01","D",200,"D"
"20142",2752243,3,0,"1","150","D","13","D",185,"F"
"20142",2752263,4,0,"1","150","D","13","D",20,"D"
"20142",2752283,1,0,"1","150","D","13","D",110,"D"
"20142",2752304,6,0,"1","130","D","01","D",1,"D"
"20142",2752313,6,0,"1","170","D","02","D",50,"D"
"20142",2752313,7,0,"1","150","D","13","D",40,"D"
"20142",2752313,8,0,"1","160","D","02","D",20,"D"
"20142",2752343,5,0,"1","100","D","13","D",100,"D"
"20142",2752343,6,0,"1","160","D","03","D",60,"D"
"20142",2752353,2,0,"1","150","D","03","D",80,"D"
"20142",2752384,9,0,"2","160","D","01","D",30,"D"
"20142",2752393,4,0,"1","120","D","13","D",3000,"D"
"20142",2752473,4,0,"1","150","D","13","D",80,"D"
"20142",2752593,5,0,"1","150","D","13","D",250,"D"
"20142",2752593,6,0,"2","170","D","01","D",15,"D"
"20142",2752643,5,0,"1","150","D","13","D",620,"D"
"20142",2752663,1,0,"1","150","D","13","D",290,"F"
"20142",2752683,2,0,"1","170","D","13","D",125,"D"
"20142",2752693,1,0,"1","150","D","13","D",20,"D"
"20142",2752703,6,0,"1","170","D","02","D",20,"D"
"20142",2752703,7,0,"1","150","D","13","D",650,"D"
"20142",2752723,3,0,"1","150","D","01","D",600,"D"
"20142",2752723,4,0,"1","150","D","02","D",600,"D"
"20142",2752723,5,0,"1","150","D","03","D",500,"D"
"20142",2752763,12,0,"1","170","D","03","D",200,"D"
"20142",2752763,13,0,"1","170","D","13","D",4,"D"
"20142",2752763,14,0,"1","100","D","02","D",1000,"D"
"20142",2752763,15,0,"1","170","D","01","D",50,"D"
"20142",2752763,16,0,"1","160","D","13","D",2,"D"
"20142",2752763,17,0,"1","140","D","02","D",25,"D"
"20142",2752813,5,0,"1","150","D","13","D",100,"D"
"20142",2752813,6,0,"1","160","D","13","D",100,"D"
"20142",2752855,3,0,"1","140","D","02","D",40,"D"
"20142",2752943,8,0,"1","160","D","02","D",5,"D"
"20142",2752993,4,0,"1","160","D","01","D",50,"D"
"20142",2753073,7,0,"1","100","D","13","D",1000,"D"
"20142",2753073,8,0,"1","160","D","03","D",300,"D"
"20142",2753103,7,0,"1","150","D","13","D",40,"D"
"20142",2753153,6,0,"1","170","D","01","D",750,"D"
"20142",2753153,7,0,"1","150","D","01","D",100,"D"
"20142",2753153,8,0,"1","160","D","03","D",100,"D"
"20142",2753153,9,0,"1","160","D","02","D",150,"D"
"20142",2753213,4,0,"1","110","D","13","D",500,"D"
"20142",2753243,3,0,"1","170","D","13","D",30,"D"
"20142",2753243,4,0,"1","150","D","13","D",20,"D"
"20142",2753243,5,0,"2","160","D","01","D",20,"D"
"20142",2753403,1,0,"1","100","D","13","D",750,"D"
"20142",2753403,2,0,"1","150","D","13","D",30,"D"
"20142",2753413,22,0,"1","140","D","13","D",20,"D"
"20142",2753413,23,0,"1","150","D","13","D",100,"D"
"20142",2753413,24,0,"1","160","D","01","D",10,"D"
"20142",2753423,1,0,"1","150","D","13","D",100,"D"
"20142",2753463,5,0,"1","150","D","13","D",40,"D"
"20142",2753513,2,0,"1","150","D","13","D",192,"D"
"20142",2753523,1,0,"1","160","D","03","D",300,"D"
"20142",2753533,5,0,"1","120","D","13","D",4000,"D"
"20142",2753643,18,0,"1","110","D","13","D",1250,"D"
"20142",2753643,19,0,"1","120","D","13","D",450,"D"
"20142",2753663,5,0,"1","150","D","03","D",200,"D"
"20142",2753783,6,0,"1","130","D","02","D",500,"D"
"20142",2753803,2,0,"1","170","D","13","D",200,"D"
"20142",2753823,3,0,"1","150","D","13","D",400,"D"
"20142",2753853,5,0,"1","170","D","13","D",100,"D"
"20142",2753853,6,0,"1","150","D","13","D",115,"D"
"20142",2753943,1,0,"1","150","D","13","D",225,"D"
"20142",2753953,1,0,"1","160","D","13","D",20,"D"
"20142",2753983,8,0,"1","170","D","03","D",50,"D"
"20142",2753983,9,0,"2","170","D","01","D",25,"D"
"20142",2753993,3,0,"1","170","D","13","D",100,"D"
"20142",2753993,4,0,"1","130","D","02","D",100,"D"
"20142",2753993,5,0,"1","150","D","13","D",100,"D"
"20142",2754053,4,0,"1","150","D","13","D",40,"D"
"20142",2754073,10,0,"1","170","D","02","D",5,"D"
"20142",2754073,11,0,"1","170","D","03","D",5,"D"
"20142",2754073,12,0,"1","120","D","13","D",1100,"D"
"20142",2754123,6,0,"1","170","D","01","D",200,"D"
"20142",2754123,7,0,"1","160","D","01","D",15,"D"
"20142",2754123,8,0,"1","150","D","03","D",30,"D"
"20142",2754123,9,0,"2","160","D","01","D",19,"D"
"20142",2754153,9,0,"1","150","D","13","D",40,"D"
"20142",2754153,10,0,"1","160","D","13","D",10,"D"
"20142",2754213,8,0,"1","160","D","13","D",5,"D"
"20142",2754223,6,0,"1","150","D","13","D",30,"D"
"20142",2754223,7,0,"1","160","D","02","D",40,"D"
"20142",2754263,1,0,"1","150","D","13","D",20,"D"
"20142",2754323,1,0,"1","150","D","13","D",50,"D"
"20142",2754423,1,0,"1","150","D","13","D",100,"D"
"20142",2754433,2,0,"1","150","D","13","D",25,"D"
"20142",2754473,17,0,"1","170","D","02","D",750,"D"
"20142",2754473,18,0,"1","170","D","02","D",750,"D"
"20142",2754473,19,0,"1","110","D","13","D",100,"D"
"20142",2754473,20,0,"1","150","D","03","D",500,"D"
"20142",2754513,4,0,"1","170","D","01","D",25,"D"
"20142",2754513,5,0,"1","170","D","03","D",25,"D"
"20142",2754513,6,0,"1","150","D","13","D",201,"F"
"20142",2754593,5,0,"1","150","D","13","D",185,"F"
"20142",2754663,3,0,"1","150","D","13","D",300,"D"
"20142",2754743,18,0,"1","100","D","13","D",40,"D"
"20142",2754743,19,0,"1","170","D","03","D",40,"D"
"20142",2754743,20,0,"1","170","D","02","D",50,"D"
"20142",2754743,21,0,"1","170","D","03","D",100,"D"
"20142",2754743,22,0,"1","170","D","03","D",50,"D"
"20142",2754743,23,0,"1","170","D","03","D",250,"D"
"20142",2754763,4,0,"1","160","D","03","D",200,"D"
"20142",2754813,4,0,"1","160","D","02","D",250,"D"
"20142",2754813,5,0,"1","160","D","13","D",250,"D"
"20142",2754923,1,0,"1","160","D","13","D",140,"D"
"20142",2754933,7,0,"1","150","D","13","D",290,"F"
"20142",2754964,2,0,"1","170","D","02","D",30,"D"
"20142",2754973,2,0,"1","150","D","13","D",75,"D"
"20142",2754993,4,0,"1","150","D","13","D",25,"D"
"20142",2755033,1,0,"1","170","D","02","D",50,"D"
"20142",2755043,2,0,"1","170","D","03","D",50,"D"
"20142",2755043,3,0,"1","150","D","13","D",60,"D"
"20142",2755093,3,0,"1","180","D","13","D",100,"D"
"20142",2755193,3,0,"1","150","D","13","D",90,"D"
"20142",2755273,3,0,"1","160","D","13","D",20,"D"
"20142",2755333,1,0,"1","150","D","01","D",240,"D"
"20142",2755333,2,0,"1","150","D","02","D",800,"D"
"20142",2755333,3,0,"1","150","D","03","D",500,"D"
"20142",2755363,1,0,"1","160","D","02","D",150,"D"
"20142",2755363,2,0,"1","130","D","03","D",50,"D"
"20142",2755373,3,0,"1","150","D","13","D",50,"D"
"20142",2755373,4,0,"1","160","D","13","D",50,"D"
"20142",2755423,6,0,"1","170","D","02","D",50,"D"
"20142",2755465,2,0,"1","170","D","01","D",10,"D"
"20142",2755465,3,0,"1","170","D","02","D",10,"D"
"20142",2755465,4,0,"1","170","D","03","D",10,"D"
"20142",2755465,5,0,"1","150","D","01","D",100,"D"
"20142",2755465,6,0,"1","150","D","02","D",100,"D"
"20142",2755465,7,0,"1","150","D","03","D",100,"D"
"20142",2755465,8,0,"1","160","D","01","D",30,"D"
"20142",2755465,9,0,"1","160","D","02","D",30,"D"
"20142",2755465,10,0,"1","160","D","03","D",30,"D"
"20142",2755513,3,0,"1","150","D","13","D",185,"F"
"20142",2755533,3,0,"1","150","D","02","D",10,"D"
"20142",2755543,5,0,"1","170","D","03","D",250,"D"
"20142",2755543,6,0,"1","150","D","01","D",304,"D"
"20142",2755543,7,0,"1","150","D","02","D",291,"D"
"20142",2755543,8,0,"1","150","D","03","D",349,"D"
"20142",2755583,1,0,"1","150","D","13","D",185,"F"
"20142",2755593,10,0,"1","170","D","02","D",60,"D"
"20142",2755593,11,0,"1","130","D","01","D",25,"D"
"20142",2755593,12,0,"2","170","D","01","D",20,"D"
"20142",2755603,3,0,"1","150","D","13","D",225,"D"
"20142",2755663,3,0,"1","160","D","13","D",50,"D"
"20142",2755753,11,0,"1","170","D","03","D",4,"D"
"20142",2755753,12,0,"1","170","D","02","D",20,"D"
"20142",2755753,13,0,"1","160","D","13","D",12,"D"
"20142",2755763,4,0,"1","110","D","13","D",276,"D"
"20142",2755783,1,0,"1","150","D","13","D",100,"D"
"20142",2755933,4,0,"1","150","D","13","D",100,"D"
"20142",2755944,9,0,"1","170","D","02","D",75,"D"
