"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20143",2759594,47,1,"1",.,"A",422,"E","100","D"
"20143",2759594,47,2,"1",.,"A",101,"E","110","D"
"20143",2759594,47,3,"1",.,"A",162,"E","120","D"
"20143",2759594,47,4,"1",.,"A",707,"E","130","D"
"20143",2759594,47,5,"1",.,"A",24,"E","140","D"
"20143",2759594,47,6,"1",.,"A",1006,"E","150","D"
"20143",2759594,47,7,"1",.,"A",69,"E","160","D"
"20143",2759594,47,8,"1",.,"A",47,"E","170","D"
"20143",2759594,47,9,"1",.,"A",157,"E","180","D"
"20143",2759594,47,10,"1",.,"A",105,"E","190","D"
"20143",2761404,63,0,"1",1,"D",.,"H",,"A"
"20143",2761404,63,1,"1",.,"A",24,"E","100","D"
"20143",2761404,63,2,"1",.,"A",7,"E","110","D"
"20143",2761404,63,3,"1",.,"A",21,"E","120","D"
"20143",2761404,63,4,"1",.,"A",2,"E","140","D"
"20143",2761404,63,5,"1",.,"A",126,"E","150","D"
"20143",2761404,63,6,"1",.,"A",14,"E","160","D"
"20143",2761404,63,7,"1",.,"A",18,"E","170","D"
"20143",2761404,63,8,"1",.,"A",13,"E","190","D"
"20143",2761544,54,0,"1",1,"D",.,"H",,"A"
"20143",2761544,54,1,"1",.,"A",300,"E","130","D"
"20143",2762194,62,0,"1",1,"D",.,"H",,"A"
"20143",2762194,62,1,"1",.,"A",42,"E","120","D"
"20143",2762194,62,2,"1",.,"A",6,"E","140","D"
"20143",2762194,62,3,"1",.,"A",224,"E","150","D"
"20143",2762194,62,4,"1",.,"A",12,"E","160","D"
"20143",2762194,62,5,"1",.,"A",28,"E","170","D"
"20143",2762194,62,6,"1",.,"A",19,"E","180","D"
"20143",2762194,62,7,"1",.,"A",38,"E","190","D"
"20143",2763564,38,0,"1",1,"D",.,"H",,"A"
"20143",2763564,38,1,"1",.,"A",60,"E","120","D"
"20143",2763564,38,2,"1",.,"A",8,"E","140","D"
"20143",2763564,38,3,"1",.,"A",433,"E","150","D"
"20143",2763564,38,4,"1",.,"A",49,"E","160","D"
"20143",2763564,38,5,"1",.,"A",64,"E","170","D"
"20143",2763564,38,6,"1",.,"A",45,"E","190","D"
"20143",2763564,38,7,"1",.,"A",41,"E","200","D"
"20143",2763564,38,8,"1",.,"A",70,"E","210","D"
"20143",2763564,38,9,"1",.,"A",48,"E","220","D"
"20143",2766144,98,0,"1",1,"D",.,"H",,"A"
"20143",2766144,98,1,"1",.,"A",196,"E","100","D"
"20143",2766144,98,2,"1",.,"A",47,"E","110","D"
"20143",2766144,98,3,"1",.,"A",75,"E","120","D"
"20143",2766144,98,4,"1",.,"A",328,"E","130","D"
"20143",2766144,98,5,"1",.,"A",11,"E","140","D"
"20143",2766144,98,6,"1",.,"A",467,"E","150","D"
"20143",2766144,98,7,"1",.,"A",32,"E","160","D"
"20143",2766144,98,8,"1",.,"A",22,"E","170","D"
"20143",2766144,98,9,"1",.,"A",73,"E","180","D"
"20143",2766144,98,10,"1",.,"A",49,"E","190","D"
"20143",2766954,24,0,"1",1,"D",.,"H",,"A"
"20143",2766954,24,1,"1",.,"A",27,"E","120","D"
"20143",2766954,24,2,"1",.,"A",4,"E","140","D"
"20143",2766954,24,3,"1",.,"A",158,"E","150","D"
"20143",2766954,24,4,"1",.,"A",24,"E","160","D"
"20143",2766954,24,5,"1",.,"A",23,"E","170","D"
"20143",2766954,24,6,"1",.,"A",740,"E","180","D"
"20143",2766954,24,7,"1",.,"A",108,"E","190","D"
"20143",2767994,21,0,"1",1,"D",.,"H",,"A"
"20143",2767994,21,1,"1",.,"A",4,"E","120","D"
"20143",2767994,21,2,"1",.,"A",3,"E","140","D"
"20143",2767994,21,3,"1",.,"A",29,"E","150","D"
"20143",2767994,21,4,"1",.,"A",4,"E","160","D"
"20143",2767994,21,5,"1",.,"A",4,"E","170","D"
"20143",2767994,21,6,"1",.,"A",136,"E","180","D"
"20143",2767994,21,7,"1",.,"A",20,"E","190","D"
"20143",2769224,41,0,"1",1,"D",.,"H",,"A"
"20143",2769224,41,1,"1",.,"A",32,"E","120","D"
"20143",2769224,41,2,"1",.,"A",4,"E","140","D"
"20143",2769224,41,3,"1",.,"A",179,"E","150","D"
"20143",2769224,41,4,"1",.,"A",12,"E","160","D"
"20143",2769224,41,5,"1",.,"A",8,"E","170","D"
"20143",2769224,41,6,"1",.,"A",27,"E","180","D"
"20143",2769224,41,7,"1",.,"A",18,"E","190","D"
"20143",2769864,32,0,"1",2,"D",.,"H",,"A"
"20143",2769864,32,1,"1",.,"A",29,"E","120","D"
"20143",2769864,32,2,"1",.,"A",4,"E","140","D"
"20143",2769864,32,3,"1",.,"A",165,"E","150","D"
"20143",2769864,32,4,"1",.,"A",18,"E","160","D"
"20143",2769864,32,5,"1",.,"A",15,"E","170","D"
"20143",2769864,32,6,"1",.,"A",148,"E","180","D"
"20143",2769864,32,7,"1",.,"A",21,"E","190","D"
"20143",2770294,25,0,"1",1,"D",.,"H",,"A"
"20143",2770294,25,1,"1",.,"A",126,"E","120","D"
"20143",2770294,25,2,"1",.,"A",20,"E","140","D"
"20143",2770294,25,3,"1",.,"A",812,"E","150","D"
"20143",2770294,25,4,"1",.,"A",151,"E","160","D"
"20143",2770294,25,5,"1",.,"A",79,"E","170","D"
"20143",2770294,25,6,"1",.,"A",101,"E","180","D"
"20143",2770294,25,7,"1",.,"A",111,"E","190","D"
"20143",2774054,36,0,"1",1,"D",.,"H",,"A"
"20143",2774054,36,1,"1",.,"A",101,"E","120","D"
"20143",2774054,36,2,"1",.,"A",16,"E","140","D"
"20143",2774054,36,3,"1",.,"A",793,"E","150","D"
"20143",2774054,36,4,"1",.,"A",90,"E","160","D"
"20143",2774054,36,5,"1",.,"A",117,"E","170","D"
"20143",2774054,36,6,"1",.,"A",83,"E","190","D"
"20143",2774234,46,0,"1",1,"D",.,"H",,"A"
"20143",2774234,46,1,"1",.,"A",17,"E","100","D"
"20143",2774234,46,2,"1",.,"A",4,"E","110","D"
"20143",2774234,46,3,"1",.,"A",13,"E","120","D"
"20143",2774234,46,4,"1",.,"A",1,"E","140","D"
"20143",2774234,46,5,"1",.,"A",45,"E","150","D"
"20143",2774234,46,6,"1",.,"A",7,"E","160","D"
"20143",2774234,46,7,"1",.,"A",7,"E","170","D"
"20143",2774234,46,8,"1",.,"A",125,"E","180","D"
"20143",2774234,46,9,"1",.,"A",6,"E","190","D"
"20143",2776874,36,0,"1",2,"D",.,"H",,"A"
"20143",2776874,36,1,"1",.,"A",6,"E","120","D"
"20143",2776874,36,2,"1",.,"A",12,"E","150","D"
"20143",2776874,36,3,"1",.,"A",1,"E","180","D"
"20143",2776874,36,4,"1",.,"A",1,"E","190","D"
"20143",2778484,14,0,"1",1,"D",.,"H",,"A"
"20143",2778484,14,1,"1",.,"A",9,"E","100","D"
"20143",2778484,14,2,"1",.,"A",1,"E","120","D"
"20143",2778484,14,3,"1",.,"A",12,"E","150","D"
"20143",2778484,14,4,"1",.,"A",1,"E","160","D"
"20143",2778484,14,5,"1",.,"A",1,"E","170","D"
"20143",2778484,14,6,"1",.,"A",58,"E","180","D"
"20143",2778484,14,7,"1",.,"A",8,"E","190","D"
"20143",2778894,33,0,"1",1,"D",.,"H",,"A"
"20143",2778894,33,1,"1",.,"A",25,"E","100","D"
"20143",2778894,33,2,"1",.,"A",9,"E","110","D"
"20143",2778894,33,3,"1",.,"A",23,"E","120","D"
"20143",2778894,33,4,"1",.,"A",61,"E","130","D"
"20143",2778894,33,5,"1",.,"A",2,"E","140","D"
"20143",2778894,33,6,"1",.,"A",98,"E","150","D"
"20143",2778894,33,7,"1",.,"A",5,"E","160","D"
"20143",2778894,33,8,"1",.,"A",12,"E","170","D"
"20143",2778894,33,9,"1",.,"A",8,"E","180","D"
"20143",2778894,33,10,"1",.,"A",16,"E","190","D"
"20143",2778894,33,11,"1",.,"A",15,"E","200","D"
"20143",2778894,33,12,"1",.,"A",18,"E","210","D"
"20143",2778894,33,13,"1",.,"A",8,"E","220","D"
"20143",2782103,38,0,"1",4,"D",.,"H",,"A"
"20143",2782103,38,1,"1",.,"A",1608,"E","100","D"
"20143",2782103,38,2,"1",.,"A",392,"E","110","D"
"20143",2782693,51,0,"1",2,"D",.,"H",,"A"
"20143",2782693,51,1,"1",.,"A",1489,"E","100","D"
"20143",2782693,51,2,"1",.,"A",363,"E","110","D"
"20143",2782693,51,3,"1",.,"A",584,"E","120","D"
"20143",2782693,51,4,"1",.,"A",2525,"E","130","D"
"20143",2782693,51,5,"1",.,"A",88,"E","140","D"
"20143",2782693,51,6,"1",.,"A",3595,"E","150","D"
"20143",2782693,51,7,"1",.,"A",247,"E","160","D"
"20143",2782693,51,8,"1",.,"A",170,"E","170","D"
"20143",2782693,51,9,"1",.,"A",561,"E","180","D"
"20143",2782693,51,10,"1",.,"A",378,"E","190","D"
"20143",2783703,25,0,"1",1,"D",.,"H",,"A"
"20143",2783703,25,1,"1",.,"A",32,"E","120","D"
"20143",2783703,25,2,"1",.,"A",4,"E","140","D"
"20143",2783703,25,3,"1",.,"A",227,"E","150","D"
"20143",2783703,25,4,"1",.,"A",26,"E","160","D"
"20143",2783703,25,5,"1",.,"A",33,"E","170","D"
"20143",2783703,25,6,"1",.,"A",23,"E","190","D"
"20143",2785563,49,0,"1",1,"D",.,"H",,"A"
"20143",2785563,49,1,"1",.,"A",109,"E","100","D"
"20143",2785563,49,2,"1",.,"A",26,"E","110","D"
"20143",2785563,49,3,"1",.,"A",47,"E","120","D"
"20143",2785563,49,4,"1",.,"A",6,"E","140","D"
"20143",2785563,49,5,"1",.,"A",264,"E","150","D"
"20143",2785563,49,6,"1",.,"A",18,"E","160","D"
"20143",2785563,49,7,"1",.,"A",12,"E","170","D"
"20143",2785563,49,8,"1",.,"A",41,"E","180","D"
"20143",2785563,49,9,"1",.,"A",27,"E","190","D"
"20143",2786773,47,0,"1",1,"D",.,"H",,"A"
"20143",2786773,47,1,"1",.,"A",57,"E","120","D"
"20143",2786773,47,2,"1",.,"A",6,"E","140","D"
"20143",2786773,47,3,"1",.,"A",276,"E","150","D"
"20143",2786773,47,4,"1",.,"A",48,"E","160","D"
"20143",2786773,47,5,"1",.,"A",47,"E","170","D"
"20143",2786773,47,6,"1",.,"A",766,"E","180","D"
"20143",2786773,47,7,"1",.,"A",42,"E","190","D"
"20143",2786863,47,0,"1",1,"D",.,"H",,"A"
"20143",2786863,47,1,"1",.,"A",117,"E","120","D"
"20143",2786863,47,2,"1",.,"A",495,"E","130","D"
"20143",2786863,47,3,"1",.,"A",17,"E","140","D"
"20143",2786863,47,4,"1",.,"A",706,"E","150","D"
"20143",2786863,47,5,"1",.,"A",48,"E","160","D"
"20143",2786863,47,6,"1",.,"A",33,"E","170","D"
"20143",2786863,47,7,"1",.,"A",110,"E","180","D"
"20143",2786863,47,8,"1",.,"A",74,"E","190","D"
"20143",2787303,24,0,"1",1,"D",.,"H",,"A"
"20143",2787303,24,1,"1",.,"A",224,"E","200","D"
"20143",2787303,24,2,"1",.,"A",323,"E","210","D"
"20143",2787303,24,3,"1",.,"A",253,"E","220","D"
"20143",2787773,15,0,"1",1,"D",.,"H",,"A"
"20143",2787773,15,1,"1",.,"A",163,"E","120","D"
"20143",2787773,15,2,"1",.,"A",26,"E","140","D"
"20143",2787773,15,3,"1",.,"A",912,"E","150","D"
"20143",2787773,15,4,"1",.,"A",50,"E","160","D"
"20143",2787773,15,5,"1",.,"A",114,"E","170","D"
"20143",2787773,15,6,"1",.,"A",80,"E","180","D"
"20143",2787773,15,7,"1",.,"A",155,"E","190","D"
"20143",2788723,21,0,"1",1,"D",.,"H",,"A"
"20143",2788723,21,1,"1",.,"A",41,"E","120","D"
"20143",2788723,21,2,"1",.,"A",6,"E","140","D"
"20143",2788723,21,3,"1",.,"A",255,"E","150","D"
"20143",2788723,21,4,"1",.,"A",17,"E","160","D"
"20143",2788723,21,5,"1",.,"A",12,"E","170","D"
"20143",2788723,21,6,"1",.,"A",39,"E","180","D"
"20143",2788723,21,7,"1",.,"A",30,"E","190","D"
"20143",2791143,43,0,"1",1,"D",.,"H",,"A"
"20143",2791143,43,1,"1",.,"A",3,"E","120","D"
"20143",2791143,43,2,"1",.,"A",3,"E","140","D"
"20143",2791143,43,3,"1",.,"A",17,"E","150","D"
"20143",2791143,43,4,"1",.,"A",3,"E","160","D"
"20143",2791143,43,5,"1",.,"A",3,"E","170","D"
"20143",2791143,43,6,"1",.,"A",48,"E","180","D"
"20143",2791143,43,7,"1",.,"A",2,"E","190","D"
"20143",2792063,29,0,"1",1,"D",.,"H",,"A"
"20143",2792063,29,1,"1",.,"A",57,"E","100","D"
"20143",2792063,29,2,"1",.,"A",20,"E","110","D"
"20143",2792063,29,3,"1",.,"A",43,"E","120","D"
"20143",2792063,29,4,"1",.,"A",6,"E","140","D"
"20143",2792063,29,5,"1",.,"A",219,"E","150","D"
"20143",2792063,29,6,"1",.,"A",12,"E","160","D"
"20143",2792063,29,7,"1",.,"A",27,"E","170","D"
"20143",2792063,29,8,"1",.,"A",19,"E","180","D"
"20143",2792063,29,9,"1",.,"A",37,"E","190","D"
"20143",2793223,33,0,"1",1,"D",.,"H",,"A"
"20143",2793223,33,1,"1",.,"A",106,"E","120","D"
"20143",2793223,33,2,"1",.,"A",17,"E","140","D"
"20143",2793223,33,3,"1",.,"A",612,"E","150","D"
"20143",2793223,33,4,"1",.,"A",33,"E","160","D"
"20143",2793223,33,5,"1",.,"A",76,"E","170","D"
"20143",2793223,33,6,"1",.,"A",53,"E","180","D"
"20143",2793223,33,7,"1",.,"A",103,"E","190","D"
"20143",2798523,45,0,"1",1,"D",.,"H",,"A"
"20143",2798523,45,1,"1",.,"A",43,"E","120","D"
"20143",2798523,45,2,"1",.,"A",6,"E","140","D"
"20143",2798523,45,3,"1",.,"A",231,"E","150","D"
"20143",2798523,45,4,"1",.,"A",12,"E","160","D"
"20143",2798523,45,5,"1",.,"A",29,"E","170","D"
"20143",2798523,45,6,"1",.,"A",20,"E","180","D"
"20143",2798523,45,7,"1",.,"A",39,"E","190","D"
"20143",2800073,29,0,"1",1,"D",.,"H",,"A"
"20143",2800073,29,1,"1",.,"A",28,"E","100","D"
"20143",2800073,29,2,"1",.,"A",6,"E","110","D"
"20143",2800073,29,3,"1",.,"A",11,"E","120","D"
"20143",2800073,29,4,"1",.,"A",1,"E","140","D"
"20143",2800073,29,5,"1",.,"A",72,"E","150","D"
"20143",2800073,29,6,"1",.,"A",8,"E","160","D"
"20143",2800073,29,7,"1",.,"A",6,"E","170","D"
"20143",2800073,29,8,"1",.,"A",64,"E","180","D"
"20143",2800073,29,9,"1",.,"A",9,"E","190","D"
"20143",2801183,45,0,"1",1,"D",.,"H",,"A"
"20143",2801183,45,1,"1",.,"A",101,"E","100","D"
"20143",2801183,45,2,"1",.,"A",24,"E","110","D"
"20143",2801183,45,3,"1",.,"A",46,"E","120","D"
"20143",2801183,45,4,"1",.,"A",177,"E","130","D"
"20143",2801183,45,5,"1",.,"A",7,"E","140","D"
"20143",2801183,45,6,"1",.,"A",289,"E","150","D"
"20143",2801183,45,7,"1",.,"A",32,"E","160","D"
"20143",2801183,45,8,"1",.,"A",27,"E","170","D"
"20143",2801183,45,9,"1",.,"A",259,"E","180","D"
"20143",2801183,45,10,"1",.,"A",38,"E","190","D"
"20143",2801273,41,0,"1",1,"D",.,"H",,"A"
"20143",2801273,41,1,"1",.,"A",43,"E","120","D"
"20143",2801273,41,2,"1",.,"A",7,"E","140","D"
"20143",2801273,41,3,"1",.,"A",293,"E","150","D"
"20143",2801273,41,4,"1",.,"A",54,"E","160","D"
"20143",2801273,41,5,"1",.,"A",28,"E","170","D"
"20143",2801273,41,6,"1",.,"A",36,"E","180","D"
"20143",2801273,41,7,"1",.,"A",39,"E","190","D"
"20143",2804453,74,0,"1",2,"D",.,"H",,"A"
"20143",2804453,74,1,"1",.,"A",1191,"E","100","D"
"20143",2804453,74,2,"1",.,"A",291,"E","110","D"
"20143",2804453,74,3,"1",.,"A",467,"E","120","D"
"20143",2804453,74,4,"1",.,"A",2020,"E","130","D"
"20143",2804453,74,5,"1",.,"A",71,"E","140","D"
"20143",2804453,74,6,"1",.,"A",2876,"E","150","D"
"20143",2804453,74,7,"1",.,"A",197,"E","160","D"
"20143",2804453,74,8,"1",.,"A",136,"E","170","D"
"20143",2804453,74,9,"1",.,"A",449,"E","180","D"
"20143",2804453,74,10,"1",.,"A",302,"E","190","D"
"20143",2805073,30,0,"1",1,"D",.,"H",,"A"
"20143",2805073,30,1,"1",.,"A",87,"E","100","D"
"20143",2805073,30,2,"1",.,"A",21,"E","110","D"
"20143",2805073,30,3,"1",.,"A",39,"E","120","D"
"20143",2805073,30,4,"1",.,"A",151,"E","130","D"
"20143",2805073,30,5,"1",.,"A",6,"E","140","D"
"20143",2805073,30,6,"1",.,"A",246,"E","150","D"
"20143",2805073,30,7,"1",.,"A",27,"E","160","D"
"20143",2805073,30,8,"1",.,"A",23,"E","170","D"
"20143",2805073,30,9,"1",.,"A",220,"E","180","D"
"20143",2805073,30,10,"1",.,"A",32,"E","190","D"
"20143",2805073,30,11,"1",.,"A",41,"E","200","D"
"20143",2805073,30,12,"1",.,"A",60,"E","210","D"
"20143",2805073,30,13,"1",.,"A",47,"E","220","D"
"20143",2805283,15,0,"1",1,"D",.,"H",,"A"
"20143",2805283,15,1,"1",.,"A",512,"E","200","D"
"20143",2805283,15,2,"1",.,"A",879,"E","210","D"
"20143",2805283,15,3,"1",.,"A",609,"E","220","D"
"20143",2805563,56,0,"1",2,"D",.,"H",,"A"
"20143",2805563,56,1,"1",.,"A",9,"E","120","D"
"20143",2805563,56,2,"1",.,"A",28,"E","130","D"
"20143",2805563,56,3,"1",.,"A",1,"E","140","D"
"20143",2805563,56,4,"1",.,"A",46,"E","150","D"
"20143",2805563,56,5,"1",.,"A",5,"E","160","D"
"20143",2805563,56,6,"1",.,"A",4,"E","170","D"
"20143",2805563,56,7,"1",.,"A",41,"E","180","D"
"20143",2805563,56,8,"1",.,"A",6,"E","190","D"
"20143",2806353,55,0,"1",1,"D",.,"H",,"A"
"20143",2806353,55,1,"1",.,"A",1,"E","100","D"
"20143",2806353,55,2,"1",.,"A",5,"E","120","D"
"20143",2806353,55,3,"1",.,"A",2,"E","130","D"
"20143",2806353,55,4,"1",.,"A",2,"E","150","D"
"20143",2809113,56,0,"1",4,"D",.,"H",,"A"
"20143",2809113,56,1,"1",.,"A",25,"E","100","D"
"20143",2809113,56,2,"1",.,"A",4,"E","110","D"
"20143",2809113,56,3,"1",.,"A",9,"E","120","D"
"20143",2809113,56,4,"1",.,"A",35,"E","130","D"
"20143",2809113,56,5,"1",.,"A",1,"E","140","D"
"20143",2809113,56,6,"1",.,"A",57,"E","150","D"
"20143",2809113,56,7,"1",.,"A",6,"E","160","D"
"20143",2809113,56,8,"1",.,"A",5,"E","170","D"
"20143",2809113,56,9,"1",.,"A",51,"E","180","D"
"20143",2809113,56,10,"1",.,"A",7,"E","190","D"
"20143",2811263,32,0,"1",1,"D",.,"H",,"A"
"20143",2811263,32,1,"1",.,"A",681,"E","100","D"
"20143",2811263,32,2,"1",.,"A",166,"E","110","D"
"20143",2811263,32,3,"1",.,"A",1153,"E","130","D"
"20143",2814522,12,0,"1",1,"D",.,"H",,"A"
"20143",2814522,12,1,"1",.,"A",25,"E","100","D"
"20143",2814522,12,2,"1",.,"A",6,"E","110","D"
"20143",2814522,12,3,"1",.,"A",13,"E","120","D"
"20143",2814522,12,4,"1",.,"A",2,"E","140","D"
"20143",2814522,12,5,"1",.,"A",91,"E","150","D"
"20143",2814522,12,6,"1",.,"A",13,"E","160","D"
"20143",2814522,12,7,"1",.,"A",13,"E","170","D"
"20143",2814522,12,8,"1",.,"A",425,"E","180","D"
"20143",2814522,12,9,"1",.,"A",62,"E","190","D"
"20143",2815152,21,0,"1",1,"D",.,"H",,"A"
"20143",2815152,21,1,"1",.,"A",1209,"E","100","D"
"20143",2815152,21,2,"1",.,"A",293,"E","110","D"
"20143",2815152,21,3,"1",.,"A",466,"E","120","D"
"20143",2815152,21,4,"1",.,"A",2036,"E","130","D"
"20143",2815152,21,5,"1",.,"A",71,"E","140","D"
"20143",2815152,21,6,"1",.,"A",2900,"E","150","D"
"20143",2815152,21,7,"1",.,"A",199,"E","160","D"
"20143",2815152,21,8,"1",.,"A",137,"E","170","D"
"20143",2815152,21,9,"1",.,"A",453,"E","180","D"
"20143",2815152,21,10,"1",.,"A",304,"E","190","D"
"20143",2815152,21,11,"1",.,"A",617,"E","200","D"
"20143",2815152,21,12,"1",.,"A",732,"E","210","D"
"20143",2815152,21,13,"1",.,"A",583,"E","220","D"
"20143",2816552,28,0,"1",2,"D",.,"H",,"A"
"20143",2816552,28,1,"1",.,"A",131,"E","100","D"
"20143",2816552,28,2,"1",.,"A",32,"E","110","D"
"20143",2816552,28,3,"1",.,"A",55,"E","120","D"
"20143",2816552,28,4,"1",.,"A",222,"E","130","D"
"20143",2816552,28,5,"1",.,"A",7,"E","140","D"
"20143",2816552,28,6,"1",.,"A",316,"E","150","D"
"20143",2816552,28,7,"1",.,"A",21,"E","160","D"
"20143",2816552,28,8,"1",.,"A",14,"E","170","D"
"20143",2816552,28,9,"1",.,"A",49,"E","180","D"
"20143",2816552,28,10,"1",.,"A",33,"E","190","D"
"20143",2816832,28,0,"1",1,"D",.,"H",,"A"
"20143",2816832,28,1,"1",.,"A",94,"E","120","D"
"20143",2816832,28,2,"1",.,"A",15,"E","140","D"
"20143",2816832,28,3,"1",.,"A",561,"E","150","D"
"20143",2816832,28,4,"1",.,"A",63,"E","160","D"
"20143",2816832,28,5,"1",.,"A",52,"E","170","D"
"20143",2816832,28,6,"1",.,"A",503,"E","180","D"
"20143",2816832,28,7,"1",.,"A",74,"E","190","D"
"20143",2816832,28,8,"1",.,"A",94,"E","200","D"
"20143",2816832,28,9,"1",.,"A",137,"E","210","D"
"20143",2816832,28,10,"1",.,"A",107,"E","220","D"
"20143",2820293,34,0,"1",1,"D",.,"H",,"A"
"20143",2820293,34,1,"1",.,"A",7,"E","120","D"
"20143",2820293,34,2,"1",.,"A",1,"E","140","D"
"20143",2820293,34,3,"1",.,"A",49,"E","150","D"
"20143",2820293,34,4,"1",.,"A",2,"E","160","D"
"20143",2820293,34,5,"1",.,"A",5,"E","170","D"
"20143",2820293,34,6,"1",.,"A",3,"E","180","D"
"20143",2820293,34,7,"1",.,"A",7,"E","190","D"
"20143",2820882,39,0,"1",1,"D",.,"H",,"A"
"20143",2820882,39,1,"1",.,"A",24,"E","120","D"
"20143",2820882,39,2,"1",.,"A",3,"E","140","D"
"20143",2820882,39,3,"1",.,"A",134,"E","150","D"
"20143",2820882,39,4,"1",.,"A",15,"E","160","D"
"20143",2820882,39,5,"1",.,"A",12,"E","170","D"
"20143",2820882,39,6,"1",.,"A",120,"E","180","D"
"20143",2820882,39,7,"1",.,"A",17,"E","190","D"
"20143",2821872,5,0,"1",1,"D",.,"H",,"A"
"20143",2821872,5,1,"1",.,"A",146,"E","100","D"
"20143",2821872,5,2,"1",.,"A",64,"E","110","D"
"20143",2837212,48,0,"1",1,"D",.,"H",,"A"
"20143",2837212,48,1,"1",.,"A",219,"E","120","D"
"20143",2837212,48,2,"1",.,"A",843,"E","130","D"
"20143",2837212,48,3,"1",.,"A",36,"E","140","D"
"20143",2837212,48,4,"1",.,"A",1373,"E","150","D"
"20143",2837212,48,5,"1",.,"A",154,"E","160","D"
"20143",2837212,48,6,"1",.,"A",129,"E","170","D"
"20143",2837212,48,7,"1",.,"A",1231,"E","180","D"
"20143",2837212,48,8,"1",.,"A",181,"E","190","D"
"20143",2837212,48,9,"1",.,"A",237,"E","200","D"
"20143",2837212,48,10,"1",.,"A",335,"E","210","D"
"20143",2837212,48,11,"1",.,"A",262,"E","220","D"
"20143",2837362,22,0,"1",1,"D",.,"H",,"A"
"20143",2837362,22,1,"1",.,"A",27,"E","100","D"
"20143",2837362,22,2,"1",.,"A",9,"E","110","D"
"20143",2837362,22,3,"1",.,"A",18,"E","120","D"
"20143",2837362,22,4,"1",.,"A",64,"E","130","D"
"20143",2837362,22,5,"1",.,"A",2,"E","140","D"
"20143",2837362,22,6,"1",.,"A",103,"E","150","D"
"20143",2837362,22,7,"1",.,"A",5,"E","160","D"
"20143",2837362,22,8,"1",.,"A",12,"E","170","D"
"20143",2837362,22,9,"1",.,"A",9,"E","180","D"
"20143",2837362,22,10,"1",.,"A",17,"E","190","D"
"20143",2837362,22,11,"1",.,"A",22,"E","200","D"
"20143",2837362,22,12,"1",.,"A",19,"E","210","D"
"20143",2837362,22,13,"1",.,"A",8,"E","220","D"
"20143",2839312,28,0,"1",1,"D",.,"H",,"A"
"20143",2839312,28,1,"1",.,"A",147,"E","100","D"
"20143",2839312,28,2,"1",.,"A",51,"E","110","D"
"20143",2839312,28,3,"1",.,"A",94,"E","120","D"
"20143",2839312,28,4,"1",.,"A",15,"E","140","D"
"20143",2839312,28,5,"1",.,"A",539,"E","150","D"
"20143",2839312,28,6,"1",.,"A",29,"E","160","D"
"20143",2839312,28,7,"1",.,"A",67,"E","170","D"
"20143",2839312,28,8,"1",.,"A",47,"E","180","D"
"20143",2839312,28,9,"1",.,"A",91,"E","190","D"
"20143",2839922,16,0,"1",1,"D",.,"H",,"A"
"20143",2839922,16,1,"1",.,"A",4,"E","120","D"
"20143",2839922,16,2,"1",.,"A",12,"E","150","D"
"20143",2839922,16,3,"1",.,"A",1,"E","160","D"
"20143",2839922,16,4,"1",.,"A",1,"E","170","D"
"20143",2839922,16,5,"1",.,"A",11,"E","180","D"
"20143",2839922,16,6,"1",.,"A",1,"E","190","D"
"20143",2840222,59,0,"1",1,"D",.,"H",,"A"
"20143",2840222,59,1,"1",.,"A",61,"E","120","D"
"20143",2840222,59,2,"1",.,"A",8,"E","140","D"
"20143",2840222,59,3,"1",.,"A",351,"E","150","D"
"20143",2840222,59,4,"1",.,"A",24,"E","160","D"
"20143",2840222,59,5,"1",.,"A",16,"E","170","D"
"20143",2840222,59,6,"1",.,"A",54,"E","180","D"
"20143",2840222,59,7,"1",.,"A",36,"E","190","D"
"20143",2840272,51,0,"1",1,"D",.,"H",,"A"
"20143",2840272,51,1,"1",.,"A",43,"E","120","D"
"20143",2840272,51,2,"1",.,"A",6,"E","140","D"
"20143",2840272,51,3,"1",.,"A",247,"E","150","D"
"20143",2840272,51,4,"1",.,"A",27,"E","160","D"
"20143",2840272,51,5,"1",.,"A",23,"E","170","D"
"20143",2840272,51,6,"1",.,"A",222,"E","180","D"
"20143",2840272,51,7,"1",.,"A",32,"E","190","D"
"20143",2843112,15,0,"1",1,"D",.,"H",,"A"
"20143",2843112,15,1,"1",.,"A",55,"E","120","D"
"20143",2843112,15,2,"1",.,"A",12,"E","140","D"
"20143",2843112,15,3,"1",.,"A",433,"E","150","D"
"20143",2843112,15,4,"1",.,"A",49,"E","160","D"
"20143",2843112,15,5,"1",.,"A",64,"E","170","D"
"20143",2843112,15,6,"1",.,"A",45,"E","190","D"
"20143",2845302,21,0,"1",1,"D",.,"H",,"A"
"20143",2845302,21,1,"1",.,"A",38,"E","120","D"
"20143",2845302,21,2,"1",.,"A",5,"E","140","D"
"20143",2845302,21,3,"1",.,"A",232,"E","150","D"
"20143",2845302,21,4,"1",.,"A",43,"E","160","D"
"20143",2845302,21,5,"1",.,"A",22,"E","170","D"
"20143",2845302,21,6,"1",.,"A",29,"E","180","D"
"20143",2845302,21,7,"1",.,"A",31,"E","190","D"
"20143",2846032,45,0,"1",1,"D",.,"H",,"A"
