"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20141",2649355,10,0,"5","01","D","100","D",.,"A","3","D","09","D","2011","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D"
"20141",2649375,17,0,"5","01","D","100","D",.,"A","3","D","06","D","2012","D",.,"A",.,"A",.,"A",1600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649395,25,0,"5","01","D","100","D",.,"A","3","D","06","D","1978","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649405,20,0,"5","01","D","100","D",.,"A","3","D","05","D","2008","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649445,24,0,"5","01","D","100","D",.,"A","3","D","01","D","2007","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649445,25,0,"5","02","D","300","D",.,"A","1","D","06","D","2008","D",.,"A",.,"A",.,"A",160,"D","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20141",2649475,21,0,"5","01","D","100","D",.,"A","3","D","10","D","2011","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649485,46,0,"5","01","D","100","D",.,"A","3","D","10","D","1999","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649515,9,0,"5","01","D","100","D",.,"A","3","D",,"C","1970","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649535,53,0,"5","01","D","100","D",.,"A","3","D","03","D","2000","D",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649535,54,0,"5","02","D","300","D",.,"A","3","D","12","D","1993","D",.,"A",.,"A",.,"A",6000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2649535,55,0,"5","03","D","300","D",.,"A","3","D","12","D","1993","D",.,"A",.,"A",.,"A",6000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2649535,56,0,"5","04","D","300","D",.,"A","3","D","12","D","1993","D",.,"A",.,"A",.,"A",12594,"T","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2649535,57,0,"5","05","D","300","D",.,"A","3","D","12","D","2006","D",.,"A",.,"A",.,"A",12594,"T","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2649535,58,0,"5","06","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2649585,18,0,"5","01","D","100","D",.,"A","3","D","04","D","2010","D",.,"A",.,"A",.,"A",7000,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20141",2649635,23,0,"5","01","D","100","D",.,"A","3","D","11","D","2002","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649645,11,0,"5","01","D","100","D",.,"A","3","D",,"C","1973","D",.,"A",.,"A",.,"A",350,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649655,18,0,"5","01","D","100","D",.,"A","3","D","02","D","2012","D",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649665,17,0,"5","01","D","100","D",.,"A","3","D","04","D","2004","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649675,32,0,"5","01","D","100","D",.,"A","3","D","06","D","2002","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649705,13,0,"5","01","D","100","D",.,"A","3","D",,"B","1999","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649725,31,0,"5","01","D","100","D",.,"A","3","D","04","D","2005","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649745,15,0,"5","01","D","100","D",.,"A","3","D","08","D","1998","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649775,17,0,"5","01","D","100","D",.,"A","3","D","08","D","1996","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649785,42,0,"5","01","D","100","D",.,"A","3","D",,"B","2002","D",.,"A",.,"A",.,"A",520,"F",,"A",.,"A",,"A",.,"A",,"C",.,"A",,"A",,"C"
"20141",2649815,12,0,"5","01","D","100","D",.,"A","3","D","04","D","1978","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649815,13,0,"5","02","D","300","D",.,"A","3","D",,"C","1966","D",.,"A",.,"A",.,"A",900,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2649885,16,0,"5","01","D","100","D",.,"A","3","D","11","D","1987","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649955,9,0,"5","01","D","100","D",.,"A","3","D","01","D","2000","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649965,37,0,"5","01","D","100","D",.,"A","1","D","11","D","1991","D",.,"A",.,"A",.,"A",360,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649985,26,0,"5","01","D","100","D",.,"A","3","D","08","D","1995","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2649995,6,0,"5","01","D","100","D",.,"A","3","D",,"C","1998","D",.,"A",.,"A",.,"A",2500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650035,34,0,"5","01","D","100","D",.,"A","3","D","01","D","2006","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650035,35,0,"5","02","D","300","D",.,"A","3","D",,"C","2010","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A",,"A"
"20141",2650095,25,0,"5","01","D","100","D",.,"A","3","D",,"B","1976","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650105,8,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",650,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650115,22,0,"5","01","D","100","D",.,"A","3","D",,"C","2011","D",.,"A",.,"A",.,"A",3700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650135,14,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",6000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650185,28,0,"5","01","D","100","D",.,"A","3","D","10","D","2001","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650195,50,0,"5","01","D","100","D",.,"A","3","D","11","D","1998","D",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2650225,12,0,"5","01","D","100","D",.,"A","3","D",,"C","1983","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650245,25,0,"5","01","D","100","D",.,"A","3","D","11","D","1996","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650245,26,0,"5","02","D","400","D",.,"A","3","D","06","D","2007","D",.,"A",.,"A",.,"A",480,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2650275,51,0,"5","01","D","100","D",.,"A","1","D",,"C","2005","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650285,20,0,"5","01","D","100","D",.,"A","3","D",,"C","2003","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650315,20,0,"5","01","D","100","D",.,"A","3","D","03","D","1989","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20141",2650335,29,0,"5","01","D","100","D",.,"A","3","D",,"B","1994","D",.,"A",.,"A",.,"A",720,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20141",2650455,8,0,"5","01","D","100","D",.,"A","3","D","06","D","1999","D",.,"A",.,"A",.,"A",600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650495,28,0,"5","01","D","300","D",.,"A","3","D","04","D","2000","D",.,"A",.,"A",.,"A",12594,"V","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2650515,21,0,"5","01","D","100","D",.,"A","3","D","06","D","1993","D",.,"A",.,"A",.,"A",4,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650575,51,0,"5","01","D","100","D",.,"A","3","D",,"B","1983","D",.,"A",.,"A",.,"A",5800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650605,18,0,"5","01","D","100","D",.,"A","3","D","04","D","1972","D",.,"A",.,"A",.,"A",780,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650685,20,0,"5","01","D","100","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650715,17,0,"5","01","D","100","D",.,"A","3","D","07","D","2011","D",.,"A",.,"A",.,"A",750,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650735,36,0,"5","01","D","100","D",.,"A","3","D","07","D","2000","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650755,9,0,"5","01","D","100","D",.,"A","3","D",,"B","1975","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650825,29,0,"5","01","D","100","D",.,"A","3","D","11","D","1993","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2650865,26,0,"5","01","D","100","D",.,"A","3","D","08","D","1974","D",.,"A",.,"A",.,"A",570,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651025,34,0,"5","01","D","100","D",.,"A","3","D","12","D","2000","D",.,"A",.,"A",.,"A",5700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651045,14,0,"5","01","D","100","D",.,"A","3","D","03","D","1962","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651075,13,0,"5","01","D","100","D",.,"A","3","D",,"C","2005","D",.,"A",.,"A",.,"A",350,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651115,31,0,"5","01","D","100","D",.,"A","3","D","07","D","2009","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651165,23,0,"5","01","D","100","D",.,"A","3","D","10","D","1998","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651185,16,0,"5","01","D","100","D",.,"A","3","D","02","D","1988","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651195,23,0,"5","01","D","100","D",.,"A","3","D",,"C","2000","D",.,"A",.,"A",.,"A",2900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651225,28,0,"5","01","D","100","D",.,"A","3","D",,"C","1993","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651235,12,0,"5","01","D","100","D",.,"A","3","D","09","D","2001","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651245,25,0,"5","01","D","100","D",.,"A","3","D","03","D","2008","D",.,"A",.,"A",.,"A",8500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651275,4,0,"5","01","D","100","D",.,"A","3","D","11","D","2007","D",.,"A",.,"A",.,"A",2700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651315,26,0,"5","01","D","100","D",.,"A","3","D","08","D","1997","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651375,19,0,"5","01","D","100","D",.,"A","3","D","10","D","2002","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20141",2651375,20,0,"5","02","D","200","D",.,"A","3","D","01","D","1954","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2651385,50,0,"5","01","D","100","D",.,"A","3","D","05","D","2001","D",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651385,51,0,"5","02","D","300","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",7600,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2651405,15,0,"5","01","D","100","D",.,"A","3","D","06","D","1989","D",.,"A",.,"A",.,"A",650,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651425,14,0,"5","01","D","100","D",.,"A","3","D","10","D","1984","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651435,9,0,"5","01","D","100","D",.,"A","3","D","02","D","1962","D",.,"A",.,"A",.,"A",150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651445,24,0,"5","01","D","100","D",.,"A","3","D","08","D","1999","D",.,"A",.,"A",.,"A",10000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651475,14,0,"5","01","D","100","D",.,"A","3","D","10","D","2008","D",.,"A",.,"A",.,"A",300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651485,29,0,"5","01","D","100","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651505,15,0,"5","01","D","100","D",.,"A","3","D","12","D","1993","D",.,"A",.,"A",.,"A",2400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651555,36,0,"5","01","D","100","D",.,"A","3","D","05","D","1971","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651575,19,0,"5","01","D","100","D",.,"A","3","D","05","D","1980","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651585,28,0,"5","01","D","100","D",.,"A","3","D","01","D","1999","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651595,36,0,"5","01","D","100","D",.,"A","3","D","05","D","1998","D",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651615,24,0,"5","01","D","100","D",.,"A","3","D","07","D","2012","D",.,"A",.,"A",.,"A",4200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651625,22,0,"5","01","D","100","D",.,"A","3","D","11","D","2008","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651625,23,0,"5","02","D","300","D",.,"A","3","D","04","D","2007","D",.,"A",.,"A",.,"A",300,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2651685,14,0,"5","01","D","100","D",.,"A","3","D",,"B","1987","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651715,9,0,"5","01","D","100","D",.,"A","3","D","06","D","1961","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651735,12,0,"5","01","D","100","D",.,"A","3","D","02","D","2004","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651755,4,0,"5","01","D","100","D",.,"A","3","D",,"C","1999","D",.,"A",.,"A",.,"A",1600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651815,11,0,"5","01","D","100","D",.,"A","3","D","07","D","1993","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651825,15,0,"5","01","D","100","D",.,"A","3","D","05","D","2011","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651825,16,0,"5","02","D","200","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2651845,27,0,"5","01","D","100","D",.,"A","3","D","05","D","1985","D",.,"A",.,"A",.,"A",980,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651875,14,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651895,14,0,"5","01","D","100","D",.,"A","1","D",,"B","2004","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651915,13,0,"5","01","D","100","D",.,"A","3","D","09","D","2008","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651925,17,0,"5","01","D","100","D",.,"A","3","D","08","D","2012","D",.,"A",.,"A",.,"A",2500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651955,29,0,"5","01","D","100","D",.,"A","3","D","03","D","1958","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651965,21,0,"5","01","D","100","D",.,"A","3","D","11","D","1999","D",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2651965,22,0,"5","02","D","300","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",60,"D","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20141",2652065,26,0,"5","01","D","100","D",.,"A","3","D","09","D","1987","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2652105,16,0,"5","01","D","100","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652115,20,0,"5","01","D","100","D",.,"A","3","D","05","D","1985","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652125,17,0,"5","01","D","100","D",0.25,"D","1","D","12","D","2010","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2652145,8,0,"5","01","D","100","D",.,"A","3","D","11","D","1998","D",.,"A",.,"A",.,"A",350,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652155,11,0,"5","01","D","100","D",.,"A","3","D","08","D","1998","D",.,"A",.,"A",.,"A",170,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652195,30,0,"5","01","D","100","D",.,"A","3","D","07","D","1987","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652195,31,0,"5","02","D","300","D",.,"A","3","D","12","D","1994","D",.,"A",.,"A",.,"A",4100,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2652205,28,0,"5","01","D","100","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652255,17,0,"5","01","D","100","D",.,"A","3","D","12","D","2012","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652265,36,0,"5","01","D","100","D",.,"A","3","D",,"C","1996","D",.,"A",.,"A",.,"A",6000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652355,22,0,"5","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652385,33,0,"5","01","D","100","D",.,"A","3","D","03","D","2007","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652395,14,0,"5","01","D","100","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",2400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652435,22,0,"5","01","D","100","D",.,"A","3","D",,"B","1997","D",.,"A",.,"A",.,"A",1500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652445,20,0,"5","01","D","100","D",.,"A","3","D","12","D","2008","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652465,27,0,"5","01","D","100","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",4700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652465,28,0,"5","02","D","300","D",.,"A","3","D","06","D","2006","D",.,"A",.,"A",.,"A",0,"D","1","D",2,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20141",2652525,34,0,"5","01","D","100","D",.,"A","3","D","10","D","1987","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652555,17,0,"5","01","D","100","D",.,"A","3","D","06","D","2006","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652565,32,0,"5","01","D","100","D",.,"A","1","D","03","D","2006","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2652575,28,0,"5","01","D","100","D",.,"A","3","D",,"C","1987","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652575,29,0,"5","02","D","400","D",.,"A","3","D",,"C","1990","D",.,"A",.,"A",.,"A",10,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2652575,30,0,"5","03","D","400","D",.,"A","3","D",,"C","1990","D",.,"A",.,"A",.,"A",20,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20141",2652615,12,0,"5","01","D","100","D",.,"A","1","D","11","D","1995","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652655,43,0,"5","01","D","100","D",.,"A","3","D","06","D","1994","D",.,"A",.,"A",.,"A",150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652705,19,0,"5","01","D","100","D",.,"A","3","D","04","D","1988","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652795,18,0,"5","01","D","100","D",.,"A","3","D","01","D","2013","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652805,23,0,"5","01","D","100","D",.,"A","1","D","06","D","1987","D",.,"A",.,"A",.,"A",4200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652815,16,0,"5","01","D","100","D",.,"A","3","D","10","D","2010","D",.,"A",.,"A",.,"A",18001,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652865,20,0,"5","01","D","100","D",.,"A","3","D","02","D","1995","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652865,21,0,"5","02","D","300","D",.,"A","3","D",,"C","2004","D",.,"A",.,"A",.,"A",30,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20141",2652895,10,0,"5","01","D","100","D",.,"A","3","D","04","D","2002","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652905,22,0,"5","01","D","100","D",.,"A","3","D","05","D","2003","D",.,"A",.,"A",.,"A",1600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652945,12,0,"5","01","D","100","D",.,"A","3","D",,"C","1996","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20141",2652995,39,0,"5","01","D","100","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
