"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20141",2661835,35,0,"1",.,"A"
"20141",2661855,22,0,"1",.,"A"
"20141",2661865,39,0,"1",.,"A"
"20141",2661875,53,0,"1",.,"A"
"20141",2661935,37,0,"1",0,"D"
"20141",2661955,55,0,"1",.,"A"
"20141",2661965,41,0,"1",.,"A"
"20141",2661985,34,0,"1",.,"A"
"20141",2662055,49,0,"1",.,"A"
"20141",2662065,32,0,"1",.,"A"
"20141",2662105,22,0,"1",.,"A"
"20141",2662185,47,0,"1",.,"A"
"20141",2662265,60,0,"1",.,"A"
"20141",2662315,15,0,"1",.,"A"
"20141",2662325,32,0,"1",.,"A"
"20141",2662345,71,0,"1",.,"A"
"20141",2662365,19,0,"1",.,"A"
"20141",2662375,50,0,"1",.,"A"
"20141",2662385,13,0,"1",.,"A"
"20141",2662395,24,0,"1",.,"A"
"20141",2662405,9,0,"1",.,"A"
"20141",2662415,71,0,"1",.,"A"
"20141",2662425,50,0,"1",.,"A"
"20141",2662445,47,0,"1",.,"A"
"20141",2662465,28,0,"1",.,"A"
"20141",2662485,40,0,"1",.,"A"
"20141",2662495,38,0,"1",60,"D"
"20141",2662505,10,0,"1",.,"A"
"20141",2662515,12,0,"1",.,"A"
"20141",2662545,15,0,"1",.,"A"
"20141",2662575,24,0,"1",.,"A"
"20141",2662595,33,0,"1",.,"A"
"20141",2662625,7,0,"1",.,"A"
"20141",2662635,32,0,"1",.,"A"
"20141",2662655,41,0,"1",.,"A"
"20141",2662665,33,0,"1",.,"A"
"20141",2662675,16,0,"1",.,"A"
"20141",2662715,38,0,"1",.,"A"
"20141",2662745,20,0,"1",.,"A"
"20141",2662765,44,0,"1",.,"A"
"20141",2662785,54,0,"1",.,"A"
"20141",2662795,24,0,"1",.,"A"
"20141",2662815,8,0,"1",.,"A"
"20141",2662825,23,0,"1",.,"A"
"20141",2662835,42,0,"1",.,"A"
"20141",2662895,25,0,"1",.,"A"
"20141",2662935,26,0,"1",.,"A"
"20141",2662955,22,0,"1",.,"A"
"20141",2662975,16,0,"1",.,"A"
"20141",2663015,27,0,"1",.,"A"
"20141",2663025,13,0,"1",.,"A"
"20141",2663055,26,0,"1",.,"A"
"20141",2663065,36,0,"1",.,"A"
"20141",2663085,34,0,"1",.,"A"
"20141",2663115,26,0,"1",.,"A"
"20141",2663135,19,0,"1",.,"A"
"20141",2663175,16,0,"1",.,"A"
"20141",2663215,58,0,"1",.,"A"
"20141",2663225,51,0,"1",.,"A"
"20141",2663235,19,0,"1",.,"A"
"20141",2663245,17,0,"1",.,"A"
"20141",2663275,89,0,"1",.,"A"
"20141",2663305,26,0,"1",.,"A"
"20141",2663325,15,0,"1",.,"A"
"20141",2663355,59,0,"1",.,"A"
"20141",2663385,44,0,"1",.,"A"
"20141",2663405,34,0,"1",.,"A"
"20141",2663415,21,0,"1",.,"A"
"20141",2663425,22,0,"1",.,"A"
"20141",2663435,42,0,"1",.,"A"
"20141",2663455,43,0,"1",.,"A"
"20141",2663465,25,0,"1",.,"A"
"20141",2663495,32,0,"1",.,"A"
"20141",2663525,13,0,"1",.,"A"
"20141",2663545,15,0,"1",.,"A"
"20141",2663565,11,0,"1",.,"A"
"20141",2663645,36,0,"1",.,"A"
"20141",2663655,72,0,"1",.,"A"
"20141",2663665,12,0,"1",.,"A"
"20141",2663675,62,0,"1",.,"A"
"20141",2663695,24,0,"1",.,"A"
"20141",2663705,36,0,"1",.,"A"
"20141",2663715,15,0,"1",.,"A"
"20141",2663725,38,0,"1",.,"A"
"20141",2663735,35,0,"1",.,"A"
"20141",2663765,77,0,"1",.,"A"
"20141",2663775,20,0,"1",.,"A"
"20141",2663785,16,0,"1",.,"A"
"20141",2663795,55,0,"1",.,"A"
"20141",2663815,13,0,"1",.,"A"
"20141",2663875,29,0,"1",.,"A"
"20141",2663895,47,0,"1",.,"A"
"20141",2663905,37,0,"1",.,"A"
"20141",2663915,46,0,"1",.,"A"
"20141",2663925,17,0,"1",30,"D"
"20141",2663945,63,0,"1",.,"A"
"20141",2663985,28,0,"1",.,"A"
"20141",2663995,36,0,"1",.,"A"
"20141",2664005,37,0,"1",20,"D"
"20141",2664015,35,0,"1",.,"A"
"20141",2664125,40,0,"1",.,"A"
"20141",2664135,28,0,"1",.,"A"
"20141",2664145,53,0,"1",.,"A"
"20141",2664155,34,0,"1",.,"A"
"20141",2664175,33,0,"1",.,"A"
"20141",2664195,28,0,"1",.,"A"
"20141",2664215,24,0,"1",.,"A"
"20141",2664235,38,0,"1",165,"D"
"20141",2664255,14,0,"1",.,"A"
"20141",2664295,60,0,"1",23,"D"
"20141",2664395,50,0,"1",.,"A"
"20141",2664405,49,0,"1",.,"A"
"20141",2664415,19,0,"1",.,"A"
"20141",2664435,49,0,"1",.,"A"
"20141",2664455,40,0,"1",.,"A"
"20141",2664465,26,0,"1",15,"D"
"20141",2664475,48,0,"1",.,"A"
"20141",2664485,28,0,"1",.,"A"
"20141",2664505,15,0,"1",.,"A"
"20141",2664525,20,0,"1",.,"A"
"20141",2664535,34,0,"1",.,"A"
"20141",2664545,43,0,"1",.,"A"
"20141",2664565,29,0,"1",.,"A"
"20141",2664605,22,0,"1",.,"A"
"20141",2664615,50,0,"1",.,"A"
"20141",2664645,40,0,"1",.,"A"
"20141",2664695,35,0,"1",.,"A"
"20141",2664705,38,0,"1",.,"A"
"20141",2664725,29,0,"1",.,"A"
"20141",2664735,60,0,"1",.,"A"
"20141",2664765,59,0,"1",.,"A"
"20141",2664805,40,0,"1",.,"A"
"20141",2664815,31,0,"1",.,"A"
"20141",2664845,25,0,"1",.,"A"
"20141",2664875,25,0,"1",20,"D"
"20141",2664885,5,0,"1",.,"A"
"20141",2664935,19,0,"1",.,"A"
"20141",2664945,35,0,"1",.,"A"
"20141",2664955,73,0,"1",.,"A"
"20141",2664975,6,0,"1",.,"A"
"20141",2664995,43,0,"1",.,"A"
"20141",2665005,66,0,"1",.,"A"
"20141",2665035,51,0,"1",.,"A"
"20141",2665065,64,0,"1",.,"A"
"20141",2665095,49,0,"1",.,"A"
"20141",2665115,28,0,"1",.,"A"
"20141",2665125,25,0,"1",.,"A"
"20141",2665135,39,0,"1",.,"A"
"20141",2665185,29,0,"1",.,"A"
"20141",2665195,44,0,"1",.,"A"
"20141",2665205,11,0,"1",.,"A"
"20141",2665215,52,0,"1",.,"A"
"20141",2665275,53,0,"1",.,"A"
"20141",2665305,31,0,"1",.,"A"
"20141",2665345,28,0,"1",.,"A"
"20141",2665355,25,0,"1",.,"A"
"20141",2665375,26,0,"1",.,"A"
"20141",2665385,17,0,"1",.,"A"
"20141",2665405,61,0,"1",70,"D"
"20141",2665415,16,0,"1",.,"A"
"20141",2665425,48,0,"1",.,"A"
"20141",2665445,43,0,"1",.,"A"
"20141",2665505,32,0,"1",.,"A"
"20141",2665535,19,0,"1",.,"A"
"20141",2665545,39,0,"1",.,"A"
"20141",2665565,47,0,"1",.,"A"
"20141",2665575,45,0,"1",.,"A"
"20141",2665585,37,0,"1",.,"A"
"20141",2665595,41,0,"1",.,"A"
"20141",2665615,41,0,"1",.,"A"
"20141",2665675,31,0,"1",.,"A"
"20141",2665705,31,0,"1",.,"A"
"20141",2665725,11,0,"1",.,"A"
"20141",2665775,32,0,"1",.,"A"
"20141",2665785,34,0,"1",.,"A"
"20141",2665815,26,0,"1",.,"A"
"20141",2665825,17,0,"1",.,"A"
"20141",2665845,33,0,"1",.,"A"
"20141",2665855,38,0,"1",.,"A"
"20141",2665885,31,0,"1",.,"A"
"20141",2665895,37,0,"1",.,"A"
"20141",2665905,49,0,"1",.,"A"
"20141",2665925,37,0,"1",.,"A"
"20141",2665965,27,0,"1",.,"A"
"20141",2665985,45,0,"1",.,"A"
"20141",2665995,20,0,"1",.,"A"
"20141",2666005,39,0,"1",.,"A"
"20141",2666015,24,0,"1",.,"A"
"20141",2666035,27,0,"1",.,"A"
"20141",2666045,30,0,"1",0,"D"
"20141",2666065,12,0,"1",.,"A"
"20141",2666085,57,0,"1",.,"A"
"20141",2666105,46,0,"1",.,"A"
"20141",2666115,51,0,"1",.,"A"
"20141",2666215,28,0,"1",.,"A"
"20141",2666235,21,0,"1",.,"A"
"20141",2666295,26,0,"1",.,"A"
"20141",2666345,21,0,"1",.,"A"
"20141",2666365,55,0,"1",.,"A"
"20141",2666375,14,0,"1",.,"A"
"20141",2666405,31,0,"1",.,"A"
"20141",2666415,20,0,"1",.,"A"
"20141",2666425,10,0,"1",.,"A"
"20141",2666485,41,0,"1",.,"A"
"20141",2666505,53,0,"1",.,"A"
"20141",2666525,71,0,"1",.,"A"
"20141",2666545,25,0,"1",.,"A"
"20141",2666555,52,0,"1",.,"A"
"20141",2666595,38,0,"1",.,"A"
"20141",2666605,14,0,"1",.,"A"
"20141",2666655,47,0,"1",.,"A"
"20141",2666705,38,0,"1",.,"A"
"20141",2666725,24,0,"1",.,"A"
"20141",2666795,32,0,"1",.,"A"
"20141",2666805,92,0,"1",.,"A"
"20141",2666835,26,0,"1",0,"D"
"20141",2666845,17,0,"1",.,"A"
"20141",2666885,30,0,"1",.,"A"
"20141",2666895,53,0,"1",.,"A"
"20141",2666905,41,0,"1",.,"A"
"20141",2666925,17,0,"1",.,"A"
"20141",2666955,32,0,"1",.,"A"
"20141",2667025,38,0,"1",.,"A"
"20141",2667125,62,0,"1",.,"A"
"20141",2667135,36,0,"1",.,"A"
"20141",2667145,49,0,"1",.,"A"
"20141",2667155,28,0,"1",.,"A"
"20141",2667165,23,0,"1",.,"A"
"20141",2667175,31,0,"1",.,"A"
"20141",2667185,15,0,"1",12,"D"
"20141",2667195,34,0,"1",.,"A"
"20141",2667225,7,0,"1",.,"A"
"20141",2667235,32,0,"1",.,"A"
"20141",2667245,23,0,"1",.,"A"
"20141",2667285,26,0,"1",.,"A"
"20141",2667295,68,0,"1",.,"A"
"20141",2667325,64,0,"1",.,"A"
"20141",2667335,63,0,"1",.,"A"
"20141",2667345,59,0,"1",.,"A"
"20141",2667405,11,0,"1",.,"A"
"20141",2667445,43,0,"1",.,"A"
"20141",2667475,44,0,"1",45,"D"
"20141",2667505,49,0,"1",.,"A"
"20141",2667515,44,0,"1",.,"A"
"20141",2667525,65,0,"1",.,"A"
"20141",2667535,71,0,"1",.,"A"
"20141",2667545,82,0,"1",.,"A"
"20141",2667585,89,0,"1",.,"A"
"20141",2667605,35,0,"1",.,"A"
"20141",2667615,20,0,"1",20,"D"
"20141",2667635,24,0,"1",.,"A"
"20141",2667645,17,0,"1",.,"A"
"20141",2667655,29,0,"1",.,"A"
"20141",2667665,21,0,"1",.,"A"
"20141",2667695,14,0,"1",.,"A"
"20141",2667705,11,0,"1",.,"A"
"20141",2667725,51,0,"1",.,"A"
"20141",2667805,23,0,"1",.,"A"
"20141",2667815,10,0,"1",.,"A"
"20141",2667825,69,0,"1",.,"A"
"20141",2667835,30,0,"1",.,"A"
"20141",2667865,26,0,"1",.,"A"
"20141",2667875,29,0,"1",.,"A"
"20141",2667915,15,0,"1",.,"A"
"20141",2667925,26,0,"1",40,"D"
"20141",2667935,23,0,"1",.,"A"
"20141",2667945,8,0,"1",.,"A"
"20141",2667975,27,0,"1",.,"A"
"20141",2667985,80,0,"1",.,"A"
"20141",2667995,53,0,"1",.,"A"
"20141",2668015,27,0,"1",.,"A"
"20141",2668025,24,0,"1",.,"A"
"20141",2668075,12,0,"1",.,"A"
"20141",2668115,83,0,"1",.,"A"
"20141",2668135,34,0,"1",.,"A"
"20141",2668165,27,0,"1",.,"A"
"20141",2668175,17,0,"1",.,"A"
"20141",2668185,62,0,"1",.,"A"
"20141",2668215,59,0,"1",.,"A"
"20141",2668235,39,0,"1",.,"A"
"20141",2668255,24,0,"1",10,"D"
"20141",2668295,70,0,"1",.,"A"
"20141",2668365,19,0,"1",.,"A"
"20141",2668385,19,0,"1",30,"D"
"20141",2668425,31,0,"1",.,"A"
"20141",2668435,30,0,"1",.,"A"
"20141",2668455,36,0,"1",.,"A"
"20141",2668475,30,0,"1",.,"A"
"20141",2668485,35,0,"1",.,"A"
"20141",2668545,11,0,"1",.,"A"
"20141",2668555,92,0,"1",.,"A"
"20141",2668585,62,0,"1",.,"A"
"20141",2668595,9,0,"1",.,"A"
"20141",2668615,26,0,"1",.,"A"
"20141",2668635,17,0,"1",45,"D"
"20141",2668645,15,0,"1",.,"A"
"20141",2668665,39,0,"1",.,"A"
"20141",2668675,34,0,"1",.,"A"
"20141",2668685,21,0,"1",.,"A"
"20141",2668695,17,0,"1",.,"A"
"20141",2668705,14,0,"1",.,"A"
"20141",2668735,40,0,"1",.,"A"
"20141",2668755,19,0,"1",.,"A"
"20141",2668765,58,0,"1",.,"A"
"20141",2668785,48,0,"1",.,"A"
"20141",2668835,50,0,"1",.,"A"
"20141",2668845,19,0,"1",.,"A"
"20141",2668855,24,0,"1",.,"A"
"20141",2668865,21,0,"1",.,"A"
"20141",2668885,17,0,"1",.,"A"
"20141",2668925,34,0,"1",.,"A"
"20141",2668945,15,0,"1",.,"A"
"20141",2668955,8,0,"1",.,"A"
"20141",2668985,25,0,"1",.,"A"
"20141",2669045,18,0,"1",.,"A"
"20141",2669055,44,0,"1",.,"A"
"20141",2669085,37,0,"1",.,"A"
"20141",2669115,7,0,"1",.,"A"
"20141",2669125,26,0,"1",.,"A"
"20141",2669135,24,0,"1",.,"A"
"20141",2669145,57,0,"1",.,"A"
"20141",2669165,28,0,"1",.,"A"
"20141",2669185,26,0,"1",.,"A"
"20141",2669215,47,0,"1",.,"A"
"20141",2669225,28,0,"1",.,"A"
"20141",2669275,22,0,"1",.,"A"
"20141",2669325,16,0,"1",.,"A"
"20141",2669355,10,0,"1",.,"A"
"20141",2669365,29,0,"1",.,"A"
"20141",2669425,37,0,"1",.,"A"
"20141",2669445,41,0,"1",.,"A"
"20141",2669455,38,0,"1",.,"A"
"20141",2669475,40,0,"1",.,"A"
"20141",2669505,44,0,"1",.,"A"
"20141",2669515,31,0,"1",.,"A"
"20141",2669525,19,0,"1",.,"A"
"20141",2669545,17,0,"1",.,"A"
"20141",2669555,36,0,"1",.,"A"
"20141",2669575,21,0,"1",.,"A"
"20141",2669595,27,0,"1",30,"D"
"20141",2669635,25,0,"1",.,"A"
"20141",2669665,41,0,"1",.,"A"
"20141",2669685,21,0,"1",.,"A"
"20141",2669695,42,0,"1",.,"A"
"20141",2669715,11,0,"1",.,"A"
"20141",2669725,22,0,"1",.,"A"
"20141",2669745,29,0,"1",.,"A"
"20141",2669755,44,0,"1",.,"A"
"20141",2669805,69,0,"1",.,"A"
"20141",2669815,34,0,"1",.,"A"
"20141",2669845,56,0,"1",.,"A"
"20141",2669855,45,0,"1",.,"A"
"20141",2669865,54,0,"1",.,"A"
"20141",2669895,25,0,"1",.,"A"
"20141",2669905,33,0,"1",.,"A"
"20141",2669915,53,0,"1",.,"A"
"20141",2669925,48,0,"1",.,"A"
"20141",2669935,47,0,"1",.,"A"
"20141",2669985,11,0,"1",.,"A"
"20141",2670015,47,0,"1",.,"A"
"20141",2670045,40,0,"1",.,"A"
"20141",2670065,34,0,"1",.,"A"
"20141",2670075,24,0,"1",.,"A"
"20141",2670085,24,0,"1",.,"A"
"20141",2670105,86,0,"1",.,"A"
"20141",2670125,44,0,"1",10,"D"
"20141",2670135,21,0,"1",.,"A"
"20141",2670155,37,0,"1",.,"A"
"20141",2670185,36,0,"1",.,"A"
"20141",2670205,13,0,"1",.,"A"
"20141",2670215,18,0,"1",.,"A"
"20141",2670245,45,0,"1",.,"A"
"20141",2670275,23,0,"1",.,"A"
"20141",2670285,42,0,"1",.,"A"
"20141",2670345,58,0,"1",.,"A"
"20141",2670355,41,0,"1",.,"A"
"20141",2670365,21,0,"1",.,"A"
"20141",2670385,7,0,"1",.,"A"
"20141",2670395,37,0,"1",.,"A"
"20141",2670405,30,0,"1",.,"A"
"20141",2670445,32,0,"1",.,"A"
"20141",2670505,20,0,"1",.,"A"
"20141",2670555,23,0,"1",.,"A"
"20141",2670575,60,0,"1",.,"A"
"20141",2670615,22,0,"1",.,"A"
"20141",2670625,37,0,"1",.,"A"
"20141",2670665,65,0,"1",.,"A"
"20141",2670715,18,0,"1",.,"A"
"20141",2670725,18,0,"1",.,"A"
"20141",2670735,29,0,"1",.,"A"
"20141",2670755,26,0,"1",.,"A"
"20141",2670775,21,0,"1",.,"A"
"20141",2670785,30,0,"1",.,"A"
"20141",2670805,11,0,"1",.,"A"
"20141",2670815,44,0,"1",.,"A"
"20141",2670825,26,0,"1",.,"A"
"20141",2670835,58,0,"1",.,"A"
"20141",2670845,45,0,"1",.,"A"
"20141",2670855,16,0,"1",.,"A"
"20141",2670895,22,0,"1",.,"A"
"20141",2670915,42,0,"1",.,"A"
"20141",2670925,42,0,"1",.,"A"
"20141",2670975,65,0,"1",.,"A"
"20141",2670985,24,0,"1",.,"A"
"20141",2670995,52,0,"1",195,"D"
"20141",2671035,35,0,"1",.,"A"
"20141",2671085,26,0,"1",.,"A"
"20141",2671105,10,0,"1",.,"A"
"20141",2671125,37,0,"1",.,"A"
"20141",2671175,11,0,"1",.,"A"
"20141",2671195,27,0,"1",.,"A"
"20141",2671205,23,0,"1",.,"A"
"20141",2671215,21,0,"1",.,"A"
"20141",2671235,54,0,"1",.,"A"
"20141",2671255,32,0,"1",.,"A"
"20141",2671295,42,0,"1",.,"A"
"20141",2671335,36,0,"1",.,"A"
"20141",2671355,57,0,"1",.,"A"
"20141",2671405,31,0,"1",.,"A"
"20141",2671425,8,0,"1",.,"A"
"20141",2671445,57,0,"1",.,"A"
"20141",2671465,27,0,"1",.,"A"
"20141",2671475,27,0,"1",.,"A"
"20141",2671485,34,0,"1",.,"A"
"20141",2671495,43,0,"1",.,"A"
"20141",2671505,14,0,"1",.,"A"
"20141",2671525,33,0,"1",.,"A"
"20141",2671545,49,0,"1",.,"A"
"20141",2671565,26,0,"1",20,"D"
"20141",2671585,72,0,"1",.,"A"
"20141",2671625,28,0,"1",.,"A"
"20141",2671635,49,0,"1",.,"A"
"20141",2671695,22,0,"1",.,"A"
"20141",2671705,44,0,"1",.,"A"
"20141",2671735,28,0,"1",.,"A"
"20141",2671755,28,0,"1",.,"A"
"20141",2671765,41,0,"1",.,"A"
"20141",2671835,46,0,"1",.,"A"
"20141",2671845,25,0,"1",.,"A"
"20141",2671865,36,0,"1",.,"A"
"20141",2671915,38,0,"1",.,"A"
"20141",2671935,21,0,"1",.,"A"
"20141",2671965,23,0,"1",.,"A"
"20141",2671975,12,0,"1",.,"A"
"20141",2671985,31,0,"1",.,"A"
"20141",2671995,28,0,"1",.,"A"
"20141",2672015,32,0,"1",.,"A"
"20141",2672035,22,0,"1",.,"A"
"20141",2672045,18,0,"1",.,"A"
"20141",2672065,38,0,"1",.,"A"
"20141",2672075,41,0,"1",.,"A"
"20141",2672115,15,0,"1",.,"A"
"20141",2672135,9,0,"1",.,"A"
"20141",2672145,13,0,"1",.,"A"
"20141",2672165,31,0,"1",.,"A"
"20141",2672175,54,0,"1",.,"A"
"20141",2672205,30,0,"1",.,"A"
"20141",2672215,26,0,"1",.,"A"
"20141",2672225,15,0,"1",.,"A"
"20141",2672235,28,0,"1",.,"A"
"20141",2672245,16,0,"1",.,"A"
"20141",2672295,29,0,"1",.,"A"
"20141",2672325,49,0,"1",20,"D"
"20141",2672335,25,0,"1",.,"A"
"20141",2672345,11,0,"1",.,"A"
"20141",2672355,56,0,"1",.,"A"
"20141",2672385,26,0,"1",.,"A"
"20141",2672415,21,0,"1",.,"A"
"20141",2672425,70,0,"1",.,"A"
"20141",2672455,33,0,"1",.,"A"
"20141",2672505,22,0,"1",.,"A"
"20141",2672515,20,0,"1",.,"A"
"20141",2672525,64,0,"1",.,"A"
"20141",2672615,32,0,"1",.,"A"
"20141",2672645,25,0,"1",.,"A"
"20141",2672655,22,0,"1",.,"A"
"20141",2672665,41,0,"1",.,"A"
"20141",2672675,40,0,"1",.,"A"
"20141",2672705,21,0,"1",.,"A"
"20141",2672715,36,0,"1",.,"A"
"20141",2672765,75,0,"1",.,"A"
"20141",2672785,72,0,"1",.,"A"
"20141",2672835,29,0,"1",.,"A"
"20141",2672845,23,0,"1",.,"A"
"20141",2672905,24,0,"1",.,"A"
"20141",2672925,52,0,"1",.,"A"
"20141",2672955,20,0,"1",.,"A"
"20141",2672975,18,0,"1",.,"A"
"20141",2672995,56,0,"1",.,"A"
"20141",2673015,52,0,"1",.,"A"
"20141",2673035,14,0,"1",120,"D"
"20141",2673065,52,0,"1",.,"A"
"20141",2673095,48,0,"1",.,"A"
"20141",2673105,28,0,"1",.,"A"
"20141",2673115,32,0,"1",.,"A"
"20141",2673125,59,0,"1",.,"A"
"20141",2673135,41,0,"1",.,"A"
"20141",2673155,18,0,"1",.,"A"
"20141",2673165,25,0,"1",.,"A"
"20141",2673175,43,0,"1",.,"A"
"20141",2673195,40,0,"1",.,"A"
"20141",2673225,26,0,"1",.,"A"
"20141",2673235,31,0,"1",.,"A"
"20141",2673245,41,0,"1",.,"A"
"20141",2673275,38,0,"1",7,"D"
"20141",2673285,34,0,"1",.,"A"
"20141",2673325,52,0,"1",105,"D"
"20141",2673335,47,0,"1",60,"D"
"20141",2673355,4,0,"1",.,"A"
"20141",2673365,39,0,"1",.,"A"
"20141",2673375,46,0,"1",.,"A"
"20141",2673395,93,0,"1",.,"A"
"20141",2673405,36,0,"1",.,"A"
"20141",2673445,6,0,"1",.,"A"
"20141",2673495,28,0,"1",300,"D"
"20141",2673515,11,0,"1",.,"A"
"20141",2673525,74,0,"1",.,"A"
"20141",2673535,31,0,"1",.,"A"
"20141",2673545,39,0,"1",.,"A"
"20141",2673555,14,0,"1",.,"A"
"20141",2673585,37,0,"1",.,"A"
"20141",2673595,9,0,"1",.,"A"
"20141",2673645,25,0,"1",.,"A"
"20141",2673695,14,0,"1",.,"A"
"20141",2673705,33,0,"1",.,"A"
"20141",2673745,35,0,"1",.,"A"
"20141",2673765,36,0,"1",.,"A"
"20141",2673775,46,0,"1",.,"A"
"20141",2673835,42,0,"1",.,"A"
"20141",2673875,40,0,"1",.,"A"
"20141",2673885,39,0,"1",.,"A"
"20141",2673895,48,0,"1",.,"A"
"20141",2673905,53,0,"1",.,"A"
"20141",2673915,30,0,"1",.,"A"
"20141",2673955,26,0,"1",.,"A"
"20141",2673975,25,0,"1",.,"A"
"20141",2673985,54,0,"1",.,"A"
"20141",2673995,40,0,"1",.,"A"
"20141",2674025,25,0,"1",.,"A"
"20141",2674035,23,0,"1",.,"A"
"20141",2674045,7,0,"1",.,"A"
"20141",2674055,26,0,"1",.,"A"
"20141",2674085,34,0,"1",.,"A"
"20141",2674115,34,0,"1",.,"A"
"20141",2674145,28,0,"1",.,"A"
"20141",2674155,26,0,"1",.,"A"
"20141",2674185,32,0,"1",.,"A"
"20141",2674245,16,0,"1",.,"A"
"20141",2674275,29,0,"1",.,"A"
"20141",2674295,56,0,"1",.,"A"
"20141",2674355,44,0,"1",.,"A"
"20141",2674365,28,0,"1",.,"A"
"20141",2674405,37,0,"1",.,"A"
"20141",2674485,36,0,"1",.,"A"
"20141",2674565,33,0,"1",.,"A"
"20141",2674585,41,0,"1",.,"A"
"20141",2674595,86,0,"1",.,"A"
"20141",2674635,45,0,"1",.,"A"
"20141",2674645,51,0,"1",.,"A"
"20141",2674665,11,0,"1",.,"A"
"20141",2674715,58,0,"1",20,"D"
"20141",2674755,53,0,"1",.,"A"
"20141",2674775,30,0,"1",.,"A"
"20141",2674785,13,0,"1",.,"A"
"20141",2674815,42,0,"1",.,"A"
"20141",2674845,22,0,"1",.,"A"
"20141",2674855,40,0,"1",.,"A"
"20141",2674875,41,0,"1",.,"A"
"20141",2674885,23,0,"1",.,"A"
"20141",2674895,26,0,"1",.,"A"
"20141",2674905,34,0,"1",.,"A"
"20141",2674915,33,0,"1",.,"A"
"20141",2674925,35,0,"1",.,"A"
"20141",2674955,41,0,"1",.,"A"
"20141",2674965,17,0,"1",.,"A"
"20141",2675005,47,0,"1",.,"A"
"20141",2675015,15,0,"1",.,"A"
"20141",2675035,28,0,"1",.,"A"
"20141",2675065,49,0,"1",.,"A"
"20141",2675085,24,0,"1",.,"A"
"20141",2675105,45,0,"1",.,"A"
"20141",2675125,35,0,"1",.,"A"
"20141",2675135,48,0,"1",.,"A"
"20141",2675145,15,0,"1",.,"A"
"20141",2675175,9,0,"1",.,"A"
"20141",2675185,45,0,"1",.,"A"
"20141",2675205,37,0,"1",.,"A"
"20141",2675245,9,0,"1",.,"A"
"20141",2675265,37,0,"1",.,"A"
"20141",2675285,9,0,"1",.,"A"
"20141",2675295,30,0,"1",.,"A"
"20141",2675355,19,0,"1",.,"A"
"20141",2675365,39,0,"1",.,"A"
"20141",2675375,11,0,"1",.,"A"
"20141",2675385,32,0,"1",.,"A"
"20141",2675425,33,0,"1",.,"A"
"20141",2675435,34,0,"1",.,"A"
"20141",2675475,30,0,"1",.,"A"
"20141",2675495,30,0,"1",.,"A"
"20141",2675515,57,0,"1",.,"A"
"20141",2675535,22,0,"1",.,"A"
"20141",2675545,17,0,"1",.,"A"
"20141",2675555,22,0,"1",.,"A"
"20141",2675595,26,0,"1",.,"A"
"20141",2675605,21,0,"1",.,"A"
"20141",2675615,18,0,"1",.,"A"
"20141",2675625,17,0,"1",.,"A"
"20141",2675635,44,0,"1",.,"A"
"20141",2675645,54,0,"1",.,"A"
"20141",2675665,32,0,"1",.,"A"
"20141",2675675,36,0,"1",.,"A"
"20141",2675705,28,0,"1",.,"A"
"20141",2675725,30,0,"1",.,"A"
"20141",2675745,48,0,"1",.,"A"
"20141",2675795,40,0,"1",.,"A"
"20141",2675815,15,0,"1",10,"D"
"20141",2675875,25,0,"1",.,"A"
"20141",2675895,44,0,"1",.,"A"
"20141",2675905,26,0,"1",.,"A"
"20141",2675925,44,0,"1",.,"A"
"20141",2675975,17,0,"1",.,"A"
"20141",2675995,26,0,"1",.,"A"
"20141",2676025,115,0,"1",.,"A"
"20141",2676045,25,0,"1",.,"A"
"20141",2676065,40,0,"1",.,"A"
"20141",2676075,31,0,"1",.,"A"
"20141",2676115,19,0,"1",.,"A"
"20141",2676135,20,0,"1",.,"A"
"20141",2676145,51,0,"1",.,"A"
"20141",2676165,30,0,"1",.,"A"
"20141",2676175,15,0,"1",40,"D"
"20141",2676255,35,0,"1",.,"A"
"20141",2676285,33,0,"1",.,"A"
"20141",2676305,27,0,"1",.,"A"
"20141",2676315,35,0,"1",.,"A"
"20141",2676335,10,0,"1",.,"A"
"20141",2676345,28,0,"1",.,"A"
"20141",2676355,20,0,"1",.,"A"
"20141",2676375,27,0,"1",.,"A"
"20141",2676395,53,0,"1",.,"A"
"20141",2676435,27,0,"1",.,"A"
"20141",2676445,31,0,"1",32,"D"
"20141",2676455,27,0,"1",.,"A"
"20141",2676475,104,0,"1",.,"A"
"20141",2676485,37,0,"1",.,"A"
"20141",2676535,25,0,"1",.,"A"
"20141",2676545,22,0,"1",.,"A"
"20141",2676555,52,0,"1",.,"A"
"20141",2676585,44,0,"1",.,"A"
"20141",2676595,21,0,"1",.,"A"
"20141",2676615,29,0,"1",.,"A"
"20141",2676625,40,0,"1",.,"A"
"20141",2676695,19,0,"1",.,"A"
"20141",2676705,16,0,"1",.,"A"
"20141",2676725,20,0,"1",.,"A"
"20141",2676745,46,0,"1",.,"A"
"20141",2676755,43,0,"1",.,"A"
"20141",2676765,52,0,"1",.,"A"
"20141",2676795,39,0,"1",.,"A"
"20141",2676805,13,0,"1",.,"A"
"20141",2676815,29,0,"1",.,"A"
"20141",2676835,24,0,"1",.,"A"
"20141",2676845,48,0,"1",.,"A"
"20141",2676885,17,0,"1",.,"A"
