"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20141",2651105,19,0,"1",390,"D",65,"D",.,"A",130,"D",.,"A",.,"A",.,"A",325,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651115,55,0,"1",3250,"D",650,"D",.,"A",702,"D",.,"A",.,"A",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651165,50,0,"1",1950,"D",390,"D",.,"A",325,"D",15,"D",.,"A",180,"D",1560,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2651185,27,0,"1",2600,"D",130,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",2470,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651195,38,0,"1",2275,"D",650,"D",.,"A",169,"D",.,"A",.,"A",150,"D",1625,"D",.,"A",75,"D",975,"D",130,"D",10,"D"
"20141",2651205,67,0,"1",1300,"D",130,"D",.,"A",390,"D",0,"D",.,"A",.,"A",1170,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2651225,51,0,"1",2119,"D",263,"F",.,"A",312,"D",0,"D",.,"A",.,"A",1065,"F",9,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2651235,26,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651245,52,0,"1",3900,"D",0,"D",130,"D",390,"D",.,"A",.,"A",.,"A",3900,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651275,17,0,"1",1899,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1568,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651315,58,0,"1",975,"D",169,"D",.,"A",650,"D",150,"D",.,"A",.,"A",806,"D",30,"D",40,"D",520,"D",.,"A",.,"A"
"20141",2651375,36,0,"1",650,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651385,82,0,"1",1170,"D",234,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",936,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2651405,28,0,"1",1625,"D",390,"D",.,"A",130,"D",.,"A",.,"A",.,"A",1235,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651425,36,0,"1",1625,"D",455,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1170,"D",120,"D",70,"D",910,"D",.,"A",.,"A"
"20141",2651435,19,0,"1",260,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651445,49,0,"1",1950,"D",390,"D",.,"A",1040,"D",240,"D",.,"A",.,"A",1560,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2651455,31,0,"1",1820,"D",0,"D",.,"A",65,"D",.,"A",.,"A",.,"A",1820,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651475,30,0,"1",1300,"D",401,"F",.,"A",0,"D",.,"A",.,"A",.,"A",1629,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651485,46,0,"1",975,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",845,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651505,38,0,"1",780,"D",130,"D",.,"A",1950,"D",.,"A",.,"A",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651535,24,0,"1",1040,"D",130,"D",260,"D",390,"D",.,"A",.,"A",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651555,48,0,"1",585,"D",130,"D",.,"A",65,"D",.,"A",.,"A",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651575,36,0,"1",715,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651585,45,0,"1",1300,"D",380,"F",520,"D",1300,"D",.,"A",.,"A",.,"A",1422,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651595,56,0,"1",2925,"D",455,"D",.,"A",0,"D",.,"A",.,"A",.,"A",2470,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651615,41,0,"1",2275,"D",195,"D",.,"A",156,"D",0,"D",.,"A",.,"A",2080,"D",105,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2651625,48,0,"1",1105,"D",130,"D",325,"D",195,"D",.,"A",.,"A",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651635,26,0,"1",1300,"D",260,"D",.,"A",130,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651685,27,0,"1",1430,"D",207,"F",.,"A",650,"D",0,"D",.,"A",.,"A",804,"F",90,"D",.,"A",.,"A",130,"D",10,"D"
"20141",2651715,19,0,"1",1170,"D",195,"D",.,"A",0,"D",.,"A",.,"A",.,"A",975,"D",.,"A",.,"A",.,"A",65,"D",5,"D"
"20141",2651735,22,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651745,28,0,"1",910,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651755,14,0,"1",1418,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1145,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651815,25,0,"1",1625,"D",260,"D",.,"A",520,"D",.,"A",.,"A",.,"A",1365,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651825,36,0,"1",1560,"D",195,"D",.,"A",520,"D",.,"A",.,"A",.,"A",1365,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651835,30,0,"1",546,"D",52,"D",351,"D",0,"D",.,"A",.,"A",.,"A",494,"D",.,"A",34,"D",442,"D",.,"A",.,"A"
"20141",2651845,50,0,"1",1300,"D",325,"D",.,"A",260,"D",.,"A",.,"A",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651875,34,0,"1",1950,"D",0,"D",.,"A",624,"D",.,"A",.,"A",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651895,36,0,"1",2925,"D",325,"D",.,"A",2600,"D",.,"A",.,"A",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651915,29,0,"1",1170,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",910,"D",.,"A",50,"D",650,"D",.,"A",.,"A"
"20141",2651925,38,0,"1",2600,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",2340,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651945,11,0,"1",260,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651955,42,0,"1",845,"D",130,"D",.,"A",65,"D",.,"A",.,"A",.,"A",715,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651965,41,0,"1",1560,"D",65,"D",260,"D",520,"D",.,"A",.,"A",.,"A",1495,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2651975,16,0,"1",845,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652045,19,0,"1",325,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652065,41,0,"1",1560,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",1430,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652105,33,0,"1",1560,"D",0,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652115,44,0,"1",1300,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652125,48,0,"1",975,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",845,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652145,18,0,"1",1560,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",338,"D",26,"D"
"20141",2652155,26,0,"1",907,"F",.,"A",.,"A",471,"F",.,"A",.,"A",.,"A",758,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652165,31,0,"1",520,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652195,62,0,"1",6500,"D",0,"D",.,"A",650,"D",0,"D",.,"A",.,"A",6500,"D",450,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2652205,50,0,"1",4550,"D",260,"D",434,"F",1950,"D",0,"D",.,"A",250,"D",4290,"D",900,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2652255,44,0,"1",1300,"D",520,"D",.,"A",520,"D",0,"D",.,"A",.,"A",780,"D",75,"D",5,"D",65,"D",.,"A",.,"A"
"20141",2652265,61,0,"1",4498,"D",1235,"D",.,"A",650,"D",.,"A",.,"A",.,"A",3263,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652335,55,0,"1",3250,"D",260,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",2990,"D",210,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2652355,39,0,"1",2600,"D",260,"D",.,"A",1950,"D",450,"D",.,"A",.,"A",2340,"D",900,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2652375,19,0,"1",520,"D",0,"D",130,"D",0,"D",.,"A",.,"A",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652385,58,0,"1",1560,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652395,25,0,"1",325,"D",228,"F",.,"A",910,"D",.,"A",.,"A",.,"A",779,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652405,34,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2652435,42,0,"1",2925,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",2665,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652445,41,0,"1",1300,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1040,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2652465,48,0,"1",780,"D",0,"D",.,"A",390,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652475,29,0,"1",910,"D",65,"D",.,"A",260,"D",.,"A",.,"A",.,"A",845,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652505,33,0,"1",1040,"D",65,"D",.,"A",520,"D",.,"A",.,"A",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652525,65,0,"1",2275,"D",780,"D",.,"A",312,"D",.,"A",.,"A",.,"A",1495,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652555,32,0,"1",5200,"D",520,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",4680,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652565,49,0,"1",1950,"D",650,"D",520,"D",260,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652575,56,0,"1",650,"D",260,"D",.,"A",130,"D",.,"A",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652595,24,0,"1",2080,"D",260,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",1820,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652615,24,0,"1",520,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652655,55,0,"1",910,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",650,"D",504,"D",30,"D",390,"D",.,"A",.,"A"
"20141",2652665,47,0,"1",1950,"D",572,"D",325,"D",260,"D",0,"D",.,"A",.,"A",1378,"D",90,"D",20,"D",260,"D",.,"A",.,"A"
"20141",2652705,50,0,"1",3640,"D",650,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2990,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20141",2652735,14,0,"1",1950,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",1820,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652745,10,0,"1",858,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",728,"D",.,"A",20,"D",260,"D",.,"A",.,"A"
"20141",2652795,39,0,"1",1300,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652805,39,0,"1",910,"D",0,"D",130,"D",0,"D",.,"A",.,"A",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652815,38,0,"1",1300,"D",260,"D",.,"A",650,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652855,16,0,"1",1950,"D",390,"D",.,"A",325,"D",.,"A",.,"A",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652865,45,0,"1",1560,"D",260,"D",130,"D",260,"D",15,"D",.,"A",.,"A",1300,"D",525,"D",.,"C",528,"F",.,"A",.,"A"
"20141",2652895,27,0,"1",975,"D",130,"D",.,"A",260,"D",60,"D",.,"A",.,"A",845,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2652905,39,0,"1",715,"D",0,"D",.,"A",195,"D",.,"A",.,"A",.,"A",715,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652945,29,0,"1",1950,"D",130,"D",.,"A",520,"D",.,"A",.,"A",.,"A",1820,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2652955,32,0,"1",1105,"D",104,"D",260,"D",650,"D",0,"D",.,"A",.,"A",1001,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2652995,63,0,"1",520,"D",195,"D",.,"A",650,"D",30,"D",.,"A",.,"A",325,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653005,39,0,"1",1300,"D",0,"D",.,"A",260,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",60,"D",780,"D",.,"A",.,"A"
"20141",2653055,35,0,"1",650,"D",130,"D",.,"A",325,"D",60,"D",.,"A",.,"A",520,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653065,81,0,"1",2600,"D",1300,"D",130,"D",1300,"D",0,"D",.,"A",.,"A",1300,"D",750,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653075,55,0,"1",3900,"D",1950,"D",.,"A",1625,"D",960,"D",.,"A",.,"A",1950,"D",960,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653085,25,0,"1",1950,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653105,35,0,"1",2600,"D",520,"D",.,"A",1625,"D",.,"A",.,"A",.,"A",2080,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653115,22,0,"1",1625,"D",390,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1235,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653155,18,0,"1",975,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",715,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653195,63,0,"1",1040,"D",52,"D",.,"A",0,"D",0,"D",.,"A",.,"A",988,"D",51,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653205,62,0,"1",1300,"D",390,"D",130,"D",390,"D",60,"D",.,"A",200,"D",910,"D",180,"D",8,"D",104,"D",.,"A",.,"A"
"20141",2653225,59,0,"1",871,"D",130,"D",.,"A",156,"D",0,"D",.,"A",.,"A",741,"D",27,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653265,39,0,"1",1430,"D",65,"D",.,"A",585,"D",.,"A",.,"A",.,"A",1365,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653275,33,0,"1",1300,"D",260,"D",195,"D",910,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653285,53,0,"1",975,"D",520,"D",260,"D",650,"D",.,"A",.,"A",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653305,30,0,"1",1625,"D",195,"D",.,"A",325,"D",.,"A",.,"A",.,"A",1430,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653315,62,0,"1",975,"D",0,"D",.,"A",1170,"D",.,"A",.,"A",.,"A",975,"D",.,"A",20,"D",260,"D",.,"A",.,"A"
"20141",2653325,21,0,"1",585,"D",130,"D",130,"D",260,"D",105,"D",.,"A",.,"A",455,"D",60,"D",5,"D",65,"D",.,"A",.,"A"
"20141",2653335,26,0,"1",910,"D",260,"D",.,"A",195,"D",.,"A",.,"A",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653345,49,0,"1",1300,"D",130,"D",.,"A",1300,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653355,17,0,"1",3900,"D",520,"D",.,"A",0,"D",.,"A",.,"A",.,"A",3380,"D",.,"A",12,"D",156,"D",.,"A",.,"A"
"20141",2653375,15,0,"1",3900,"D",260,"D",.,"A",1040,"D",.,"A",.,"A",.,"A",3640,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653395,42,0,"1",2275,"D",520,"D",.,"A",1040,"D",0,"D",.,"A",.,"A",1755,"D",0,"D",52,"D",676,"D",.,"A",.,"A"
"20141",2653445,15,0,"1",1625,"D",0,"D",390,"D",130,"D",.,"A",.,"A",.,"A",1625,"D",.,"A",50,"D",650,"D",91,"D",7,"D"
"20141",2653465,45,0,"1",1040,"D",104,"D",260,"D",390,"D",60,"D",.,"A",.,"A",936,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653475,80,0,"1",2600,"D",650,"D",.,"A",520,"D",150,"D",.,"A",.,"A",1950,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653505,8,0,"1",520,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653515,32,0,"1",1300,"D",325,"D",.,"A",715,"D",0,"D",.,"A",.,"A",975,"D",300,"D",.,"C",340,"F",.,"A",.,"A"
"20141",2653525,46,0,"1",650,"D",195,"D",.,"A",182,"D",.,"A",.,"A",.,"A",455,"D",.,"A",15,"D",195,"D",.,"A",.,"A"
"20141",2653535,47,0,"1",1040,"D",156,"D",65,"D",52,"D",.,"A",.,"A",.,"A",884,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653555,68,0,"1",1430,"D",65,"D",.,"A",1040,"D",.,"A",.,"A",300,"D",1365,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653575,38,0,"1",845,"D",130,"D",.,"A",455,"D",.,"A",.,"A",.,"A",715,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653595,13,0,"1",1625,"D",130,"D",130,"D",130,"D",0,"D",.,"A",.,"A",1495,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653605,24,0,"1",520,"D",26,"D",.,"A",0,"D",.,"A",.,"A",.,"A",494,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653615,64,0,"1",767,"D",195,"D",.,"A",338,"D",.,"A",.,"A",.,"A",572,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653635,27,0,"1",650,"D",65,"D",260,"D",260,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653685,66,0,"1",780,"D",195,"D",.,"A",195,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653695,46,0,"1",1300,"D",130,"D",.,"A",650,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653705,10,0,"1",1300,"D",260,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653735,53,0,"1",585,"D",0,"D",130,"D",260,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653765,24,0,"1",780,"D",260,"D",429,"D",455,"D",.,"A",.,"A",.,"A",520,"D",.,"A",80,"D",1040,"D",.,"A",.,"A"
"20141",2653785,41,0,"1",4550,"D",1625,"D",.,"A",455,"D",.,"A",.,"A",.,"A",2925,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653805,20,0,"1",351,"D",65,"D",.,"A",0,"D",.,"A",.,"A",.,"A",286,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653825,32,0,"1",910,"D",260,"D",260,"D",585,"D",.,"A",.,"A",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653835,46,0,"1",3250,"D",0,"D",325,"D",1950,"D",.,"A",.,"A",.,"A",3250,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653855,23,0,"1",260,"D",65,"D",.,"A",195,"D",.,"A",.,"A",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653875,18,0,"1",2340,"D",390,"D",.,"A",130,"D",129,"F",.,"A",.,"A",1950,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2653885,11,0,"1",1300,"D",260,"D",260,"D",0,"D",0,"D",.,"A",.,"A",1040,"D",75,"D",25,"D",325,"D",.,"A",.,"A"
"20141",2653915,24,0,"1",2600,"D",520,"D",.,"A",520,"D",.,"A",.,"A",.,"A",2080,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653935,23,0,"1",585,"D",65,"D",.,"A",325,"D",.,"A",.,"A",.,"A",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653945,24,0,"1",1300,"D",325,"D",.,"A",195,"D",.,"A",.,"A",.,"A",975,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2653985,39,0,"1",1690,"D",650,"D",156,"D",104,"D",0,"D",.,"A",60,"D",1040,"D",36,"D",5,"D",65,"D",.,"A",.,"A"
"20141",2654015,32,0,"1",910,"D",195,"D",.,"A",78,"D",0,"D",.,"A",.,"A",715,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2654025,56,0,"1",2600,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",2275,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2654085,36,0,"1",650,"D",130,"D",195,"D",130,"D",45,"D",.,"A",.,"A",520,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2654105,17,0,"1",2119,"D",494,"D",.,"A",484,"F",.,"A",.,"A",.,"A",1625,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654135,35,0,"1",2600,"D",260,"D",325,"D",3900,"D",.,"A",.,"A",.,"A",2340,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654155,27,0,"1",1625,"D",195,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",1430,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20141",2654205,15,0,"1",2322,"F",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1943,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654215,77,0,"1",9750,"D",479,"F",.,"A",1040,"D",.,"A",.,"A",.,"A",2028,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654225,42,0,"1",2600,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",2340,"D",.,"A",20,"D",260,"D",.,"A",.,"A"
"20141",2654245,52,0,"1",520,"D",65,"D",.,"A",494,"D",.,"A",.,"A",.,"A",455,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654255,15,0,"1",907,"F",.,"A",.,"A",471,"F",.,"A",.,"A",.,"A",758,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654275,24,0,"1",2275,"D",325,"D",.,"A",3250,"D",.,"A",.,"A",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654305,40,0,"1",975,"D",263,"F",.,"A",0,"D",.,"A",.,"A",.,"A",1065,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654315,45,0,"1",1300,"D",195,"D",.,"A",130,"D",.,"A",.,"A",.,"A",1105,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654335,18,0,"1",1300,"D",65,"D",.,"A",520,"D",.,"A",.,"A",.,"A",1235,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654355,35,0,"1",1300,"D",0,"D",.,"A",13,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654365,23,0,"1",1040,"D",267,"F",.,"A",496,"F",.,"A",.,"A",.,"A",1100,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654375,29,0,"1",1690,"D",507,"D",.,"A",130,"D",.,"A",.,"A",.,"A",1183,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654385,40,0,"1",1950,"D",650,"D",.,"A",650,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654395,47,0,"1",1300,"D",390,"D",.,"A",325,"D",.,"A",.,"A",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654405,12,0,"1",520,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",455,"D",66,"D",35,"D",455,"D",.,"A",.,"A"
"20141",2654415,44,0,"1",1950,"D",260,"D",.,"A",260,"D",.,"A",.,"A",.,"A",1690,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654435,36,0,"1",3250,"D",1300,"D",130,"D",0,"D",.,"A",.,"A",.,"A",1950,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654455,20,0,"1",975,"D",390,"D",260,"D",650,"D",.,"A",.,"A",.,"A",585,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20141",2654475,27,0,"1",1170,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
