"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20143",2728715,25,0,"1","350","D","1","D",9,"D","13","D"
"20143",2728775,36,0,"1","830","D","1","D",37,"D","13","D"
"20143",2728775,37,0,"1","150","D","2","D",120,"D","07","D"
"20143",2728875,24,0,"1","150","D","1","D",37,"D","05","D"
"20143",2728875,25,0,"1","150","D","1","D",37,"D","06","D"
"20143",2728875,26,0,"1","150","D","1","D",37,"D","07","D"
"20143",2728875,27,0,"1","360","D","1","D",18,"D","13","D"
"20143",2728875,28,0,"2","150","D","1","D",37,"D","05","D"
"20143",2728955,10,0,"1","150","D","1","D",80,"D","06","D"
"20143",2728965,32,0,"1","150","D","1","D",10,"D","05","D"
"20143",2728965,33,0,"1","150","D","1","D",10,"D","06","D"
"20143",2728965,34,0,"1","150","D","1","D",10,"D","07","D"
"20143",2729035,40,0,"1","500","D","1","D",276,"D","05","D"
"20143",2729035,41,0,"1","210","D","1","D",112,"D","07","D"
"20143",2729035,42,0,"1","320","D","1","D",75,"D","07","D"
"20143",2729035,43,0,"2","210","D","1","D",57,"D","05","D"
"20143",2729085,43,0,"1","150","D","1","D",76,"D","07","D"
"20143",2729095,14,0,"2","510","D","1","D",40,"D","05","D"
"20143",2729105,17,0,"1","210","D","1","D",45,"D","05","D"
"20143",2729225,25,0,"1","350","D","1","D",15,"D","13","D"
"20143",2729275,34,0,"1","840","D","1","D",35,"D","07","D"
"20143",2729285,42,0,"1","800","D","1","D",70,"D","07","D"
"20143",2729285,43,0,"1","350","D","1","D",5,"D","13","D"
"20143",2729285,44,0,"2","510","D","1","D",100,"D","05","D"
"20143",2729285,45,0,"2","500","D","1","D",195,"D","05","D"
"20143",2729295,27,0,"1","830","D","1","D",27,"D","13","D"
"20143",2729295,28,0,"1","340","D","1","D",10,"D","07","D"
"20143",2729295,29,0,"1","360","D","1","D",125,"D","07","D"
"20143",2729315,15,0,"1","830","D","1","D",10,"D","13","D"
"20143",2729415,26,0,"1","510","D","1","D",80,"D","06","D"
"20143",2729415,27,0,"1","200","D","1","D",19,"D","13","D"
"20143",2729415,28,0,"1","350","D","1","D",8,"D","07","D"
"20143",2729415,29,0,"1","410","D","1","D",18,"D","07","D"
"20143",2729435,25,0,"1","510","D","1","D",20,"D","06","D"
"20143",2729435,26,0,"1","350","D","1","D",7,"D","13","D"
"20143",2729485,25,0,"1","830","D","1","D",60,"D","13","D"
"20143",2729485,26,0,"1","510","D","1","D",40,"D","05","D"
"20143",2729485,27,0,"1","510","D","1","D",40,"D","06","D"
"20143",2729485,28,0,"1","510","D","1","D",40,"D","07","D"
"20143",2729485,29,0,"1","360","D","1","D",9,"D","13","D"
"20143",2729535,35,0,"1","830","D","1","D",20,"D","13","D"
"20143",2729535,36,0,"1","610","D","1","D",50,"D","07","D"
"20143",2729545,20,0,"1","360","D","1","D",9,"D","13","D"
"20143",2729545,21,0,"1","360","D","1","D",8,"D","13","D"
"20143",2729575,35,0,"1","510","D","1","D",85,"D","06","D"
"20143",2729595,16,0,"1","510","D","1","D",10,"D","07","D"
"20143",2729605,52,0,"1","610","D","1","D",45,"D","07","D"
"20143",2729605,53,0,"1","150","D","1","D",8,"D","07","D"
"20143",2729625,15,0,"1","340","D","1","D",20,"D","06","D"
"20143",2729625,16,0,"1","340","D","1","D",25,"D","07","D"
"20143",2729635,22,0,"1","830","D","1","D",1,"D","13","D"
"20143",2729675,16,0,"1","360","D","1","D",9,"D","13","D"
"20143",2729685,22,0,"2","150","D","1","D",19,"D","05","D"
"20143",2729825,24,0,"2","350","D","1","D",5,"D","05","D"
"20143",2729905,43,0,"1","830","D","1","D",65,"D","13","D"
"20143",2729905,44,0,"1","610","D","1","D",15,"D","07","D"
"20143",2729915,19,0,"1","150","D","1","D",480,"D","05","D"
"20143",2729945,13,0,"1","810","D","1","D",58,"D","05","D"
"20143",2729955,47,0,"1","210","D","1","D",20,"D","06","D"
"20143",2729955,48,0,"1","350","D","1","D",8,"D","13","D"
"20143",2729985,62,0,"1","830","D","1","D",10,"D","06","D"
"20143",2729985,63,0,"1","510","D","1","D",30,"D","07","D"
"20143",2729985,64,0,"1","350","D","1","D",12,"D","07","D"
"20143",2729985,65,0,"2","350","D","1","D",2,"D","05","D"
"20143",2730095,10,0,"1","360","D","1","D",8,"D","13","D"
"20143",2730105,38,0,"1","510","D","1","D",60,"D","05","D"
"20143",2730105,39,0,"1","360","D","1","D",8,"D","13","D"
"20143",2730175,36,0,"1","830","D","1","D",64,"D","13","D"
"20143",2730175,37,0,"1","350","D","1","D",6,"D","07","D"
"20143",2730215,35,0,"1","500","D","1","D",16,"D","07","D"
"20143",2730215,36,0,"1","150","D","1","D",27,"D","05","D"
"20143",2730215,37,0,"1","150","D","1","D",27,"D","06","D"
"20143",2730215,38,0,"1","150","D","1","D",27,"D","07","D"
"20143",2730215,39,0,"1","150","D","1","D",18,"D","06","D"
"20143",2730215,40,0,"1","150","D","1","D",9,"D","07","D"
"20143",2730215,41,0,"2","500","D","1","D",48,"D","05","D"
"20143",2730215,42,0,"2","150","D","1","D",30,"D","05","D"
"20143",2730245,47,0,"1","310","D","1","D",12,"D","07","D"
"20143",2730295,27,0,"1","510","D","1","D",65,"D","06","D"
"20143",2730295,28,0,"1","210","D","1","D",7,"D","07","D"
"20143",2730295,29,0,"1","320","D","1","D",15,"D","07","D"
"20143",2730295,30,0,"1","360","D","1","D",8,"D","13","D"
"20143",2730375,22,0,"2","150","D","1","D",160,"D","05","D"
"20143",2730395,32,0,"1","830","D","1","D",22,"D","13","D"
"20143",2730455,33,0,"1","610","D","1","D",50,"D","06","D"
"20143",2730455,34,0,"1","610","D","1","D",30,"D","07","D"
"20143",2730455,35,0,"1","510","D","1","D",45,"D","06","D"
"20143",2730455,36,0,"1","350","D","1","D",5,"D","07","D"
"20143",2730455,37,0,"1","350","D","1","D",5,"D","06","D"
"20143",2730455,38,0,"2","610","D","1","D",50,"D","05","D"
"20143",2730455,39,0,"2","510","D","1","D",50,"D","05","D"
"20143",2730495,44,0,"1","830","D","1","D",15,"D","13","D"
"20143",2730495,45,0,"1","510","D","1","D",50,"D","07","D"
"20143",2730495,46,0,"1","350","D","1","D",10,"D","13","D"
"20143",2730565,12,0,"1","500","D","1","D",50,"D","07","D"
"20143",2730565,13,0,"2","600","D","1","D",40,"D","05","D"
"20143",2730615,34,0,"1","350","D","1","D",20,"D","13","D"
"20143",2730625,33,0,"1","510","D","1","D",30,"D","05","D"
"20143",2730625,34,0,"1","510","D","1","D",30,"D","06","D"
"20143",2730625,35,0,"1","510","D","1","D",30,"D","07","D"
"20143",2730625,36,0,"1","150","D","1","D",154,"D","06","D"
"20143",2730635,41,0,"1","830","D","1","D",100,"D","05","D"
"20143",2730635,42,0,"1","500","D","1","D",300,"D","07","D"
"20143",2730635,43,0,"1","510","D","1","D",35,"D","05","D"
"20143",2730635,44,0,"1","510","D","1","D",35,"D","06","D"
"20143",2730635,45,0,"1","510","D","1","D",35,"D","07","D"
"20143",2730635,46,0,"1","160","D","1","D",10,"D","05","D"
"20143",2730635,47,0,"1","160","D","1","D",10,"D","06","D"
"20143",2730635,48,0,"1","160","D","1","D",10,"D","07","D"
"20143",2730635,49,0,"1","150","D","1","D",30,"D","05","D"
"20143",2730635,50,0,"1","150","D","1","D",20,"D","06","D"
"20143",2730635,51,0,"1","150","D","1","D",20,"D","07","D"
"20143",2730635,52,0,"1","210","D","1","D",10,"D","06","D"
"20143",2730635,53,0,"1","210","D","1","D",30,"D","07","D"
"20143",2730635,54,0,"1","320","D","1","D",20,"D","06","D"
"20143",2730635,55,0,"1","350","D","1","D",12,"D","06","D"
"20143",2730635,56,0,"1","350","D","1","D",12,"D","07","D"
"20143",2730635,57,0,"1","370","D","1","D",10,"D","05","D"
"20143",2730635,58,0,"1","370","D","1","D",20,"D","06","D"
"20143",2730635,59,0,"1","370","D","1","D",10,"D","07","D"
"20143",2730645,27,0,"2","350","D","1","D",6,"D","05","D"
"20143",2730725,20,0,"1","800","D","1","D",180,"D","13","D"
"20143",2730725,21,0,"1","510","D","1","D",20,"D","07","D"
"20143",2730725,22,0,"1","350","D","1","D",20,"D","13","D"
"20143",2730745,21,0,"1","500","D","1","D",50,"D","06","D"
"20143",2730745,22,0,"1","210","D","1","D",100,"D","07","D"
"20143",2730745,23,0,"1","320","D","1","D",40,"D","07","D"
"20143",2730745,24,0,"2","370","D","1","D",20,"D","05","D"
"20143",2730815,23,0,"1","830","D","1","D",63,"D","13","D"
"20143",2730885,55,0,"1","840","D","1","D",110,"D","07","D"
"20143",2730885,56,0,"1","500","D","1","D",60,"D","06","D"
"20143",2730885,57,0,"1","510","D","1","D",24,"D","07","D"
"20143",2730885,58,0,"1","150","D","1","D",24,"D","07","D"
"20143",2730885,59,0,"1","150","D","1","D",20,"D","06","D"
"20143",2730885,60,0,"1","510","D","1","D",45,"D","05","D"
"20143",2730885,61,0,"1","510","D","1","D",120,"D","06","D"
"20143",2730885,62,0,"1","360","D","1","D",16,"D","13","D"
"20143",2730905,14,0,"1","340","D","1","D",20,"D","07","D"
"20143",2730945,14,0,"1","830","D","1","D",75,"D","13","D"
"20143",2730945,15,0,"1","150","D","1","D",350,"D","06","D"
"20143",2730955,15,0,"1","310","D","1","D",40,"D","07","D"
"20143",2731025,44,0,"1","150","D","1","D",23,"D","05","D"
"20143",2731025,45,0,"1","360","D","1","D",8,"D","13","D"
"20143",2731035,28,0,"1","340","D","2","D",25,"D","07","D"
"20143",2731095,37,0,"1","830","D","1","D",40,"D","13","D"
"20143",2731095,38,0,"1","510","D","1","D",60,"D","07","D"
"20143",2731095,39,0,"1","370","D","1","D",60,"D","07","D"
"20143",2731095,40,0,"2","510","D","1","D",20,"D","05","D"
"20143",2731105,41,0,"1","610","D","1","D",300,"D","05","D"
"20143",2731105,42,0,"1","610","D","1","D",300,"D","06","D"
"20143",2731105,43,0,"1","610","D","1","D",300,"D","07","D"
"20143",2731105,44,0,"1","500","D","1","D",40,"D","07","D"
"20143",2731105,45,0,"2","610","D","1","D",100,"D","05","D"
"20143",2731105,46,0,"2","610","D","1","D",17,"D","05","D"
"20143",2731225,48,0,"1","830","D","1","D",40,"D","06","D"
"20143",2731225,49,0,"1","600","D","1","D",350,"D","07","D"
"20143",2731225,50,0,"1","600","D","2","D",350,"D","07","D"
"20143",2731225,51,0,"1","510","D","1","D",20,"D","06","D"
"20143",2731225,52,0,"1","330","D","1","D",15,"D","13","D"
"20143",2731225,53,0,"2","610","D","1","D",35,"D","05","D"
"20143",2731245,28,0,"1","360","D","1","D",8,"D","13","D"
"20143",2731265,13,0,"1","830","D","1","D",20,"D","13","D"
"20143",2731265,14,0,"1","610","D","1","D",50,"D","05","D"
"20143",2731265,15,0,"1","610","D","1","D",50,"D","06","D"
"20143",2731265,16,0,"1","610","D","1","D",50,"D","07","D"
"20143",2731265,17,0,"1","500","D","1","D",200,"D","05","D"
"20143",2731265,18,0,"1","150","D","1","D",20,"D","05","D"
"20143",2731265,19,0,"1","150","D","1","D",20,"D","06","D"
"20143",2731265,20,0,"1","150","D","1","D",20,"D","07","D"
"20143",2731265,21,0,"1","360","D","1","D",9,"D","13","D"
"20143",2731305,25,0,"1","830","D","1","D",50,"D","13","D"
"20143",2731305,26,0,"1","610","D","1","D",75,"D","07","D"
"20143",2731305,27,0,"1","150","D","1","D",30,"D","06","D"
"20143",2731315,10,0,"1","150","D","1","D",50,"D","06","D"
"20143",2731325,21,0,"1","350","D","1","D",6,"D","13","D"
"20143",2731345,21,0,"1","830","D","1","D",65,"D","13","D"
"20143",2731345,22,0,"1","150","D","1","D",87,"D","06","D"
"20143",2731435,14,0,"1","380","D","1","D",24,"D","13","D"
"20143",2731465,50,0,"1","150","D","1","D",28,"D","06","D"
"20143",2731465,51,0,"1","150","D","1","D",28,"D","07","D"
"20143",2731465,52,0,"2","150","D","1","D",28,"D","05","D"
"20143",2731525,13,0,"1","350","D","1","D",13,"D","13","D"
"20143",2731525,14,0,"1","340","D","1","D",34,"D","05","D"
"20143",2731525,15,0,"1","340","D","1","D",40,"D","06","D"
"20143",2731525,16,0,"1","340","D","1","D",30,"D","07","D"
"20143",2731535,29,0,"1","360","D","1","D",15,"D","13","D"
"20143",2731575,13,0,"1","830","D","1","D",36,"D","13","D"
"20143",2731575,14,0,"1","510","D","1","D",65,"D","06","D"
"20143",2731575,15,0,"1","510","D","1","D",40,"D","07","D"
"20143",2731575,16,0,"1","150","D","1","D",4,"D","07","D"
"20143",2731575,17,0,"1","350","D","1","D",8,"D","13","D"
"20143",2731575,18,0,"1","340","D","1","D",10,"D","05","D"
"20143",2731575,19,0,"1","340","D","1","D",10,"D","06","D"
"20143",2731575,20,0,"1","340","D","1","D",10,"D","07","D"
"20143",2731605,47,0,"1","500","D","1","D",175,"D","07","D"
"20143",2731605,48,0,"1","150","D","1","D",40,"D","05","D"
"20143",2731635,49,0,"1","800","D","1","D",465,"D","13","D"
"20143",2731635,50,0,"1","610","D","1","D",60,"D","05","D"
"20143",2731635,51,0,"1","610","D","1","D",60,"D","06","D"
"20143",2731635,52,0,"1","610","D","1","D",120,"D","07","D"
"20143",2731635,53,0,"2","340","D","1","D",18,"D","05","D"
"20143",2731665,32,0,"1","510","D","1","D",30,"D","05","D"
"20143",2731665,33,0,"1","510","D","1","D",30,"D","06","D"
"20143",2731665,34,0,"1","510","D","1","D",30,"D","07","D"
"20143",2731665,35,0,"1","210","D","1","D",9,"D","07","D"
"20143",2731695,51,0,"1","310","D","1","D",40,"D","07","D"
"20143",2731695,52,0,"1","360","D","1","D",12,"D","13","D"
"20143",2731745,25,0,"1","510","D","1","D",32,"D","07","D"
"20143",2731745,26,0,"1","160","D","1","D",30,"D","07","D"
"20143",2731745,27,0,"1","360","D","1","D",8,"D","13","D"
"20143",2731745,28,0,"1","350","D","1","D",30,"D","07","D"
"20143",2731795,17,0,"1","830","D","1","D",170,"D","13","D"
"20143",2731795,18,0,"1","500","D","1","D",100,"D","07","D"
"20143",2731795,19,0,"1","330","D","1","D",20,"D","07","D"
"20143",2731825,16,0,"1","350","D","1","D",9,"D","13","D"
"20143",2731855,61,0,"1","360","D","1","D",9,"D","13","D"
"20143",2732025,18,0,"1","160","D","1","D",2,"D","05","D"
"20143",2732025,19,0,"1","160","D","1","D",2,"D","06","D"
"20143",2732025,20,0,"1","160","D","1","D",2,"D","07","D"
"20143",2732045,13,0,"1","830","D","1","D",33,"D","13","D"
"20143",2732045,14,0,"1","510","D","1","D",13,"D","06","D"
"20143",2732045,15,0,"1","510","D","1","D",13,"D","07","D"
"20143",2732045,16,0,"1","160","D","1","D",8,"D","07","D"
"20143",2732045,17,0,"1","360","D","1","D",8,"D","13","D"
"20143",2732045,18,0,"1","360","D","1","D",7,"D","13","D"
"20143",2732085,29,0,"1","360","D","1","D",8,"D","13","D"
"20143",2732085,30,0,"2","350","D","1","D",3,"D","05","D"
"20143",2732135,11,0,"1","510","D","1","D",60,"D","05","D"
"20143",2732135,12,0,"1","210","D","1","D",20,"D","06","D"
"20143",2732135,13,0,"1","350","D","1","D",20,"D","13","D"
"20143",2732155,47,0,"1","200","D","1","D",4,"D","07","D"
"20143",2732235,40,0,"1","500","D","1","D",300,"D","07","D"
"20143",2732235,41,0,"1","500","D","1","D",70,"D","07","D"
"20143",2732235,42,0,"1","210","D","1","D",6,"D","05","D"
"20143",2732235,43,0,"1","210","D","1","D",6,"D","06","D"
"20143",2732235,44,0,"1","210","D","1","D",6,"D","07","D"
"20143",2732255,43,0,"1","350","D","1","D",10,"D","13","D"
"20143",2732255,44,0,"2","600","D","1","D",50,"D","05","D"
"20143",2732325,30,0,"1","950","D","1","D",225,"D","05","D"
"20143",2732355,32,0,"1","500","D","1","D",6,"D","05","D"
"20143",2732355,33,0,"1","160","D","1","D",4,"D","05","D"
"20143",2732355,34,0,"1","160","D","1","D",6,"D","06","D"
"20143",2732355,35,0,"1","160","D","1","D",6,"D","07","D"
"20143",2732355,36,0,"1","320","D","1","D",8,"D","07","D"
"20143",2732355,37,0,"2","160","D","1","D",2,"D","05","D"
"20143",2732355,38,0,"2","320","D","1","D",2,"D","05","D"
"20143",2732365,27,0,"1","830","D","1","D",25,"D","13","D"
"20143",2732365,28,0,"1","510","D","1","D",25,"D","06","D"
"20143",2732365,29,0,"1","510","D","1","D",25,"D","07","D"
"20143",2732365,30,0,"1","510","D","1","D",25,"D","05","D"
"20143",2732365,31,0,"1","360","D","1","D",8,"D","13","D"
"20143",2732395,32,0,"1","830","D","1","D",45,"D","13","D"
"20143",2732395,33,0,"1","610","D","1","D",80,"D","06","D"
"20143",2732395,34,0,"1","510","D","1","D",16,"D","06","D"
"20143",2732395,35,0,"1","350","D","1","D",3,"D","13","D"
"20143",2732405,39,0,"1","840","D","1","D",119,"D","05","D"
"20143",2732405,40,0,"1","160","D","1","D",10,"D","05","D"
"20143",2732405,41,0,"1","160","D","1","D",10,"D","06","D"
"20143",2732405,42,0,"1","160","D","1","D",10,"D","07","D"
"20143",2732405,43,0,"2","160","D","1","D",10,"D","05","D"
"20143",2732525,22,0,"1","360","D","1","D",4,"D","13","D"
"20143",2732525,23,0,"1","320","D","1","D",10,"D","07","D"
"20143",2732565,28,0,"1","210","D","1","D",160,"D","07","D"
"20143",2732615,18,0,"1","830","D","1","D",20,"D","13","D"
"20143",2732685,41,0,"1","610","D","1","D",60,"D","05","D"
"20143",2732685,42,0,"1","510","D","1","D",520,"D","05","D"
"20143",2732685,43,0,"1","510","D","1","D",40,"D","05","D"
"20143",2732685,44,0,"1","510","D","1","D",40,"D","06","D"
"20143",2732685,45,0,"1","510","D","1","D",40,"D","07","D"
"20143",2732685,46,0,"1","350","D","1","D",12,"D","07","D"
"20143",2732695,42,0,"1","830","D","1","D",1200,"D","07","D"
"20143",2732695,43,0,"1","500","D","1","D",500,"D","07","D"
"20143",2732695,44,0,"1","360","D","1","D",15,"D","13","D"
"20143",2732735,35,0,"1","360","D","1","D",8,"D","13","D"
"20143",2732875,39,0,"1","500","D","1","D",200,"D","06","D"
"20143",2732875,40,0,"1","360","D","1","D",8,"D","13","D"
"20143",2732875,41,0,"1","370","D","1","D",50,"D","07","D"
"20143",2732895,20,0,"1","360","D","1","D",8,"D","13","D"
"20143",2732935,36,0,"1","510","D","1","D",310,"D","07","D"
"20143",2732935,37,0,"1","360","D","1","D",9,"D","13","D"
"20143",2732935,38,0,"1","380","D","1","D",23,"D","13","D"
"20143",2732935,39,0,"2","340","D","1","D",100,"D","05","D"
"20143",2732935,40,0,"2","370","D","1","D",100,"D","05","D"
"20143",2732975,27,0,"1","510","D","1","D",40,"D","05","D"
"20143",2732975,28,0,"1","510","D","1","D",40,"D","06","D"
"20143",2732975,29,0,"1","510","D","1","D",40,"D","07","D"
"20143",2732975,30,0,"1","160","D","1","D",12,"D","06","D"
"20143",2732975,31,0,"2","210","D","1","D",40,"D","05","D"
"20143",2732975,32,0,"2","340","D","1","D",100,"D","05","D"
"20143",2733015,30,0,"1","510","D","1","D",20,"D","05","D"
"20143",2733015,31,0,"1","510","D","1","D",20,"D","06","D"
"20143",2733015,32,0,"1","510","D","1","D",20,"D","07","D"
"20143",2733015,33,0,"2","510","D","1","D",40,"D","05","D"
"20143",2733015,34,0,"2","210","D","1","D",28,"D","05","D"
"20143",2733025,64,0,"1","610","D","1","D",400,"D","07","D"
"20143",2733025,65,0,"1","210","D","1","D",30,"D","07","D"
"20143",2733025,66,0,"1","310","D","1","D",4,"D","07","D"
"20143",2733025,67,0,"1","360","D","1","D",10,"D","13","D"
"20143",2733025,68,0,"1","370","D","1","D",8,"D","05","D"
"20143",2733025,69,0,"1","370","D","1","D",8,"D","06","D"
"20143",2733025,70,0,"1","370","D","1","D",8,"D","07","D"
"20143",2733045,19,0,"1","160","D","1","D",5,"D","07","D"
"20143",2733085,17,0,"1","160","D","1","D",14,"D","06","D"
"20143",2733085,18,0,"1","320","D","1","D",30,"D","07","D"
"20143",2733095,15,0,"1","510","D","1","D",80,"D","07","D"
"20143",2733095,16,0,"1","350","D","1","D",11,"D","13","D"
"20143",2733095,17,0,"1","410","D","1","D",50,"D","06","D"
"20143",2733105,19,0,"1","160","D","1","D",8,"D","05","D"
"20143",2733105,20,0,"1","160","D","1","D",8,"D","06","D"
"20143",2733105,21,0,"1","160","D","1","D",8,"D","07","D"
"20143",2733105,22,0,"1","360","D","1","D",8,"D","13","D"
"20143",2733155,39,0,"1","150","D","1","D",174,"D","06","D"
"20143",2733155,40,0,"2","160","D","1","D",49,"D","05","D"
"20143",2733185,25,0,"1","610","D","1","D",32,"D","07","D"
"20143",2733185,26,0,"1","340","D","1","D",50,"D","06","D"
"20143",2733185,27,0,"1","310","D","1","D",45,"D","07","D"
"20143",2733225,19,0,"1","360","D","1","D",8,"D","13","D"
"20143",2733275,54,0,"1","150","D","1","D",64,"D","05","D"
"20143",2733275,55,0,"1","150","D","1","D",10,"D","07","D"
"20143",2733275,56,0,"2","350","D","1","D",5,"D","05","D"
"20143",2733295,40,0,"1","210","D","1","D",25,"D","07","D"
"20143",2733295,41,0,"2","830","D","1","D",40,"D","05","D"
"20143",2733295,42,0,"2","150","D","1","D",80,"D","05","D"
"20143",2733295,43,0,"2","210","D","1","D",5,"D","05","D"
"20143",2733295,44,0,"2","210","D","1","D",55,"D","05","D"
"20143",2733295,45,0,"2","350","D","1","D",6,"D","05","D"
"20143",2733315,36,0,"1","610","D","1","D",80,"D","06","D"
"20143",2733315,37,0,"1","830","D","1","D",32,"D","13","D"
"20143",2733315,38,0,"1","610","D","1","D",32,"D","05","D"
"20143",2733315,39,0,"1","610","D","1","D",80,"D","06","D"
