"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20141",2651445,26,0,"5","01","D","100","D",0.0784,"D",240000,"D",30,"D",2138,"D","3","D",,"A",,"A",,"A",404,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","10","D","1999","D","2","D",,"A",189429,"D",188932,"D",188432,"D","01","D","1","D",,"A",,"A",1896,"D",.,"C",1896,"D","1","D","2","D"
"20141",2651475,15,0,"5","01","D","100","D",0.0784,"D",52600,"D",30,"D",556,"D","3","D","4","D",,"A",,"A",176,"D",53,"D",54,"D",54,"D",327,"D",326,"D",326,"D",,"A","11","D","2008","D","1","D",,"A",49994,"D",49940,"D",49887,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651485,30,0,"5","01","D","100","D",0.0784,"D",177000,"D",30,"D",1400,"D","3","D","4","D",,"A",,"A",121,"D",209,"D",210,"D",212,"D",1070,"D",1069,"D",1067,"D",,"A","12","D","2006","D","1","D",,"A",163757,"D",163548,"D",163337,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651505,16,0,"5","01","D","100","D",0.0475,"D",33900,"D",10,"D",710,"D","3","D","4","D",,"A",,"A",355,"D",224,"D",225,"D",226,"D",131,"D",130,"D",129,"D",,"A","06","D","2013","D","1","D",,"A",33011,"D",32787,"D",32562,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651585,29,0,"5","01","D","100","D",0.0784,"D",125418,"D",15,"D",1541,"D","3","D",,"A",,"A",,"A",354,"D",1164,"D",1172,"D",1911,"T",23,"D",15,"D",8,"D",,"A","01","D","1999","D","1","D",,"A",3516,"D",2352,"D",1181,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651595,37,0,"5","01","D","100","D",0.0784,"F",200000,"F",30,"F",2440,"F","3","F","4","F",,"A",,"A",995,"F",432,"F",435,"F",438,"F",1013,"F",1010,"F",1007,"F",,"A","04","F","1999","F","1","F",,"A",154994,"F",154562,"F",154127,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651615,25,0,"5","01","D","100","D",0.0784,"D",314956,"D",30,"D",3050,"D","3","D","4","D","5","D",,"A",774,"D",239,"D",241,"D",242,"D",2037,"D",2035,"D",2034,"D",,"A","08","D","2012","D","1","D",,"A",311767,"D",311528,"D",311287,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651625,24,0,"5","01","D","100","D",0.0784,"D",125840,"D",15,"D",1400,"D","3","D","4","D",,"A",,"A",209,"D",571,"D",574,"D",578,"D",620,"D",617,"D",613,"D",,"A","03","D","2008","D","1","D",,"A",94959,"D",94389,"D",93814,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651735,13,0,"5","01","D","100","D",0.045,"D",110000,"D",30,"D",1000,"D","3","D","4","D","5","D",,"A",443,"D",221,"D",222,"D",223,"D",336,"D",335,"D",334,"D",,"A","04","D","2004","D","1","D",,"A",89493,"D",89271,"D",89049,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651755,5,0,"5","01","D","100","D",0.0784,"F",56000,"F",20,"F",550,"F",,"B",,"B",,"B",,"B",87,"F",215,"F",216,"F",218,"F",248,"F",247,"F",245,"F",,"A","10","F","2003","F","1","F",,"A",37962,"F",37747,"F",37530,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20141",2651825,17,0,"5","01","D","100","D",0.04,"D",159000,"D",30,"D",1300,"D","3","D","4","D",,"A",,"A",541,"D",252,"D",253,"D",254,"D",507,"D",506,"D",505,"D",,"A","05","D","2011","D","1","D",,"A",152040,"D",151787,"D",151534,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651825,18,0,"5","02","D","200","D",0.05,"D",190000,"D",30,"D",1100,"D",,"B",,"B",,"B",,"B",80,"D",347,"D",349,"D",350,"D",673,"D",671,"D",670,"D",,"A","05","D","2005","D","1","D",,"A",161400,"D",161052,"D",160703,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651875,15,0,"5","01","D","100","D",0.0784,"D",100326,"D",30,"D",725,"D",,"A",,"A",,"A",,"A",0,"D",107,"D",108,"D",108,"D",618,"D",617,"D",617,"D",,"A","04","D","2008","D","1","D",,"A",94611,"D",94504,"D",94397,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651895,15,0,"5","01","D","100","D",0.0784,"D",125000,"D",30,"D",984,"D","3","D",,"A",,"A",,"A",81,"D",120,"D",121,"D",122,"D",480,"D",479,"D",478,"D",,"A","05","D","2004","D","2","D",,"A",110582,"D",110401,"D",110219,"D","01","D",,"C",,"C",,"C",600,"D",600,"D",600,"D","1","D","2","D"
"20141",2651925,18,0,"5","01","D","100","D",0.0784,"D",108000,"D",30,"D",1300,"D","3","D","4","D",,"A",,"A",520,"D",82,"D",82,"D",83,"D",698,"D",698,"D",697,"D",,"A","08","D","2012","D","1","D",,"A",106913,"D",106831,"D",106749,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2651965,23,0,"5","01","D","100","D",0.05,"D",280000,"D",30,"D",2000,"D",,"B",,"B",,"B",,"B",497,"D",668,"D",671,"D",673,"D",835,"D",832,"D",830,"D",,"A","01","D","2000","D","1","D",,"A",200418,"D",199750,"D",199080,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652105,17,0,"5","01","D","100","D",0.055,"F",355000,"F",30,"F",2149,"F","3","F","4","F",,"A",,"A",133,"F",489,"F",491,"F",493,"F",1527,"F",1525,"F",1523,"F",,"A","09","F","2009","F","1","F",,"A",333201,"F",332713,"F",332222,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652125,18,0,"5","01","D","100","D",0.045,"D",617723,"T",30,"D",3500,"D","3","D","4","D","5","D",,"A",891,"D",0,"D",0,"D",0,"D",1957,"D",1957,"D",1957,"D",,"A","12","D","2010","D","1","D",,"A",576306,"T",575826,"T",573497,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20141",2652145,9,0,"5","01","D","100","D",0.09,"D",58000,"D",15,"D",600,"D",,"B",,"B",,"B",,"B",12,"D",216,"D",217,"D",219,"D",372,"D",371,"D",369,"D",,"A","12","D","2009","D","1","D",,"A",49632,"D",49417,"D",49199,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652205,29,0,"5","01","D","100","D",0.0525,"D",617723,"T",30,"D",5788,"T",,"B",,"B",,"B",,"B",62,"D",835,"D",839,"D",843,"D",2738,"D",2734,"D",2730,"D",,"A","07","D","2011","D","1","D",,"A",576306,"T",575826,"T",573497,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652255,18,0,"5","01","D","100","D",0.0784,"D",173807,"D",30,"D",1256,"D",,"A",,"A",,"A",,"A",0,"D",124,"D",124,"D",125,"D",1132,"D",1132,"D",1131,"D",,"A","06","D","2013","D","1","D",,"A",173320,"D",173197,"D",173072,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652265,37,0,"5","01","D","100","D",0.0784,"D",250000,"D",30,"D",2817,"D","3","D",,"A",,"A",,"A",1010,"D",651,"D",656,"D",660,"D",1156,"D",1151,"D",1147,"D",,"A","11","D","1996","D","1","D",,"A",176881,"D",176229,"D",175574,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652355,23,0,"5","01","D","100","D",0.0784,"D",270000,"D",30,"D",2563,"D","3","D","4","D",,"A",,"A",612,"D",380,"D",383,"D",385,"D",1571,"D",1568,"D",1566,"D",,"A","09","D","2004","D","1","D",,"A",240415,"D",240035,"D",239652,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652385,34,0,"5","01","D","100","D",0.0784,"D",149728,"D",30,"D",1200,"D","3","D","4","D",,"A",,"A",118,"D",171,"D",172,"D",174,"D",911,"D",910,"D",908,"D",,"A","05","D","2007","D","1","D",,"A",139386,"D",139215,"D",139042,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652435,23,0,"5","01","D","100","D",0.06,"F",153539,"F",20,"F",1100,"F",,"A",,"A",,"A",,"A",0,"F",768,"F",772,"F",776,"F",332,"F",328,"F",324,"F",,"A","10","F","1999","F","1","F",,"A",66374,"F",65606,"F",64834,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652445,22,0,"5","01","D","100","D",0.055,"D",180000,"D",30,"D",1610,"D","3","D",,"A",,"A",,"A",588,"D",256,"D",257,"D",258,"D",766,"D",765,"D",764,"D",,"A","01","D","2009","D","1","D",,"A",167201,"D",166945,"D",166688,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20141",2652465,29,0,"5","01","D","100","D",0.0784,"D",124543,"D",30,"D",1615,"D","3","D",,"A",,"A",,"A",715,"D",.,"A",166,"D",167,"D",.,"A",734,"D",733,"D",,"A","07","D","2005","D","1","D","112013","D",.,"A",112416,"D",112251,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652465,50,0,"5","01","D","100","D",0.0784,"D",124543,"D",30,"D",1600,"D","3","D","4","D","5","D",,"A",700,"D",164,"D",.,"A",.,"A",736,"D",.,"A",.,"A","112013","D","07","D","2005","D","1","D",,"A",112581,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652555,18,0,"5","01","D","100","D",0.04,"D",337980,"D",15,"D",2500,"D","3","D","4","D",,"A",,"A",0,"D",1921,"T",1933,"T",1911,"T",1117,"D",1113,"D",1108,"D",,"A","08","D","2013","D","1","D",,"A",335229,"D",333846,"D",332459,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652615,13,0,"5","01","D","100","D",0.053,"D",103000,"D",30,"D",845,"D","3","D",,"A",,"A",,"A",273,"D",301,"D",302,"D",303,"D",271,"D",270,"D",269,"D",,"A","12","D","1995","D","1","D",,"A",61436,"D",61135,"D",60833,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652705,20,0,"5","01","D","100","D",0.0935,"D",115000,"D",30,"D",1360,"D","3","D","4","D",,"A",,"A",406,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","04","D","1988","D","2","D",,"A",41938,"D",41311,"D",40678,"D","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652795,19,0,"5","01","D","100","D",0.0784,"F",70000,"F",20,"F",710,"F","3","F",,"A",,"A",,"A",131,"F",133,"F",134,"F",135,"F",467,"F",466,"F",465,"F",,"A","02","F","2013","F","2","F",,"A",68880,"F",68751,"F",68622,"F","01","D",,"A",,"A",,"A",600,"F",600,"F",600,"F","1","D","2","D"
"20141",2652815,17,0,"5","01","D","100","D",0.05,"D",617723,"T",30,"D",5788,"T","3","D","4","D","5","D",,"A",2753,"D",1921,"T",1933,"T",1911,"T",4771,"D",4764,"D",4757,"D",,"A","10","D","2010","D","1","D",,"A",576306,"T",575826,"T",573497,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652865,22,0,"5","01","D","100","D",0.045,"F",54500,"F",30,"F",550,"F","3","F","4","F",,"A",,"A",274,"F",138,"F",138,"F",139,"F",138,"F",138,"F",137,"F",,"A","05","F","1999","F","1","F",,"A",36829,"F",36691,"F",36553,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20141",2652895,11,0,"5","01","D","100","D",0.0525,"F",34045,"F",30,"F",246,"F","3","F","4","F",,"A","6","F",58,"F",79,"F",79,"F",79,"F",109,"F",109,"F",109,"F",,"A","06","F","2000","F","1","F",,"A",25023,"F",24945,"F",24866,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652905,23,0,"5","01","D","100","D",0.042,"D",115900,"D",30,"D",824,"D","3","D","4","D",,"A",,"A",257,"D",249,"D",250,"D",251,"D",318,"D",317,"D",316,"D",,"A","06","D","2003","D","1","D",,"A",90902,"D",90653,"D",90404,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652945,13,0,"5","01","D","100","D",0.059,"D",155000,"D",20,"D",1650,"D","3","D","4","D",,"A",,"A",548,"D",920,"D",924,"D",929,"D",182,"D",178,"D",173,"D",,"A","11","D","1996","D","1","D",,"A",37024,"D",36104,"D",35179,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2652995,40,0,"5","01","D","100","D",0.0565,"D",135000,"D",30,"D",1150,"D","3","D","4","D",,"A",,"A",371,"D",200,"D",201,"D",202,"D",579,"D",578,"D",577,"D",,"A","11","D","2007","D","1","D",,"A",122946,"D",122746,"D",122544,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653005,19,0,"5","01","D","100","D",0.0489,"F",134000,"F",30,"F",1280,"F","3","F",,"A",,"A",,"A",570,"F",282,"F",283,"F",284,"F",428,"F",427,"F",426,"F",,"A","09","F","2002","F","1","F","102013","F",105132,"F",104851,"F",104568,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20141",2653065,40,0,"5","01","D","100","D",0.0784,"D",206188,"D",30,"D",1500,"D","3","D","4","D","5","D",,"A",10,"D",153,"D",154,"D",155,"D",1337,"D",1336,"D",1335,"D",,"A","12","D","2012","D","1","D",,"A",204716,"D",204564,"D",204410,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653115,11,0,"5","01","D","100","D",0.0784,"D",23500,"D",25,"D",328,"D",,"B",,"B",,"B",,"B",149,"D",74,"D",75,"D",75,"D",105,"D",104,"D",104,"D",,"A","02","D","2000","D","1","D",,"A",16057,"D",15983,"D",15908,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653195,44,0,"5","01","D","100","D",0.05,"D",65000,"D",30,"D",593,"D","3","D","4","D",,"A",,"A",244,"D",91,"D",91,"D",92,"D",258,"D",258,"D",257,"D",,"A","10","D","2010","D","1","D","102013","D",61971,"D",61880,"D",61789,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653205,31,0,"5","01","D","100","D",0.0784,"D",101000,"D",25,"D",925,"D","3","D","4","D",,"A",,"A",156,"D",115,"D",116,"D",116,"D",654,"D",653,"D",653,"D",,"A","02","D","2013","D","1","D",,"A",100107,"D",99992,"D",99876,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653225,43,0,"5","01","D","100","D",0.0784,"D",2000,"D",2,"D",90,"D",,"A",,"A",,"A",,"A",0,"D",1921,"T",1933,"T",1911,"T",262,"D",252,"D",241,"D",,"A","09","D","2013","D","2","D",,"A",1923,"D",1845,"D",1767,"D","01","D",,"A",,"A","3","D",1863,"D",1885,"D",1885,"D","1","D","2","D"
"20141",2653265,22,0,"5","01","D","100","D",0.0784,"D",150000,"D",30,"D",1300,"D",,"B",,"B",,"B",,"B",216,"D",107,"D",108,"D",109,"D",977,"D",976,"D",975,"D",,"A","05","D","2013","D","1","D",,"A",149473,"D",149366,"D",149258,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653275,17,0,"5","01","D","100","D",0.0475,"D",1280,"D",30,"D",226,"D","3","D","4","D",,"A",,"A",219,"D",2,"D",2,"D",2,"D",5,"D",5,"D",5,"D",,"A","12","D","2010","D","1","D",,"A",1210,"D",1208,"D",1205,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653285,33,0,"5","01","D","100","D",0.065,"D",74500,"D",30,"D",636,"D","3","D","4","D",,"A",,"A",165,"D",138,"D",139,"D",140,"D",333,"D",332,"D",331,"D",,"A","09","D","2002","D","1","D",,"A",61407,"D",61269,"D",61130,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653315,38,0,"5","01","D","300","D",0.0784,"D",8218,"D",4,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",152,"D",153,"D",154,"D",48,"D",47,"D",46,"D",,"A","04","D","2013","D","1","D",,"A",7326,"D",7174,"D",7020,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653465,28,0,"5","01","D","100","D",0.045,"D",150000,"D",30,"D",1000,"D","3","D","4","D",,"A",,"A",240,"D",283,"D",284,"D",285,"D",477,"D",476,"D",475,"D",,"A","10","D","2005","D","1","D",,"A",127229,"D",126946,"D",126662,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653555,36,0,"5","01","D","100","D",0.0525,"D",100000,"D",25,"D",937,"D","3","D",,"A",,"A",,"A",338,"D",164,"D",165,"D",166,"D",435,"D",434,"D",433,"D",,"A","06","D","2013","D","1","D",,"A",99350,"D",99185,"D",99020,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653835,26,0,"5","01","D","100","D",0.04,"D",127000,"D",30,"D",860,"D","3","D","4","D","5","D",,"A",254,"D",183,"D",183,"D",184,"D",423,"D",423,"D",422,"D",,"A","10","D","2013","D","1","D",,"A",127000,"D",126817,"D",126634,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653875,9,0,"1","01","D","100","D",0.068,"D",187300,"D",25,"D",1300,"D",,"A",,"A",,"A",,"A",0,"D",343,"D",345,"D",346,"D",957,"D",955,"D",954,"D",,"A","06","D","2008","D","1","D",,"A",168952,"D",168610,"D",168265,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2653945,8,0,"5","01","D","100","D",0.102,"D",100000,"D",30,"D",1200,"D",,"B",,"B",,"B",,"B",308,"D",663,"D",669,"D",674,"D",229,"D",223,"D",218,"D",,"A","08","D","1986","D","1","D",,"A",26927,"D",26264,"D",25595,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654025,34,0,"5","01","D","100","D",0.045,"D",180000,"D",30,"D",1400,"D","3","D","4","D","5","D",,"A",488,"D",298,"D",299,"D",300,"D",614,"D",613,"D",612,"D",,"A","09","D","2008","D","1","D",,"A",163790,"D",163492,"D",163193,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654085,18,0,"5","01","D","100","D",0.05,"D",112000,"D",30,"D",923,"D","3","D",,"A",,"A",,"A",322,"D",157,"D",158,"D",159,"D",444,"D",443,"D",442,"D",,"A","08","D","2010","D","1","D",,"A",106481,"D",106324,"D",106166,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654245,29,0,"5","01","D","100","D",0.049,"D",80000,"D",30,"D",585,"D","3","D",,"A",,"A",,"A",160,"D",244,"D",245,"D",246,"D",181,"D",180,"D",179,"D",,"A","03","D","1995","D","1","D",,"A",44331,"D",44087,"D",43842,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654315,19,0,"5","01","D","100","D",0.0585,"D",180000,"D",30,"D",1571,"D","3","D","4","D",,"A",,"A",509,"D",447,"D",449,"D",451,"D",615,"D",613,"D",611,"D",,"A","08","D","1998","D","1","D",,"A",126137,"D",125690,"D",125241,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654595,24,0,"5","01","D","100","D",0.0784,"D",173945,"D",30,"D",1600,"D","3","D",,"A",,"A",,"A",343,"D",124,"D",125,"D",125,"D",1133,"D",1132,"D",1132,"D",,"A","06","D","2013","D","1","D",,"A",173458,"D",173334,"D",173210,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654595,25,0,"5","01","D","100","D",0.07,"D",10000,"D",30,"D",67,"D",,"A",,"A",,"A",,"A",0,"D",246,"D",247,"D",249,"D",1354,"D",1353,"D",1351,"D",,"A","08","D","2010","D","2","D",,"A",9652,"D",9642,"D",9632,"D","02","D","1","D",,"A",,"A",1600,"D",1600,"D",1600,"D","1","D","2","D"
"20141",2654615,9,0,"5","01","D","100","D",0.0784,"F",188198,"F",30,"F",1360,"F",,"C",,"C",,"C",,"C",0,"F",233,"F",234,"F",236,"F",1127,"F",1126,"F",1124,"F",,"A","05","F","2006","F","1","F",,"A",172520,"F",172287,"F",172052,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20141",2654815,33,0,"5","01","D","100","D",0.04,"D",87000,"D",20,"D",711,"D","3","D","4","D",,"A",,"A",184,"D",291,"D",292,"D",293,"D",236,"D",235,"D",234,"D",,"A","08","D","2008","D","1","D",,"A",70707,"D",70416,"D",70124,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654915,43,0,"5","01","D","100","D",0.0784,"D",316978,"D",15,"D",3500,"D","3","D","4","D",,"A",,"A",500,"D",1921,"T",1933,"T",1911,"T",1564,"D",1557,"D",1550,"D",,"A","11","D","2009","D","1","D",,"A",266058,"D",264796,"D",263526,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654965,46,0,"5","02","D","300","D",0.0425,"D",80000,"D",15,"D",799,"D","3","D","4","D",,"A",,"A",197,"D",390,"D",391,"D",393,"D",212,"D",211,"D",209,"D","012014","D","01","D","2009","D","1","D",,"A",59912,"D",59522,"D",59131,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654975,14,0,"5","01","D","100","D",0.04,"D",199000,"D",30,"D",1500,"D",,"B",,"B",,"B",,"B",550,"D",480,"D",482,"D",483,"D",470,"D",468,"D",467,"D",,"A","11","D","2000","D","1","D",,"A",140951,"D",140471,"D",139989,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654975,15,0,"5","01","D","100","D",0.04,"D",120000,"D",30,"D",900,"D",,"B",,"B",,"B",,"B",327,"D",0,"D",0,"D",0,"D",573,"D",573,"D",573,"D",,"A","11","D","2000","D","1","D",,"A",120000,"D",120000,"D",120000,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20141",2654995,13,0,"5","01","D","100","D",0.0475,"D",193000,"D",30,"D",1022,"D","3","D","4","D",,"A",,"A",15,"D",357,"D",358,"D",359,"D",650,"D",649,"D",648,"D",,"A","09","D","2005","D","1","D",,"A",164328,"D",163971,"D",163613,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2654995,14,0,"5","02","D","300","D",0.0784,"F",105659,"F",15,"F",1000,"F",,"A",,"A",,"A",,"A",0,"F",362,"F",364,"F",367,"F",638,"F",636,"F",633,"F",,"A","11","F","2011","F","1","F",,"A",97640,"F",97278,"F",96914,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2655005,34,0,"5","01","D","100","D",0.0784,"D",137357,"D",15,"D",1300,"D",,"A",,"A",,"A",,"A",0,"D",891,"D",897,"D",903,"D",409,"D",403,"D",397,"D",,"A","08","D","2003","D","1","D",,"A",62592,"D",61701,"D",60804,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2655105,24,0,"5","01","D","100","D",0.0784,"D",113888,"D",30,"D",1115,"D","3","D","4","D",,"A",,"A",292,"D",141,"D",142,"D",143,"D",682,"D",681,"D",680,"D",,"A","05","D","2006","D","1","D",,"A",104401,"D",104260,"D",104118,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2655195,39,0,"5","01","D","100","D",0.0784,"D",617723,"T",30,"D",5788,"T","3","D","4","D","5","D",,"A",1141,"D",288,"D",290,"D",292,"D",2712,"D",2710,"D",2708,"D",,"A","10","D","2013","D","2","D","102013","D",576306,"T",575826,"T",573497,"T","01","D","1","D",,"A",,"A",4300,"D",4300,"D",4300,"D","1","D","2","D"
"20141",2655215,19,0,"5","01","D","100","D",0.05,"D",228000,"D",30,"D",1900,"D","3","D","4","D",,"A",,"A",676,"D",365,"D",367,"D",368,"D",730,"D",728,"D",728,"D",,"A","01","D","2008","D","1","D",,"A",206148,"D",205783,"D",205417,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2655245,34,0,"5","01","D","100","D",0.046,"D",12,"D",1,"D",1,"D","3","D","4","D",,"A",,"A",0,"D",1,"D",1,"D",1,"D",0,"D",0,"D",0,"D",,"A","10","D","2013","D","1","D",,"A",12,"D",11,"D",10,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2655335,14,0,"5","01","D","100","D",0.09,"D",70000,"D",30,"D",850,"D",,"B",,"B",,"B",,"B",287,"D",397,"D",400,"D",403,"D",166,"D",163,"D",160,"D",,"A","08","D","1987","D","1","D",,"A",22141,"D",21744,"D",21344,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2655365,38,0,"5","01","D","100","D",0.095,"D",40000,"D",30,"D",787,"D","3","D","4","D",,"A",,"A",451,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","1978","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20141",2655395,17,0,"5","01","D","100","D",0.0675,"D",200000,"D",15,"D",2000,"D","3","D","4","D",,"A",,"A",230,"D",1921,"T",1933,"T",1911,"T",513,"D",506,"D",498,"D",,"A","11","D","2003","D","1","D",,"A",91140,"D",89883,"D",88619,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
