"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","EDUC_AY","EDUC_AY_","EDUCGFTC","EDUC_FTC","EDSCHL_A","EDSC_L_A","EDMONTHA","EDMO_THA","EDREIMBX","EDRE_MBX","JEDUCNET","JEDU_NET","EDUC_A1","EDUC_A1_","EDUC_A2","EDUC_A2_","EDUC_A3","EDUC_A3_","EDUC_A4","EDUC_A4_","EDUC_A5","EDUC_A5_","EDUC_A6","EDUC_A6_","EDUC_A7","EDUC_A7_","EDUC_A8","EDUC_A8_","EDUC_A9","EDUC_A9_"
"20141",2659025,17,0,"2","100","D","1","D",,"A","11","D",.,"A",165,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659085,4,0,"1","100","D","1","D",,"A","11","D",.,"A",96,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659145,6,0,"1","100","D","1","D",,"A","13","D",.,"A",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659425,15,0,"1","360","D","1","D",,"A","13","D",.,"A",214,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659445,8,0,"1","200","D","1","D",,"A","13","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659455,10,0,"1","300","D","1","D","2","D","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659465,11,0,"1","370","D","2","D","1","D","01","D",.,"A",.,"H","350","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659465,11,1,"1","350","D","2","D","1","D","01","D",.,"A",113,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659465,11,2,"1","300","D","2","D","1","D","01","D",.,"A",690,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659465,12,0,"1","370","D","2","D","1","D","01","D",.,"A",.,"H","350","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659465,12,1,"1","350","D","2","D","1","D","01","D",.,"A",377,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659465,12,2,"1","300","D","2","D","1","D","01","D",.,"A",2284,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659505,6,0,"1","100","D","1","D",,"A","01","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659555,20,0,"1","100","D","1","D",,"A","13","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659555,21,0,"1","100","D","1","D",,"A","13","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659555,22,0,"1","350","D","1","D","2","D","01","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659655,3,0,"1","360","D","1","D",,"A","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659665,1,0,"1","200","D","1","D",,"A","13","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659675,11,0,"1","200","D","1","D",,"A","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659675,12,0,"2","350","D","1","D","5","D","11","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659715,43,0,"1","300","D","1","D","1","D","12","D",.,"A",4400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659715,44,0,"1","310","D","1","D",,"A","12","D",.,"A",579,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659715,45,0,"1","350","D","1","D","1","D","12","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659745,30,0,"1","100","D","1","D",,"A","12","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2659845,9,0,"1","300","D","2","D","1","D","12","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660005,13,0,"1","100","D","1","D",,"A","11","D",.,"A",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660005,14,0,"1","100","D","1","D",,"A","12","D",.,"A",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660045,8,0,"1","100","D","1","D",,"A","11","D",.,"A",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660055,8,0,"1","100","D","1","D",,"A","13","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660195,4,0,"1","100","D","1","D",,"A","13","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660205,11,0,"1","350","D","1","D","1","D","12","D",.,"A",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660305,6,0,"1","300","D","1","D","1","D","01","D",.,"A",3200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660325,2,0,"1","300","D","1","D","1","D","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660365,7,0,"1","320","D","1","D",,"A","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660585,4,0,"1","300","D","1","D","2","D","13","D",.,"A",175,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660605,13,0,"1","200","D","1","D",,"A","13","D",.,"A",750,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660605,14,0,"2","200","D","1","D",,"A","11","D",.,"A",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660635,9,0,"1","100","D","2","D",,"A","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660715,4,0,"1","300","D","1","D","1","D","12","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660905,6,0,"1","300","D","1","D","1","D","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2660965,4,0,"1","350","D","1","D","1","D","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661055,9,0,"1","360","D","1","D",,"A","01","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661195,4,0,"1","370","D","1","D","1","D","01","D",.,"A",.,"H","350","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661195,4,1,"1","350","D","1","D","1","D","01","D",.,"A",227,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661195,4,2,"1","300","D","1","D","1","D","01","D",.,"A",273,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661315,2,0,"1","350","D","1","D","1","D","01","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661355,4,0,"1","300","D","1","D","4","D","12","D",.,"A",267,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661355,5,0,"1","300","D","1","D","4","D","01","D",.,"A",778,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661385,11,0,"1","300","D","1","D","1","D","13","D",.,"A",1700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661385,12,0,"1","320","D","1","D",,"A","13","D",.,"A",1100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661395,3,0,"1","360","D","1","D",,"A","13","D",.,"A",207,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661465,6,0,"1","200","D","1","D",,"A","13","D",.,"A",460,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661505,12,0,"1","200","D","1","D",,"A","13","D",.,"A",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661595,18,0,"1","100","D","1","D",,"A","13","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661595,19,0,"1","300","D","1","D","4","D","13","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661595,20,0,"1","200","D","1","D",,"A","13","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661625,2,0,"1","350","D","1","D","1","D","11","D",.,"A",175,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661705,15,0,"1","100","D","1","D",,"A","13","D",.,"A",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661705,16,0,"1","360","D","1","D",,"A","12","D",.,"A",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661715,10,0,"1","300","D","1","D","1","D","12","D",.,"A",9950,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661715,11,0,"1","350","D","1","D","1","D","12","D",.,"A",420,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661715,12,0,"1","345","D","1","D",,"A","01","D",.,"A",190,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661795,3,0,"1","300","D","1","D","5","D","12","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661865,5,0,"1","100","D","1","D",,"A","13","D",.,"A",142,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661865,6,0,"1","100","D","1","D",,"A","13","D",.,"A",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661865,7,0,"1","100","D","1","D",,"A","12","D",.,"A",235,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2661865,8,0,"1","345","D","1","D",,"A","13","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2662055,20,0,"1","300","D","1","D","1","D","11","D",.,"A",580,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2662185,8,0,"1","350","D","2","D","2","D","12","D",.,"A",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2662265,8,0,"1","100","D","1","D",,"A","12","D",.,"A",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2662495,7,0,"1","300","D","1","D","1","D","11","D",.,"A",2900,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2662745,5,0,"1","300","D","1","D","1","D","11","D",.,"A",3750,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2662825,2,0,"1","300","D","1","D","1","D","01","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2662895,2,0,"1","200","D","1","D",,"A","13","D",.,"A",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663015,7,0,"1","300","D","1","D","1","D","01","D",.,"A",6000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663015,8,0,"1","350","D","1","D","1","D","01","D",.,"A",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663215,3,0,"1","360","D","1","D",,"A","11","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663215,4,0,"1","100","D","1","D",,"A","11","D",.,"A",132,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663215,5,0,"1","100","D","1","D",,"A","01","D",.,"A",145,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663355,12,0,"1","100","D","1","D",,"A","13","D",.,"A",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663355,13,0,"1","100","D","1","D",,"A","13","D",.,"A",170,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663355,14,0,"1","100","D","1","D",,"A","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663355,15,0,"1","360","D","1","D",,"A","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663355,16,0,"2","100","D","1","D",,"A","11","D",.,"A",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663355,17,0,"2","100","D","1","D",,"A","11","D",.,"A",900,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663355,18,0,"2","100","D","1","D",,"A","11","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663385,5,0,"1","200","D","1","D",,"A","13","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663495,5,0,"1","100","D","1","D",,"A","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663545,5,0,"1","345","D","1","D",,"A","12","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663645,5,0,"1","300","D","1","D","2","D","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663645,6,0,"1","100","D","1","D",,"A","13","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663655,16,0,"1","300","D","1","D","1","D","01","D",.,"A",1059,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663695,5,0,"1","300","D","1","D","1","D","01","D",300,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663695,6,0,"1","350","D","1","D","1","D","01","D",130,"D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663725,6,0,"1","320","D","1","D",,"A","13","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663725,7,0,"2","345","D","1","D",,"A","11","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663795,8,0,"1","100","D","1","D",,"A","13","D",.,"A",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663875,2,0,"1","100","D","1","D",,"A","13","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663895,4,0,"1","100","D","1","D",,"A","11","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663915,15,0,"1","300","D","1","D","2","D","01","D",.,"A",4000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663915,16,0,"1","360","D","1","D",,"A","01","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663945,11,0,"1","100","D","1","D",,"A","11","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663945,12,0,"1","100","D","1","D",,"A","12","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663945,13,0,"1","100","D","1","D",,"A","01","D",.,"A",345,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663995,4,0,"1","100","D","1","D",,"A","13","D",.,"A",145,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2663995,5,0,"1","300","D","1","D","2","D","01","D",.,"A",4000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664005,7,0,"1","200","D","1","D",,"A","13","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664145,11,0,"1","100","D","1","D",,"A","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664145,12,0,"1","100","D","1","D",,"A","01","D",.,"A",189,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664145,13,0,"1","100","D","1","D",,"A","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664155,8,0,"1","200","D","1","D",,"A","13","D",.,"A",450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664295,21,0,"1","100","D","1","D",,"A","01","D",.,"A",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664435,5,0,"1","300","D","1","D","1","D","12","D",.,"A",115,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664435,6,0,"1","100","D","1","D",,"A","12","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664615,8,0,"1","350","D","1","D","1","D","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664615,9,0,"1","300","D","1","D","1","D","13","D",.,"A",483,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664645,3,0,"1","100","D","1","D",,"A","11","D",.,"A",320,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664645,4,0,"1","300","D","1","D","5","D","12","D",.,"A",15000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664645,5,0,"1","350","D","1","D","5","D","12","D",.,"A",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664695,7,0,"1","200","D","1","D",,"A","13","D",.,"A",695,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664735,12,0,"1","310","D","2","D",,"A","01","D",.,"A",3500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664735,13,0,"1","300","D","2","D","1","D","11","D",.,"A",2300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664735,14,0,"1","350","D","2","D","1","D","01","D",.,"A",650,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664765,9,0,"1","100","D","1","D",,"A","13","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664765,10,0,"1","100","D","1","D",,"A","13","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664765,11,0,"1","100","D","1","D",,"A","12","D",.,"A",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664765,12,0,"1","100","D","1","D",,"A","01","D",.,"A",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664765,13,0,"1","100","D","1","D",,"A","13","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664765,14,0,"1","100","D","1","D",,"A","13","D",.,"A",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664765,15,0,"1","100","D","1","D",,"A","11","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664765,16,0,"1","100","D","1","D",,"A","12","D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664765,17,0,"1","360","D","1","D",,"A","12","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2664805,6,0,"1","100","D","1","D",,"A","11","D",.,"A",390,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665005,9,0,"1","300","D","1","D","1","D","01","D",.,"A",7111,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665035,9,0,"1","310","D","2","D",,"A","01","D",.,"A",9867,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665035,10,0,"1","350","D","2","D","1","D","01","D",.,"A",349,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665035,11,0,"1","300","D","2","D","1","D","01","D",.,"A",10000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665215,4,0,"1","300","D","1","D","2","D","13","D",.,"A",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665215,5,0,"1","100","D","1","D",,"A","13","D",.,"A",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665215,6,0,"1","350","D","1","D","2","D","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665385,2,0,"1","300","D","1","D","1","D","12","D",.,"A",739,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665445,11,0,"1","300","D","2","D","2","D","13","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665785,2,0,"1","200","D","1","D",,"A","13","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2665815,5,0,"1","360","D","1","D",,"A","13","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666115,8,0,"1","370","D","1","D","1","D","01","D",.,"A",.,"H","350","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666115,8,1,"1","350","D","1","D","1","D","01","D",.,"A",142,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666115,8,2,"1","300","D","1","D","1","D","01","D",.,"A",858,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666295,4,0,"1","360","D","1","D",,"A","01","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666295,5,0,"2","300","D","1","D","1","D","11","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666405,4,0,"1","300","D","1","D","1","D","01","D",.,"A",270,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666525,15,0,"1","335","D","1","D","1","D","12","D",.,"A",.,"H","310","D","320","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666525,15,1,"1","320","D","1","D","1","D","12","D",.,"A",4052,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666525,15,2,"1","300","D","1","D","1","D","12","D",.,"A",6948,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666525,16,0,"1","350","D","1","D","1","D","12","D",.,"A",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666895,10,0,"1","200","D","1","D",,"A","13","D",.,"A",1105,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2666895,11,0,"2","200","D","1","D",,"A","11","D",.,"A",1105,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667155,6,0,"1","360","D","1","D",,"A","13","D",.,"A",83,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667165,3,0,"1","350","D","2","D","1","D","01","D",.,"A",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667235,12,0,"1","370","D","1","D","1","D","01","D",.,"A",.,"H","350","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667235,12,1,"1","350","D","1","D","1","D","01","D",.,"A",364,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667235,12,2,"1","300","D","1","D","1","D","01","D",.,"A",436,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667235,13,0,"1","350","D","1","D","1","D","12","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667295,22,0,"1","200","D","1","D",,"A","13","D",.,"A",280,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667335,9,0,"1","100","D","1","D",,"A","01","D",.,"A",212,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667545,20,0,"1","350","D","1","D","2","D","01","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667545,21,0,"2","350","D","1","D","2","D","11","D",.,"A",14,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667585,22,0,"1","100","D","1","D",,"A","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667585,23,0,"1","100","D","1","D",,"A","01","D",.,"A",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667605,9,0,"1","300","D","1","D","1","D","13","D",.,"A",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667655,3,0,"1","300","D","1","D","1","D","01","D",.,"A",435,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667805,4,0,"1","350","D","1","D","2","D","01","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2667985,19,0,"2","300","D","1","D","1","D","11","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2668115,20,0,"1","345","D","1","D",,"A","12","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2668115,21,0,"1","360","D","1","D",,"A","01","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2668165,3,0,"1","350","D","1","D","2","D","12","D",.,"A",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
