"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20142",2719924,27,0,"5","01","D","100","D",0.0425,"D",21269,"D",15,"D",160,"D",,"C",,"C",,"C",,"C",0,"D",105,"D",105,"D",105,"D",55,"D",55,"D",55,"D",,"A","01","D","2009","D","1","D",,"A",15620,"D",15515,"D",15410,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20142",2720884,19,0,"5","01","D","100","D",0.11,"D",27163,"D",13,"D",328,"D",,"A",,"A",,"A",,"A",0,"D",157,"D",158,"D",160,"D",171,"D",170,"D",168,"D",,"A","10","D","2007","D","1","D",,"A",18695,"D",18538,"D",18380,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2720914,14,0,"5","01","D","100","D",0.0859,"D",101008,"D",15,"D",1000,"D",,"B",,"B",,"B",,"B",65,"D",843,"D",849,"D",854,"D",157,"D",151,"D",145,"D",,"A","01","D","2001","D","1","D",,"A",21137,"D",20288,"D",19433,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2723824,23,0,"5","01","D","100","D",0.0859,"D",60000,"D",20,"D",524,"D",,"A",,"A",,"A",,"A",0,"D",266,"D",268,"D",270,"D",334,"D",332,"D",330,"D",,"A","07","D","2003","D","2","D",,"A",40748,"D",40516,"D",40282,"D","01","D","1","D",,"A",,"A",600,"D",600,"D",600,"D","1","D","2","D"
"20142",2726654,30,0,"5","01","D","100","D",0.0875,"D",67837,"D",15,"D",678,"D",,"A",,"A",,"A",,"A",0,"D",461,"D",465,"D",468,"D",197,"D",194,"D",191,"D",,"A","07","D","2003","D","1","D",,"A",29715,"D",29254,"D",28789,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2726684,24,0,"5","01","D","100","D",0.0415,"D",60000,"D",10,"D",612,"D",,"A",,"A",,"A",,"A",0,"D",444,"D",446,"D",447,"D",168,"D",166,"D",165,"D",,"A","11","D","2011","D","1","D",,"A",48573,"D",48129,"D",47683,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2732684,34,0,"5","01","D","100","D",0.0859,"F",9495,"F",15,"F",94,"F",,"A",,"A",,"A",,"A",0,"F",44,"F",44,"F",44,"F",50,"F",50,"F",50,"F",,"A","02","F","2008","F","1","F",,"A",7054,"F",7011,"F",6967,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2733934,28,0,"5","01","D","100","D",0.0859,"D",9495,"D",15,"D",94,"D",,"A",,"A",,"A",,"A",0,"D",44,"D",44,"D",44,"D",50,"D",50,"D",50,"D",,"A","02","D","2008","D","1","D",,"A",7054,"D",7011,"D",6967,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2737064,30,0,"5","01","D","100","D",0.04,"D",16899,"D",15,"D",125,"D",,"A",,"A",,"A",,"A",0,"D",95,"D",95,"D",95,"D",30,"D",30,"D",30,"D",,"A","02","D","2006","D","1","D",,"A",9050,"D",8956,"D",8860,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2738894,19,0,"5","01","D","100","D",0.0859,"F",21304,"F",5,"F",438,"F",,"A",,"A",,"A",,"A",0,"F",327,"F",329,"F",332,"F",111,"F",109,"F",106,"F",,"A","08","F","2012","F","1","F",,"A",15515,"F",15189,"F",14859,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2739794,23,0,"5","01","D","100","D",0.0859,"D",52222,"D",10,"D",650,"D",,"A",,"A",,"A",,"A",0,"D",299,"D",301,"D",303,"D",351,"D",349,"D",347,"D",,"A","04","D","2013","D","1","D",,"A",49073,"D",48774,"D",48473,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2739934,32,0,"5","01","D","100","D",0.05,"F",25000,"F",15,"F",294,"F","3","F","4","F",,"A",,"A",96,"F",153,"F",153,"F",154,"F",45,"F",45,"F",44,"F",,"A","06","F","2004","F","1","F",,"A",10889,"F",10737,"F",10583,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2742214,28,0,"5","01","D","100","D",0.07,"D",60000,"D",19,"D",479,"D",,"B",,"B",,"B",,"B",2,"D",140,"D",141,"D",142,"D",337,"D",336,"D",335,"D",,"A","10","D","2012","D","1","D",,"A",57737,"D",57597,"D",57456,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2743384,29,0,"5","01","D","100","D",0.0625,"D",174943,"D",15,"D",1500,"D",,"A",,"A",,"A",,"A",0,"D",960,"D",965,"D",970,"D",540,"D",535,"D",530,"D",,"A","05","D","2006","D","1","D",,"A",103766,"D",102807,"D",101842,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2743424,17,0,"5","01","D","100","D",0.0755,"F",41000,"F",15,"F",382,"F",,"B",,"B",,"B",,"B",1,"F",.,"A",123,"F",124,"F",.,"A",258,"F",257,"F",,"A","04","F","2014","F","1","F",,"A",.,"A",41000,"F",40877,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2744434,34,0,"5","01","D","100","D",0.09,"F",49556,"F",13,"F",540,"F",,"A",,"A",,"A",,"A",0,"F",369,"F",372,"F",374,"F",171,"F",168,"F",166,"F",,"A","05","F","2005","F","1","F",,"A",22815,"F",22446,"F",22075,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2744434,35,0,"5","01","D","100","D",0.0859,"D",6000,"D",2,"D",300,"D",,"B",,"B",,"B",,"B",27,"D",233,"D",235,"D",237,"D",40,"D",38,"D",36,"D",,"A","01","D","2014","D","1","D",,"A",5538,"D",5305,"D",5070,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2747124,14,0,"5","01","D","100","D",0.072,"D",63184,"D",15,"D",575,"D",,"A",,"A",,"A",,"A",0,"D",294,"D",296,"D",298,"D",281,"D",279,"D",277,"D",,"A","07","D","2008","D","1","D",,"A",46795,"D",46501,"D",46205,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2747503,28,0,"5","01","D","100","D",0.0859,"D",74411,"D",20,"D",650,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",650,"D",650,"D",650,"D",,"A","11","D","2004","D","1","D",,"A",74411,"D",74411,"D",74411,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20142",2748633,18,0,"5","01","D","100","D",0.0859,"F",30000,"F",15,"F",400,"F",,"B",,"B",,"B",,"B",103,"F",206,"F",208,"F",209,"F",91,"F",89,"F",88,"F",,"A","06","F","2003","F","1","F",,"A",12654,"F",12448,"F",12240,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2749543,29,0,"5","01","D","100","D",0.0859,"F",60000,"F",20,"F",524,"F",,"A",,"A",,"A",,"A",0,"F",266,"F",268,"F",270,"F",334,"F",332,"F",330,"F",,"A","07","F","2003","F","2","F",,"A",40748,"F",40516,"F",40282,"F","01","D",,"A",,"A",,"A",600,"F",600,"F",600,"F","1","D","2","D"
"20142",2750193,19,0,"5","01","D","100","D",0.04,"F",9463,"F",15,"F",70,"F",,"A",,"A",,"A",,"A",0,"F",56,"F",56,"F",56,"F",14,"F",14,"F",14,"F",,"A","10","F","2004","F","1","F",,"A",4308,"F",4252,"F",4196,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2750703,14,0,"1","01","D","100","D",0.042,"D",125000,"D",14,"D",1125,"D","3","D","4","D",,"A",,"A",140,"D",844,"D",847,"D",850,"D",141,"D",138,"D",135,"D",,"A","09","D","2003","D","1","D",,"A",40177,"D",39332,"D",38485,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2751333,26,0,"5","01","D","100","D",0.0859,"F",41615,"F",15,"F",412,"F",,"A",,"A",,"A",,"A",0,"F",123,"F",124,"F",125,"F",289,"F",288,"F",287,"F",,"A","04","F","2013","F","1","F",,"A",40314,"F",40191,"F",40066,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2752523,15,0,"5","01","D","100","D",0.09,"D",50000,"D",15,"D",560,"D",,"B",,"B",,"B",,"B",53,"D",314,"D",316,"D",319,"D",193,"D",191,"D",188,"D",,"A","05","D","2004","D","1","D",,"A",25727,"D",25412,"D",25096,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20142",2752773,24,0,"5","01","D","100","D",0.0859,"D",72308,"D",10,"D",900,"D",,"A",,"A",,"A",,"A",0,"D",432,"D",435,"D",438,"D",468,"D",465,"D",462,"D",,"A","08","D","2012","D","1","D",,"A",65421,"D",64990,"D",64555,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2752823,33,0,"5","01","D","100","D",0.04,"F",9463,"F",15,"F",70,"F",,"A",,"A",,"A",,"A",0,"F",56,"F",56,"F",56,"F",14,"F",14,"F",14,"F",,"A","10","F","2004","F","1","F",,"A",4308,"F",4252,"F",4196,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2753413,58,0,"5","01","D","100","D",0.042,"F",125000,"F",14,"F",1125,"F","3","F","4","F",,"A",,"A",140,"F",844,"F",847,"F",850,"F",141,"F",138,"F",135,"F",,"A","09","F","2003","F","1","F",,"A",40177,"F",39332,"F",38485,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2753533,28,0,"5","01","D","100","D",0.0425,"D",40000,"D",15,"D",345,"D",,"B",,"B",,"B",,"B",44,"D",160,"D",160,"D",161,"D",141,"D",141,"D",140,"D",,"A","12","D","2013","D","1","D",,"A",39841,"D",39681,"D",39520,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2754763,26,0,"5","01","D","100","D",0.0859,"D",60000,"D",10,"D",747,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","2007","D","2","D",,"A",26454,"D",25896,"D",25335,"D","01","D","1","D",,"A",,"A",.,"C",.,"C",.,"C","1","D","2","D"
"20142",2755033,14,0,"5","01","D","100","D",0.0859,"D",121209,"D",15,"D",1200,"D",,"A",,"A",,"A",,"A",0,"D",852,"D",858,"D",864,"D",348,"D",342,"D",336,"D",,"A","01","D","2003","D","1","D",,"A",48600,"D",47748,"D",46890,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2755483,12,0,"5","01","D","100","D",0.082,"D",18140,"D",20,"D",154,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",154,"D",154,"D",154,"D",,"A","02","D","2009","D","1","D",,"A",18140,"D",18140,"D",18140,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20142",2758253,24,0,"5","01","D","100","D",0.07,"D",128432,"D",19,"D",1020,"D",,"A",,"A",,"A",,"A",0,"D",505,"D",508,"D",511,"D",484,"D",481,"D",478,"D",,"A","02","D","2005","D","1","D",,"A",88353,"D",87848,"D",87341,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2759323,28,0,"5","01","D","100","D",0.0859,"F",30000,"F",15,"F",400,"F",,"B",,"B",,"B",,"B",103,"F",206,"F",208,"F",209,"F",91,"F",89,"F",88,"F",,"A","06","F","2003","F","1","F",,"A",12654,"F",12448,"F",12240,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2760523,27,0,"5","01","D","100","D",0.0859,"D",12000,"D",15,"D",150,"D",,"B",,"B",,"B",,"B",31,"D",71,"D",71,"D",72,"D",48,"D",48,"D",47,"D",,"A","04","D","2005","D","1","D",,"A",6775,"D",6705,"D",6634,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2761203,27,0,"5","01","D","100","D",0.07,"D",60000,"D",18,"D",495,"D",,"B",,"B",,"B",,"B",6,"D",255,"D",256,"D",257,"D",234,"D",233,"D",232,"D",,"A","06","D","2005","D","1","D",,"A",40197,"D",39942,"D",39686,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2762073,11,0,"5","01","D","100","D",0.062,"D",78482,"D",14,"D",700,"D",,"A",,"A",,"A",,"A",0,"D",445,"D",447,"D",449,"D",255,"D",253,"D",251,"D",,"A","06","D","2007","D","1","D",,"A",49397,"D",48953,"D",48505,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2763013,23,0,"5","01","D","100","D",0.04,"D",2200,"D",1,"D",187,"D",,"A",,"A",,"A",,"A",0,"D",96,"D",97,"D",97,"D",4,"D",3,"D",3,"D",,"A","01","D","2014","D","2","D",,"A",2020,"D",1839,"D",1658,"D","01","D","1","D",,"A",,"A",1100,"D",1100,"D",100,"D","1","D","2","D"
"20142",2765553,38,0,"5","01","D","100","D",0.0609,"D",17745,"D",7,"D",260,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",170,"D",.,"A",.,"A",90,"D",,"A","04","D","2014","D","1","D",,"A",.,"A",.,"A",17745,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2766093,7,0,"5","01","D","100","D",0.0859,"F",64274,"F",10,"F",800,"F",,"A",,"A",,"A",,"A",0,"F",709,"F",714,"F",719,"F",91,"F",86,"F",81,"F",,"A","08","F","2005","F","1","F",,"A",12763,"F",12054,"F",11340,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2766373,12,0,"1","01","D","100","D",0.0859,"D",125000,"D",20,"D",1450,"D","3","D","4","D",,"A",,"A",358,"D",262,"D",264,"D",266,"D",830,"D",828,"D",826,"D",,"A","10","D","2010","D","1","D",,"A",115904,"D",115641,"D",115377,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2766853,16,0,"5","01","D","100","D",0.0859,"F",9891,"F",2,"F",450,"F",,"A",,"A",,"A",,"A",0,"F",440,"F",444,"F",447,"F",10,"F",6,"F",3,"F",,"A","06","F","2012","F","1","F",,"A",1331,"F",891,"F",447,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2767123,17,0,"5","01","D","100","D",0.05,"F",240559,"V",20,"F",1556,"F","3","F",,"A",,"A",,"A",38,"F",1364,"V",1370,"V",1377,"V",264,"F",259,"F",254,"F",,"A","01","F","1998","F","1","F",,"A",63390,"F",62136,"F",60877,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2769633,10,0,"5","01","D","100","D",0.06,"D",24767,"D",15,"D",209,"D",,"A",,"A",,"A",,"A",0,"D",143,"D",144,"D",144,"D",66,"D",65,"D",65,"D",,"A","06","D","2005","D","1","D",,"A",13187,"D",13044,"D",12900,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2772403,19,0,"5","01","D","100","D",0.065,"D",27000,"D",7,"D",415,"D",,"B",,"B",,"B",,"B",14,"D",347,"D",348,"D",350,"D",54,"D",53,"D",51,"D",,"A","06","D","2009","D","1","D",,"A",10041,"D",9695,"D",9346,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2776243,26,0,"5","01","D","100","D",0.07,"D",25000,"D",10,"D",303,"D",,"B",,"B",,"B",,"B",13,"D",269,"D",270,"D",272,"D",21,"D",20,"D",18,"D",,"A","04","D","2005","D","1","D",,"A",3664,"D",3395,"D",3125,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2777673,11,0,"5","01","D","100","D",0.09,"F",50000,"F",15,"F",560,"F",,"B",,"B",,"B",,"B",53,"F",314,"F",316,"F",319,"F",193,"F",191,"F",188,"F",,"A","05","F","2004","F","1","F",,"A",25727,"F",25412,"F",25096,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20142",2777883,22,0,"5","01","D","100","D",0.05,"F",25000,"F",15,"F",294,"F","3","F","4","F",,"A",,"A",96,"F",153,"F",153,"F",154,"F",45,"F",45,"F",44,"F",,"A","06","F","2004","F","1","F",,"A",10889,"F",10737,"F",10583,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2779003,40,0,"5","01","D","100","D",0.064,"D",17693,"D",10,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",166,"D",167,"D",168,"D",29,"D",28,"D",27,"D",,"A","02","D","2007","D","1","D",,"A",6370,"D",6204,"D",6037,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2781632,18,0,"5","01","D","100","D",0.045,"D",50000,"D",15,"D",399,"D",,"B",,"B",,"B",,"B",17,"D",238,"D",239,"D",240,"D",144,"D",143,"D",142,"D",,"A","07","D","2009","D","1","D",,"A",38382,"D",38144,"D",37905,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2784342,22,0,"5","01","D","100","D",0.0859,"D",100000,"D",10,"D",1245,"D",,"A",,"A",,"A",,"A",0,"D",608,"D",613,"D",617,"D",140,"D",135,"D",131,"D",,"A","06","D","2006","D","2","D",,"A",32491,"D",31479,"D",30459,"D","01","D","1","D",,"A",,"A",748,"D",748,"D",748,"D","1","D","2","D"
"20142",2786832,9,0,"1","01","D","100","D",0.0875,"F",67837,"F",15,"F",678,"F",,"A",,"A",,"A",,"A",0,"F",461,"F",465,"F",468,"F",197,"F",194,"F",191,"F",,"A","07","F","2003","F","1","F",,"A",29715,"F",29254,"F",28789,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2787212,35,0,"5","01","D","100","D",0.065,"D",109000,"D",15,"D",950,"D",,"A",,"A",,"A",,"A",0,"D",434,"D",437,"D",439,"D",516,"D",513,"D",511,"D",,"A","02","D","2011","D","1","D",,"A",95184,"D",94749,"D",94312,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2788782,61,0,"5","01","D","100","D",0.0675,"D",29619,"D",14,"D",273,"D",,"A",,"A",,"A",,"A",0,"D",174,"D",175,"D",176,"D",99,"D",98,"D",97,"D",,"A","09","D","2006","D","1","D",,"A",17547,"D",17373,"D",17198,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2789252,26,0,"5","01","D","100","D",0.06,"D",100000,"D",15,"D",844,"D",,"A",,"A",,"A",,"A",0,"D",385,"D",387,"D",389,"D",53,"D",51,"D",49,"D",,"A","03","D","2001","D","2","D",,"A",20526,"D",19785,"D",19040,"D","01","D","1","D",,"A",,"A",438,"D",438,"D",438,"D","1","D","2","D"
"20142",2791342,11,0,"5","01","D","100","D",0.075,"D",60000,"D",15,"D",556,"D",,"C",,"C",,"C",,"C",0,"D",478,"D",481,"D",484,"D",78,"D",75,"D",72,"D",,"A","01","D","2001","D","1","D",,"A",12415,"D",11936,"D",11455,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20142",2791862,15,0,"5","01","D","100","D",0.04,"F",9463,"F",15,"F",70,"F",,"A",,"A",,"A",,"A",0,"F",56,"F",56,"F",56,"F",14,"F",14,"F",14,"F",,"A","10","F","2004","F","1","F",,"A",4308,"F",4252,"F",4196,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2793512,28,0,"5","01","D","100","D",0.06,"D",16590,"D",15,"D",140,"D",,"A",,"A",,"A",,"A",0,"D",71,"D",71,"D",71,"D",69,"D",69,"D",69,"D",,"A","07","D","2010","D","1","D",,"A",13861,"D",13790,"D",13719,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2794062,14,0,"5","01","D","100","D",0.0859,"F",14343,"F",15,"F",142,"F",,"A",,"A",,"A",,"A",0,"F",54,"F",54,"F",55,"F",88,"F",88,"F",87,"F",,"A","06","F","2010","F","1","F",,"A",12317,"F",12264,"F",12209,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2796195,39,0,"5","01","D","100","D",0.105,"F",59707,"F",15,"F",660,"F",,"A",,"A",,"A",,"A",0,"F",274,"F",276,"F",279,"F",386,"F",384,"F",381,"F",,"A","07","F","2007","F","1","F",,"A",44139,"F",43865,"F",43589,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2796762,31,0,"5","01","D","100","D",0.0859,"D",10000,"D",10,"D",125,"D",,"B",,"B",,"B",,"B",1,"D",95,"D",96,"D",97,"D",29,"D",28,"D",27,"D",,"A","02","D","2007","D","1","D",,"A",3991,"D",3896,"D",3800,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2797582,18,0,"5","01","D","100","D",0.05,"F",25000,"F",15,"F",294,"F","3","F","4","F",,"A",,"A",96,"F",153,"F",153,"F",154,"F",45,"F",45,"F",44,"F",,"A","06","F","2004","F","1","F",,"A",10889,"F",10737,"F",10583,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2799142,25,0,"5","01","D","100","D",0.045,"D",30000,"D",8,"D",500,"D",,"B",,"B",,"B",,"B",127,"D",308,"D",309,"D",311,"D",65,"D",64,"D",62,"D",,"A","05","D","2010","D","1","D",,"A",17256,"D",16948,"D",16639,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2799322,27,0,"5","01","D","100","D",0.082,"F",18140,"F",20,"F",154,"F",,"A",,"A",,"A",,"A",0,"F",0,"F",0,"F",0,"F",154,"F",154,"F",154,"F",,"A","02","F","2009","F","1","F",,"A",18140,"F",18140,"F",18140,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20142",2799782,30,0,"5","01","D","100","D",0.0859,"D",14343,"D",15,"D",142,"D",,"A",,"A",,"A",,"A",0,"D",54,"D",54,"D",55,"D",88,"D",88,"D",87,"D",,"A","06","D","2010","D","1","D",,"A",12317,"D",12264,"D",12209,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2799832,27,0,"5","01","D","100","D",0.062,"F",78482,"F",14,"F",700,"F",,"A",,"A",,"A",,"A",0,"F",445,"F",447,"F",449,"F",255,"F",253,"F",251,"F",,"A","06","F","2007","F","1","F",,"A",49397,"F",48953,"F",48505,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2800092,21,0,"5","01","D","100","D",0.0859,"D",22000,"D",9,"D",300,"D",,"B",,"B",,"B",,"B",7,"D",.,"A",.,"A",136,"D",.,"A",.,"A",157,"D",,"A","04","D","2014","D","1","D",,"A",.,"A",.,"A",22000,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2800222,12,0,"5","01","D","100","D",0.0613,"D",39723,"D",15,"D",338,"D",,"A",,"A",,"A",,"A",0,"D",214,"D",215,"D",216,"D",124,"D",123,"D",122,"D",,"A","08","D","2006","D","1","D",,"A",24338,"D",24124,"D",23909,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2801012,20,0,"5","01","D","100","D",0.055,"D",148000,"D",15,"D",1458,"D","3","D","4","D",,"A",,"A",249,"D",.,"A",.,"A",531,"D",.,"A",.,"A",678,"D",,"A","04","D","2014","D","1","D",,"A",.,"A",.,"A",178698,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2803662,18,0,"1","01","D","100","D",0.0859,"D",41615,"D",15,"D",412,"D",,"A",,"A",,"A",,"A",0,"D",123,"D",124,"D",125,"D",289,"D",288,"D",287,"D",,"A","04","D","2013","D","1","D",,"A",40314,"D",40191,"D",40066,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2805142,27,0,"5","01","D","100","D",0.0859,"D",9891,"D",2,"D",450,"D",,"A",,"A",,"A",,"A",0,"D",440,"D",444,"D",447,"D",10,"D",6,"D",3,"D",,"A","06","D","2012","D","1","D",,"A",1331,"D",891,"D",447,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2805382,22,0,"5","01","D","100","D",0.0859,"F",72308,"F",10,"F",900,"F",,"A",,"A",,"A",,"A",0,"F",432,"F",435,"F",438,"F",468,"F",465,"F",462,"F",,"A","08","F","2012","F","1","F",,"A",65421,"F",64990,"F",64555,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2806132,39,0,"5","01","D","100","D",0.05,"D",240559,"T",20,"D",1556,"D","3","D",,"A",,"A",,"A",38,"D",1364,"T",1370,"T",1377,"T",264,"D",259,"D",254,"D",,"A","01","D","1998","D","1","D",,"A",63390,"D",62136,"D",60877,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2807892,17,0,"5","01","D","100","D",0.0859,"D",53277,"D",9,"D",710,"D",,"A",,"A",,"A",,"A",0,"D",350,"D",353,"D",355,"D",360,"D",357,"D",355,"D",,"A","06","D","2013","D","1","D",,"A",50233,"D",49883,"D",49530,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20142",2807902,38,0,"5","01","D","100","D",0.0859,"D",21304,"D",5,"D",438,"D",,"A",,"A",,"A",,"A",0,"D",327,"D",329,"D",332,"D",111,"D",109,"D",106,"D",,"A","08","D","2012","D","1","D",,"A",15515,"D",15189,"D",14859,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
