"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20144",2803284,33,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20144",2803444,32,0,"1","420","D","10","D",65,"D",,"A",,"A",,"A",,"A"
"20144",2803444,33,0,"1","410","D","10","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2803504,50,0,"1","410","D","10","D",35,"D",,"A",,"A",,"A",,"A"
"20144",2803564,35,0,"1","420","D","09","D",195,"D",,"A",,"A",,"A",,"A"
"20144",2803564,36,0,"2","410","D","09","D",193,"D",,"A",,"A",,"A",,"A"
"20144",2803604,62,0,"1","420","D","10","D",101,"D",,"A",,"A",,"A",,"A"
"20144",2803644,40,0,"1","420","D","10","D",460,"D",,"A",,"A",,"A",,"A"
"20144",2803674,39,0,"1","420","D","11","D",180,"D",,"A",,"A",,"A",,"A"
"20144",2803674,40,0,"2","420","D","09","D",160,"D",,"A",,"A",,"A",,"A"
"20144",2803734,51,0,"2","420","D","09","D",139,"D",,"A",,"A",,"A",,"A"
"20144",2803854,28,0,"1","400","D","10","D",12,"D",,"A",,"A",,"A",,"A"
"20144",2803904,28,0,"1","420","D","11","D",170,"D",,"A",,"A",,"A",,"A"
"20144",2804014,57,0,"1","400","D","10","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2804014,58,0,"1","420","D","10","D",250,"D",,"A",,"A",,"A",,"A"
"20144",2804014,59,0,"1","420","D","11","D",160,"D",,"A",,"A",,"A",,"A"
"20144",2804074,49,0,"1","400","D","10","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2804084,105,0,"2","420","D","09","D",123,"D",,"A",,"A",,"A",,"A"
"20144",2804084,106,0,"2","400","D","09","D",25,"D",,"A",,"A",,"A",,"A"
"20144",2804234,43,0,"2","410","D","09","D",35,"D",,"A",,"A",,"A",,"A"
"20144",2804254,61,0,"1","420","D","11","D",145,"D",,"A",,"A",,"A",,"A"
"20144",2804454,68,0,"1","410","D","09","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2804454,69,0,"2","400","D","09","D",25,"D",,"A",,"A",,"A",,"A"
"20144",2804624,68,0,"1","410","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2804864,38,0,"1","400","D","09","D",31,"D",,"A",,"A",,"A",,"A"
"20144",2804894,49,0,"2","400","D","09","D",26,"D",,"A",,"A",,"A",,"A"
"20144",2805214,30,0,"1","420","D","09","D",5,"D",,"A",,"A",,"A",,"A"
"20144",2805244,30,0,"1","420","D","11","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2805384,63,0,"2","400","D","09","D",84,"D",,"A",,"A",,"A",,"A"
"20144",2805384,64,0,"2","420","D","09","D",100,"D",,"A",,"A",,"A",,"A"
"20144",2805484,43,0,"1","405","D","10","D",98,"F",,"A",,"A",,"A",,"A"
"20144",2805494,58,0,"1","420","D","11","D",56,"D",,"A",,"A",,"A",,"A"
"20144",2805534,40,0,"1","410","D","10","D",10,"D",,"A",,"A",,"A",,"A"
"20144",2805534,41,0,"1","420","D","10","D",125,"D",,"A",,"A",,"A",,"A"
"20144",2805554,48,0,"1","410","D","11","D",48,"D",,"A",,"A",,"A",,"A"
"20144",2805564,59,0,"1","430","D","11","D",.,"H","410","D","415","D",,"A",,"A"
"20144",2805564,59,1,"1","410","D","11","D",22,"E",,"A",,"A",,"A",,"A"
"20144",2805564,59,2,"1","420","D","11","D",58,"E",,"A",,"A",,"A",,"A"
"20144",2805564,60,0,"1","430","D","10","D",.,"H","410","D","415","D",,"A",,"A"
"20144",2805564,60,1,"1","410","D","10","D",21,"E",,"A",,"A",,"A",,"A"
"20144",2805564,60,2,"1","420","D","10","D",59,"E",,"A",,"A",,"A",,"A"
"20144",2805584,34,0,"2","420","D","09","D",50,"D",,"A",,"A",,"A",,"A"
"20144",2805744,56,0,"1","430","D","10","D",.,"H","410","D","415","D",,"A",,"A"
"20144",2805744,56,1,"1","410","D","10","D",102,"E",,"A",,"A",,"A",,"A"
"20144",2805744,56,2,"1","420","D","10","D",278,"E",,"A",,"A",,"A",,"A"
"20144",2805794,32,0,"1","430","D","09","D",.,"H","415","D","400","D",,"A",,"A"
"20144",2805794,32,1,"1","420","D","09","D",29,"E",,"A",,"A",,"A",,"A"
"20144",2805794,32,2,"1","400","D","09","D",15,"E",,"A",,"A",,"A",,"A"
"20144",2805814,17,0,"2","410","D","09","D",27,"D",,"A",,"A",,"A",,"A"
"20144",2805864,44,0,"1","420","D","10","D",65,"F",,"A",,"A",,"A",,"A"
"20144",2805964,32,0,"1","400","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20144",2805964,33,0,"1","410","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20144",2805964,34,0,"1","420","D","10","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2805984,41,0,"1","420","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2805984,42,0,"1","410","D","11","D",48,"D",,"A",,"A",,"A",,"A"
"20144",2806084,33,0,"1","420","D","10","D",1798,"D",,"A",,"A",,"A",,"A"
"20144",2806124,38,0,"1","405","D","10","D",680,"D",,"A",,"A",,"A",,"A"
"20144",2806154,46,0,"1","400","D","11","D",150,"D",,"A",,"A",,"A",,"A"
"20144",2806184,54,0,"2","420","D","09","D",73,"D",,"A",,"A",,"A",,"A"
"20144",2806194,31,0,"2","420","D","09","D",71,"D",,"A",,"A",,"A",,"A"
"20144",2806354,81,0,"2","420","D","09","D",15,"D",,"A",,"A",,"A",,"A"
"20144",2806584,27,0,"2","410","D","09","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2806794,12,0,"1","420","D","10","D",75,"D",,"A",,"A",,"A",,"A"
"20144",2806814,50,0,"1","410","D","11","D",29,"D",,"A",,"A",,"A",,"A"
"20144",2806834,62,0,"1","420","D","10","D",98,"D",,"A",,"A",,"A",,"A"
"20144",2806854,48,0,"2","430","D","09","D",.,"H","425","D","400","D",,"A",,"A"
"20144",2806854,48,1,"2","420","D","09","D",36,"E",,"A",,"A",,"A",,"A"
"20144",2806854,48,2,"2","400","D","09","D",19,"E",,"A",,"A",,"A",,"A"
"20144",2807134,103,0,"1","400","D","10","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2807134,104,0,"1","420","D","11","D",163,"D",,"A",,"A",,"A",,"A"
"20144",2807154,28,0,"1","420","D","11","D",39,"D",,"A",,"A",,"A",,"A"
"20144",2807204,41,0,"1","420","D","09","D",101,"D",,"A",,"A",,"A",,"A"
"20144",2807204,42,0,"2","420","D","09","D",101,"D",,"A",,"A",,"A",,"A"
"20144",2807354,22,0,"1","410","D","11","D",55,"D",,"A",,"A",,"A",,"A"
"20144",2807354,23,0,"2","420","D","09","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2807464,29,0,"1","420","D","10","D",78,"D",,"A",,"A",,"A",,"A"
"20144",2807554,59,0,"2","420","D","09","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2807854,28,0,"1","420","D","11","D",508,"D",,"A",,"A",,"A",,"A"
"20144",2807964,53,0,"1","410","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2807964,54,0,"2","405","D","09","D",360,"D",,"A",,"A",,"A",,"A"
"20144",2808034,44,0,"1","400","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2808134,42,0,"1","400","D","10","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2808164,52,0,"2","400","D","09","D",45,"D",,"A",,"A",,"A",,"A"
"20144",2808234,39,0,"1","400","D","11","D",18,"D",,"A",,"A",,"A",,"A"
"20144",2808244,19,0,"1","420","D","10","D",41,"D",,"A",,"A",,"A",,"A"
"20144",2808474,27,0,"1","400","D","11","D",50,"F",,"A",,"A",,"A",,"A"
"20144",2808564,25,0,"1","420","D","10","D",95,"D",,"A",,"A",,"A",,"A"
"20144",2808584,37,0,"1","400","D","10","D",43,"D",,"A",,"A",,"A",,"A"
"20144",2808654,55,0,"1","420","D","11","D",509,"D",,"A",,"A",,"A",,"A"
"20144",2808704,65,0,"1","410","D","10","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2808744,36,0,"2","400","D","09","D",34,"D",,"A",,"A",,"A",,"A"
"20144",2808744,37,0,"2","420","D","09","D",87,"D",,"A",,"A",,"A",,"A"
"20144",2808904,17,0,"1","420","D","10","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2809004,54,0,"1","400","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2809004,55,0,"1","420","D","10","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2809084,53,0,"1","410","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2809084,54,0,"1","420","D","10","D",136,"D",,"A",,"A",,"A",,"A"
"20144",2809164,29,0,"2","420","D","09","D",100,"D",,"A",,"A",,"A",,"A"
"20144",2809204,80,0,"1","420","D","09","D",196,"D",,"A",,"A",,"A",,"A"
"20144",2809214,44,0,"1","420","D","10","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2809374,51,0,"1","420","D","10","D",187,"D",,"A",,"A",,"A",,"A"
"20144",2809384,32,0,"1","410","D","09","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2809644,57,0,"1","420","D","10","D",71,"D",,"A",,"A",,"A",,"A"
"20144",2809814,49,0,"1","420","D","11","D",280,"D",,"A",,"A",,"A",,"A"
"20144",2809934,29,0,"1","410","D","09","D",42,"D",,"A",,"A",,"A",,"A"
"20144",2810104,33,0,"1","420","D","10","D",137,"D",,"A",,"A",,"A",,"A"
"20144",2810174,22,0,"1","410","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20144",2810174,23,0,"1","420","D","11","D",345,"D",,"A",,"A",,"A",,"A"
"20144",2810324,51,0,"1","420","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20144",2810324,52,0,"2","420","D","09","D",60,"D",,"A",,"A",,"A",,"A"
"20144",2810404,23,0,"1","420","D","10","D",180,"D",,"A",,"A",,"A",,"A"
"20144",2810444,22,0,"1","420","D","09","D",193,"D",,"A",,"A",,"A",,"A"
"20144",2810534,39,0,"2","400","D","09","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2810604,29,0,"1","420","D","09","D",110,"D",,"A",,"A",,"A",,"A"
"20144",2810604,30,0,"1","410","D","09","D",15,"D",,"A",,"A",,"A",,"A"
"20144",2810664,55,0,"1","420","D","09","D",75,"D",,"A",,"A",,"A",,"A"
"20144",2810694,46,0,"1","405","D","11","D",184,"D",,"A",,"A",,"A",,"A"
"20144",2810734,51,0,"1","420","D","09","D",170,"F",,"A",,"A",,"A",,"A"
"20144",2810844,22,0,"1","420","D","09","D",89,"D",,"A",,"A",,"A",,"A"
"20144",2811154,28,0,"1","400","D","10","D",35,"D",,"A",,"A",,"A",,"A"
"20144",2811264,36,0,"1","420","D","11","D",65,"D",,"A",,"A",,"A",,"A"
"20144",2811394,47,0,"2","420","D","09","D",156,"D",,"A",,"A",,"A",,"A"
"20144",2811654,54,0,"1","420","D","11","D",79,"D",,"A",,"A",,"A",,"A"
"20144",2811784,40,0,"2","410","D","09","D",80,"D",,"A",,"A",,"A",,"A"
"20144",2811784,41,0,"2","420","D","09","D",25,"D",,"A",,"A",,"A",,"A"
"20144",2811834,47,0,"1","420","D","11","D",270,"D",,"A",,"A",,"A",,"A"
"20144",2811904,26,0,"1","420","D","11","D",100,"D",,"A",,"A",,"A",,"A"
"20144",2811904,27,0,"1","420","D","10","D",100,"D",,"A",,"A",,"A",,"A"
"20144",2811944,45,0,"1","410","D","10","D",58,"D",,"A",,"A",,"A",,"A"
"20144",2811974,62,0,"1","420","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20144",2812014,40,0,"1","400","D","11","D",12,"D",,"A",,"A",,"A",,"A"
"20144",2812054,59,0,"1","400","D","11","D",18,"D",,"A",,"A",,"A",,"A"
"20144",2812224,33,0,"1","410","D","09","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2812224,34,0,"1","420","D","09","D",60,"D",,"A",,"A",,"A",,"A"
"20144",2812244,79,0,"1","420","D","10","D",90,"D",,"A",,"A",,"A",,"A"
"20144",2812534,45,0,"1","400","D","09","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2812544,18,0,"1","430","D","10","D",.,"H","405","D","415","D",,"A",,"A"
"20144",2812544,18,1,"1","405","D","10","D",142,"E",,"A",,"A",,"A",,"A"
"20144",2812544,18,2,"1","420","D","10","D",57,"E",,"A",,"A",,"A",,"A"
"20144",2812594,17,0,"1","400","D","11","D",33,"F",,"A",,"A",,"A",,"A"
"20144",2812594,18,0,"1","405","D","11","D",265,"D",,"A",,"A",,"A",,"A"
"20144",2812724,39,0,"1","420","D","10","D",86,"D",,"A",,"A",,"A",,"A"
"20144",2812784,31,0,"1","400","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20144",2813154,35,0,"1","420","D","11","D",24,"D",,"A",,"A",,"A",,"A"
"20144",2813224,28,0,"1","420","D","10","D",230,"D",,"A",,"A",,"A",,"A"
"20144",2813414,21,0,"1","420","D","11","D",183,"D",,"A",,"A",,"A",,"A"
"20144",2813424,23,0,"1","420","D","10","D",210,"D",,"A",,"A",,"A",,"A"
"20144",2813464,88,0,"2","400","D","09","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2813554,58,0,"1","420","D","10","D",187,"D",,"A",,"A",,"A",,"A"
"20144",2813594,30,0,"1","420","D","09","D",800,"D",,"A",,"A",,"A",,"A"
"20144",2813604,49,0,"1","410","D","09","D",32,"D",,"A",,"A",,"A",,"A"
"20144",2813664,58,0,"1","420","D","10","D",96,"D",,"A",,"A",,"A",,"A"
"20144",2814044,55,0,"2","420","D","09","D",130,"D",,"A",,"A",,"A",,"A"
"20144",2814134,57,0,"1","420","D","10","D",44,"D",,"A",,"A",,"A",,"A"
"20144",2814134,58,0,"1","410","D","10","D",15,"D",,"A",,"A",,"A",,"A"
"20144",2814154,40,0,"1","420","D","10","D",35,"D",,"A",,"A",,"A",,"A"
"20144",2814154,41,0,"1","420","D","10","D",35,"D",,"A",,"A",,"A",,"A"
"20144",2814184,51,0,"1","410","D","11","D",12,"D",,"A",,"A",,"A",,"A"
"20144",2814195,46,0,"1","420","D","10","D",90,"D",,"A",,"A",,"A",,"A"
"20144",2814204,40,0,"1","420","D","11","D",85,"D",,"A",,"A",,"A",,"A"
"20144",2814283,28,0,"1","400","D","09","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2814303,74,0,"1","400","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20144",2814353,47,0,"1","400","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2814353,48,0,"2","420","D","07","D",78,"D",,"A",,"A",,"A",,"A"
"20144",2814623,58,0,"1","400","D","09","D",33,"D",,"A",,"A",,"A",,"A"
"20144",2814723,58,0,"1","420","D","09","D",250,"D",,"A",,"A",,"A",,"A"
"20144",2814763,33,0,"1","420","D","08","D",200,"D",,"A",,"A",,"A",,"A"
"20144",2814783,38,0,"1","410","D","07","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2814813,22,0,"1","420","D","07","D",120,"D",,"A",,"A",,"A",,"A"
"20144",2814843,47,0,"1","410","D","07","D",75,"D",,"A",,"A",,"A",,"A"
"20144",2815003,21,0,"1","400","D","09","D",10,"D",,"A",,"A",,"A",,"A"
"20144",2815013,51,0,"1","420","D","09","D",208,"D",,"A",,"A",,"A",,"A"
"20144",2815073,45,0,"1","400","D","09","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2815133,39,0,"1","400","D","08","D",37,"D",,"A",,"A",,"A",,"A"
"20144",2815133,40,0,"1","420","D","08","D",150,"D",,"A",,"A",,"A",,"A"
"20144",2815143,26,0,"1","420","D","07","D",160,"D",,"A",,"A",,"A",,"A"
"20144",2815283,60,0,"1","430","D","09","D",.,"H","415","D","410","D",,"A",,"A"
"20144",2815283,60,1,"1","420","D","09","D",121,"E",,"A",,"A",,"A",,"A"
"20144",2815283,60,2,"1","410","D","09","D",44,"E",,"A",,"A",,"A",,"A"
"20144",2815363,40,0,"1","405","D","07","D",179,"D",,"A",,"A",,"A",,"A"
"20144",2815523,28,0,"1","420","D","08","D",166,"D",,"A",,"A",,"A",,"A"
"20144",2815573,27,0,"1","410","D","09","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2815603,37,0,"1","420","D","09","D",150,"D",,"A",,"A",,"A",,"A"
"20144",2815773,32,0,"1","410","D","08","D",33,"D",,"A",,"A",,"A",,"A"
"20144",2816113,13,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20144",2816193,43,0,"1","430","D","08","D",.,"H","415","D","400","D",,"A",,"A"
"20144",2816193,43,1,"1","420","D","08","D",176,"E",,"A",,"A",,"A",,"A"
"20144",2816193,43,2,"1","400","D","08","D",24,"E",,"A",,"A",,"A",,"A"
"20144",2816203,20,0,"1","420","D","08","D",170,"D",,"A",,"A",,"A",,"A"
"20144",2816253,27,0,"1","420","D","08","D",100,"D",,"A",,"A",,"A",,"A"
"20144",2816453,31,0,"1","410","D","07","D",80,"D",,"A",,"A",,"A",,"A"
"20144",2816453,32,0,"2","420","D","07","D",70,"D",,"A",,"A",,"A",,"A"
"20144",2816503,22,0,"1","420","D","07","D",78,"D",,"A",,"A",,"A",,"A"
"20144",2816543,38,0,"1","410","D","08","D",56,"D",,"A",,"A",,"A",,"A"
"20144",2816543,39,0,"2","420","D","07","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2816553,43,0,"1","420","D","09","D",90,"D",,"A",,"A",,"A",,"A"
"20144",2816753,24,0,"1","410","D","09","D",14,"D",,"A",,"A",,"A",,"A"
"20144",2816753,25,0,"1","400","D","08","D",50,"D",,"A",,"A",,"A",,"A"
"20144",2816803,29,0,"1","400","D","07","D",22,"D",,"A",,"A",,"A",,"A"
"20144",2816803,30,0,"1","410","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2816803,31,0,"1","420","D","07","D",32,"D",,"A",,"A",,"A",,"A"
"20144",2816863,52,0,"1","420","D","09","D",136,"D",,"A",,"A",,"A",,"A"
"20144",2816893,41,0,"1","420","D","07","D",100,"F",,"A",,"A",,"A",,"A"
"20144",2816923,56,0,"1","420","D","08","D",55,"D",,"A",,"A",,"A",,"A"
"20144",2816983,21,0,"1","420","D","08","D",60,"D",,"A",,"A",,"A",,"A"
"20144",2817183,35,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20144",2817203,32,0,"2","410","D","07","D",63,"D",,"A",,"A",,"A",,"A"
"20144",2817373,27,0,"1","420","D","08","D",209,"D",,"A",,"A",,"A",,"A"
"20144",2817393,32,0,"1","400","D","09","D",12,"D",,"A",,"A",,"A",,"A"
"20144",2817403,29,0,"1","410","D","09","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2817443,31,0,"1","420","D","08","D",98,"D",,"A",,"A",,"A",,"A"
"20144",2817553,15,0,"1","400","D","07","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2817713,28,0,"1","420","D","07","D",50,"D",,"A",,"A",,"A",,"A"
"20144",2817733,19,0,"1","400","D","07","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2817733,20,0,"1","410","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2817733,21,0,"1","410","D","07","D",18,"D",,"A",,"A",,"A",,"A"
"20144",2817733,22,0,"1","420","D","07","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2817733,23,0,"1","420","D","07","D",18,"D",,"A",,"A",,"A",,"A"
"20144",2817743,62,0,"1","410","D","08","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2817803,45,0,"1","420","D","07","D",28,"D",,"A",,"A",,"A",,"A"
"20144",2817803,46,0,"1","420","D","08","D",39,"D",,"A",,"A",,"A",,"A"
"20144",2817933,21,0,"1","420","D","08","D",55,"D",,"A",,"A",,"A",,"A"
"20144",2817943,21,0,"1","420","D","08","D",64,"D",,"A",,"A",,"A",,"A"
"20144",2817973,19,0,"1","420","D","08","D",156,"D",,"A",,"A",,"A",,"A"
"20144",2818033,35,0,"1","410","D","08","D",57,"D",,"A",,"A",,"A",,"A"
"20144",2818063,50,0,"1","405","D","08","D",60,"D",,"A",,"A",,"A",,"A"
"20144",2818113,37,0,"1","420","D","07","D",80,"D",,"A",,"A",,"A",,"A"
"20144",2818223,35,0,"1","420","D","09","D",388,"D",,"A",,"A",,"A",,"A"
"20144",2818233,15,0,"1","420","D","08","D",112,"D",,"A",,"A",,"A",,"A"
"20144",2818233,16,0,"1","400","D","09","D",105,"F",,"A",,"A",,"A",,"A"
"20144",2818373,47,0,"1","420","D","09","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2818423,48,0,"1","420","D","09","D",37,"D",,"A",,"A",,"A",,"A"
"20144",2818483,46,0,"1","410","D","08","D",110,"D",,"A",,"A",,"A",,"A"
"20144",2818483,47,0,"1","410","D","09","D",80,"D",,"A",,"A",,"A",,"A"
"20144",2818503,27,0,"1","410","D","08","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2818633,21,0,"1","420","D","07","D",109,"D",,"A",,"A",,"A",,"A"
"20144",2818763,30,0,"1","420","D","07","D",76,"D",,"A",,"A",,"A",,"A"
"20144",2818783,21,0,"1","410","D","07","D",15,"D",,"A",,"A",,"A",,"A"
"20144",2818793,31,0,"1","420","D","08","D",74,"D",,"A",,"A",,"A",,"A"
"20144",2818833,38,0,"1","400","D","08","D",40,"D",,"A",,"A",,"A",,"A"
"20144",2818863,49,0,"2","400","D","07","D",250,"D",,"A",,"A",,"A",,"A"
"20144",2818933,45,0,"1","410","D","09","D",100,"D",,"A",,"A",,"A",,"A"
"20144",2818933,46,0,"1","420","D","09","D",36,"D",,"A",,"A",,"A",,"A"
"20144",2819073,22,0,"1","420","D","09","D",15,"D",,"A",,"A",,"A",,"A"
"20144",2819083,25,0,"1","410","D","09","D",1,"D",,"A",,"A",,"A",,"A"
"20144",2819083,26,0,"1","420","D","09","D",130,"D",,"A",,"A",,"A",,"A"
"20144",2819113,45,0,"1","410","D","08","D",70,"D",,"A",,"A",,"A",,"A"
"20144",2819113,46,0,"1","400","D","08","D",88,"D",,"A",,"A",,"A",,"A"
"20144",2819233,29,0,"1","410","D","07","D",60,"D",,"A",,"A",,"A",,"A"
"20144",2819383,19,0,"1","410","D","08","D",32,"D",,"A",,"A",,"A",,"A"
"20144",2819383,20,0,"1","420","D","08","D",428,"D",,"A",,"A",,"A",,"A"
"20144",2819473,29,0,"1","420","D","09","D",80,"D",,"A",,"A",,"A",,"A"
"20144",2819473,30,0,"2","420","D","07","D",80,"D",,"A",,"A",,"A",,"A"
"20144",2819583,31,0,"1","410","D","07","D",16,"D",,"A",,"A",,"A",,"A"
"20144",2819603,35,0,"1","420","D","09","D",224,"D",,"A",,"A",,"A",,"A"
"20144",2819703,53,0,"1","420","D","09","D",27,"D",,"A",,"A",,"A",,"A"
"20144",2819703,54,0,"1","410","D","09","D",33,"D",,"A",,"A",,"A",,"A"
"20144",2819713,50,0,"1","420","D","09","D",199,"D",,"A",,"A",,"A",,"A"
"20144",2819953,40,0,"1","410","D","07","D",20,"D",,"A",,"A",,"A",,"A"
"20144",2820223,23,0,"2","420","D","07","D",300,"D",,"A",,"A",,"A",,"A"
"20144",2820294,37,0,"1","410","D","09","D",48,"D",,"A",,"A",,"A",,"A"
"20144",2820294,38,0,"1","420","D","09","D",285,"D",,"A",,"A",,"A",,"A"
"20144",2820433,76,0,"1","420","D","08","D",400,"D",,"A",,"A",,"A",,"A"
"20144",2820653,23,0,"1","405","D","09","D",106,"D",,"A",,"A",,"A",,"A"
"20144",2820793,34,0,"1","420","D","08","D",38,"D",,"A",,"A",,"A",,"A"
"20144",2820883,40,0,"2","420","D","07","D",320,"D",,"A",,"A",,"A",,"A"
"20144",2820923,25,0,"1","400","D","08","D",79,"D",,"A",,"A",,"A",,"A"
"20144",2820923,26,0,"1","400","D","09","D",15,"D",,"A",,"A",,"A",,"A"
"20144",2820963,29,0,"1","420","D","08","D",385,"D",,"A",,"A",,"A",,"A"
"20144",2821063,26,0,"1","410","D","07","D",45,"D",,"A",,"A",,"A",,"A"
"20144",2821063,27,0,"1","420","D","07","D",75,"D",,"A",,"A",,"A",,"A"
"20144",2821273,62,0,"1","405","D","09","D",130,"D",,"A",,"A",,"A",,"A"
"20144",2821273,63,0,"1","405","D","07","D",300,"D",,"A",,"A",,"A",,"A"
"20144",2821383,44,0,"1","405","D","07","D",200,"D",,"A",,"A",,"A",,"A"
"20144",2821433,46,0,"1","400","D","08","D",30,"F",,"A",,"A",,"A",,"A"
"20144",2821433,47,0,"1","420","D","08","D",85,"F",,"A",,"A",,"A",,"A"
"20144",2821743,23,0,"1","420","D","09","D",39,"D",,"A",,"A",,"A",,"A"
"20144",2821843,54,0,"1","410","D","09","D",16,"D",,"A",,"A",,"A",,"A"
"20144",2821843,55,0,"2","420","D","07","D",60,"D",,"A",,"A",,"A",,"A"
"20144",2821953,46,0,"1","400","D","09","D",48,"D",,"A",,"A",,"A",,"A"
"20144",2821973,36,0,"1","420","D","07","D",130,"D",,"A",,"A",,"A",,"A"
"20144",2822023,48,0,"1","410","D","08","D",35,"D",,"A",,"A",,"A",,"A"
"20144",2822023,49,0,"1","420","D","08","D",170,"D",,"A",,"A",,"A",,"A"
"20144",2822073,33,0,"1","420","D","09","D",202,"D",,"A",,"A",,"A",,"A"
"20144",2822083,13,0,"1","400","D","08","D",10,"D",,"A",,"A",,"A",,"A"
"20144",2822083,14,0,"1","405","D","08","D",143,"D",,"A",,"A",,"A",,"A"
"20144",2822093,19,0,"2","410","D","07","D",21,"D",,"A",,"A",,"A",,"A"
"20144",2822093,20,0,"2","410","D","07","D",21,"D",,"A",,"A",,"A",,"A"
"20144",2822093,21,0,"2","420","D","07","D",103,"D",,"A",,"A",,"A",,"A"
"20144",2822133,38,0,"1","410","D","09","D",21,"D",,"A",,"A",,"A",,"A"
"20144",2822153,52,0,"1","420","D","09","D",183,"D",,"A",,"A",,"A",,"A"
"20144",2822183,47,0,"1","420","D","08","D",190,"D",,"A",,"A",,"A",,"A"
"20144",2822183,48,0,"1","410","D","08","D",14,"D",,"A",,"A",,"A",,"A"
"20144",2822203,42,0,"2","420","D","07","D",326,"D",,"A",,"A",,"A",,"A"
"20144",2822273,39,0,"1","420","D","08","D",200,"D",,"A",,"A",,"A",,"A"
"20144",2822363,29,0,"2","420","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20144",2822363,30,0,"2","420","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20144",2822363,31,0,"2","410","D","07","D",10,"D",,"A",,"A",,"A",,"A"
"20144",2822503,48,0,"1","420","D","07","D",196,"D",,"A",,"A",,"A",,"A"
"20144",2822713,48,0,"1","410","D","09","D",80,"D",,"A",,"A",,"A",,"A"
"20144",2822713,49,0,"1","420","D","09","D",57,"D",,"A",,"A",,"A",,"A"
"20144",2822763,27,0,"1","420","D","07","D",101,"D",,"A",,"A",,"A",,"A"
"20144",2822933,54,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20144",2822953,32,0,"1","410","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20144",2823213,30,0,"1","420","D","08","D",50,"D",,"A",,"A",,"A",,"A"
"20144",2823223,44,0,"1","405","D","08","D",215,"D",,"A",,"A",,"A",,"A"
"20144",2823233,47,0,"1","420","D","08","D",85,"D",,"A",,"A",,"A",,"A"
